86400 28 23546086.375 123735483.897 23546099.078 37.5
86400 25 21728210.969 114182463.968 21728225.047 42.4
86400 32 23545267.688 123731238.215 23545279.973 41.2
86400 12 22065921.023 115957212.887 22065931.98 43.5
86400 15 23746764.883 124790083.165 23746778.445 36
86400 23 20030755.719 105262376.787 20030765.352 47.8
86400 18 22949141.531 120598484.228 22949153.871 38.8
86400 24 22276675.469 117064627.476 22276688.703 39.5
86400 10 21918734.531 115183652.607 21918746.516 44.4
86430 28 23531113.156 123656799.244 23531125.648 38.1
86430 25 21712370.766 114099225.221 21712385.016 42.1
86430 32 23536855.031 123687031.286 23536867.383 41.4
86430 12 22061360.961 115933250.618 22061372.316 43
86430 15 23758293.938 124850668.662 23758307.969 35.1
86430 23 20029278.984 105254615.015 20029288.387 47
86430 18 22966486.32 120689628.219 22966498.422 39
86430 24 22293855.453 117154909.117 22293868.879 38.9
86430 10 21903039.711 115101175.995 21903051.758 43.7
86460 28 23516194.344 123578397.078 23516206.211 37.6
86460 25 21696585.344 114016273.131 21696599.734 41.8
86460 32 23528437.234 123642792.786 23528449.418 41.5
86460 12 22056899.547 115909804.895 22056910.66 42.4
86460 15 23769838.977 124911337.595 23769853.16 36.2
86460 23 20027901.484 105247376.18 20027910.953 46.4
86460 18 22983853.945 120780895.633 22983866.391 38.7
86460 24 22311060.602 117245321.565 22311073.898 39.7
86460 10 21887387.75 115018924.739 21887399.961 44.6
86490 28 23501328.789 123500280.054 23501341.164 37.4
86490 25 21680855.711 113933612.624 21680869.902 41.6
86490 32 23520013.039 123598523.857 23520025.684 41.8
86490 12 22052537.023 115886879.039 22052548.012 43.7
86490 15 23781400.852 124972091.724 23781414.535 35.4
86490 23 20026623.883 105240663.305 20026633.609 47
86490 18 23001244.688 120872284.913 23001257.418 37.5
86490 24 22328290.344 117335864.183 22328303.871 39.4
86490 10 21871779.766 114936903.297 21871791.797 44.6
86520 28 23486517.43 123422447.139 23486529.875 37.9
86520 25 21665181.594 113851244.976 21665195.887 42.1
86520 32 23511582.914 123554222.18 23511595.598 41.4
86520 12 22048272.969 115864472.816 22048284.215 43.4
86520 15 23792977.766 125032929.889 23792991.957 35.3
86520 23 20025446.727 105234475.797 20025456.184 46.3
86520 18 23018657.891 120963790.926 23018670.68 37.4
86520 24 22345544.133 117426532.637 22345557.297 39.2
86520 10 21856215.617 114855112.522 21856227.496 44.6
86550 28 23471760.664 123344899.346 23471773.234 37.1
86550 25 21649563.781 113769173.562 21649578.074 42.2
86550 32 23503146.156 123509887.4 23503158.652 40.2
86550 12 22044108.516 115842588.245 22044119.82 43.5
86550 15 23804570.891 125093852.844 23804585.344 35.5
86550 23 20024369.492 105228815.028 20024378.863 45.8
86550 18 23036093.094 121055410.551 23036105.582 36.8
86550 24 22362821.484 117517324.601 22362835.008 38.9
86550 10 21840696.016 114773555.335 21840707.637 45.1
86580 28 23457057.766 123267637.791 23457070.949 37.8
86580 25 21634003.352 113687401.772 21634017.352 42
86580 32 23494703.188 123465519.252 23494715.508 40.5
86580 12 22040043.766 115821227.2 22040054.934 43.7
86580 15 23816180.367 125154860.585 23816194.793 35.5
86580 23 20023392.516 105223682.436 20023402.285 46.5
86580 18 23053549.008 121147140.755 23053561.34 37.9
86580 24 22380121.781 117608237.757 22380135.074 38.8
86580 10 21825220.945 114692234.722 21825232.801 45.3
86610 28 23442410.648 123190663.507 23442423.32 37.6
86610 25 21618500.047 113605933.067 21618514.441 42.5
86610 32 23486253.813 123421117.561 23486266.453 41.3
86610 12 22036079.305 115800391.485 22036090.039 41.7
86610 15 23827806.781 125215954.051 23827820.699 35.1
86610 23 20022517.008 105219079.502 20022526.484 46.9
86610 18 23071025.008 121238978.55 23071037.953 38
86610 24 22397444.477 117699269.992 22397457.656 37.8
86610 10 21809791.805 114611153.712 21809803.715 45.4
86640 28 23427817.805 123113977.246 23427830.188 39
