529454 31 21414780.041 112535425.553 0 44.741
529454 32 20907412.226 109869192.535 0 52.41
529454 10 24001803.345 126130329.395 0 43.78
529454 29 23203552.38 121935494.109 0 46.773
529454 16 21728119.021 114182029.838 0 41.789
529454 26 20299123.916 106672614.787 0 51.699
529454 28 21661196.739 113830355.739 0 47.686
529455 31 21414692.885 112534967.512 0 44.729
529455 32 20907629.157 109870332.547 0 52.67
529455 10 24002455.167 126133754.631 0 43.519
529455 29 23203666.931 121936096.085 0 46.616
529455 16 21727628.215 114179450.692 0 41.157
529455 26 20299036.534 106672155.554 0 51.596
529455 28 21661248.964 113830630.121 0 47.575
529456 31 21414605.742 112534509.533 0 44.929
529456 32 20907846.191 109871473.078 0 52.645
529456 10 24003106.97 126137179.761 0 43.69
529456 29 23203781.574 121936698.585 0 46.379
529456 16 21727137.492 114176871.961 0 41.107
529456 26 20298949.24 106671696.786 0 51.483
529456 28 21661301.183 113830904.506 0 47.627
529457 31 21414518.65 112534051.856 0 44.441
529457 32 20908063.36 109872614.346 0 52.559
529457 10 24003758.805 126140605.057 0 43.257
529457 29 23203896.378 121937301.869 0 46.372
529457 16 21726646.899 114174293.887 0 39.924
529457 26 20298862.086 106671238.762 0 51.643
529457 28 21661353.457 113831179.175 0 47.908
529458 31 21414431.577 112533594.267 0 44.31
529458 32 20908280.637 109873756.151 0 52.266
529458 10 24004410.619 126144030.283 0 43.148
529458 29 23204011.298 121937905.738 0 46.683
529458 16 21726156.38 114171716.272 0 41.124
529458 26 20298775.023 106670781.246 0 51.742
529458 28 21661405.747 113831453.903 0 47.732
529459 31 21414344.553 112533136.933 0 43.805
529459 32 20908498.052 109874898.666 0 52.162
529459 10 24005062.475 126147455.678 0 43.064
529459 29 23204126.344 121938510.327 0 46.678
529459 16 21725665.976 114169139.259 0 41.193
529459 26 20298688.087 106670324.393 0 51.622
529459 28 21661458.077 113831728.836 0 47.447
529460 31 21414257.537 112532679.667 0 43.984
529460 32 20908715.566 109876041.697 0 52.162
529460 10 24005714.293 126150880.954 0 42.544
529460 29 23204241.499 121939115.473 0 46.597
529460 16 21725175.655 114166562.686 0 41.504
529460 26 20298601.245 106669868.06 0 51.599
529460 28 21661510.415 113832003.82 0 47.739
529461 31 21414170.545 112532222.541 0 43.87
529461 32 20908933.19 109877185.311 0 52.019
529461 10 24006366.113 126154306.238 0 43.374
529461 29 23204356.776 121939721.242 0 46.579
529461 16 21724685.429 114163986.597 0 40.924
529461 26 20298514.507 106669412.275 0 51.467
529461 28 21661562.766 113832278.907 0 47.71
529462 31 21414083.565 112531765.433 0 43.772
529462 32 20909150.894 109878329.38 0 51.882
529462 10 24007017.912 126157731.371 0 43.085
529462 29 23204472.149 121940327.517 0 46.594
529462 16 21724195.277 114161410.856 0 41.911
529462 26 20298427.859 106668956.936 0 51.404
529462 28 21661615.119 113832553.98 0 47.834
529463 31 21413996.624 112531308.495 0 44.068
529463 32 20909368.72 109879474.072 0 51.785
529463 10 24007669.707 126161156.526 0 43.037
529463 29 23204587.636 121940934.408 0 46.454
529463 16 21723705.233 114158835.695 0 42.251
529463 26 20298341.319 106668502.172 0 51.495
529463 28 21661667.494 113832829.169 0 47.884
529464 31 21413909.682 112530851.595 0 43.794
529464 32 20909586.642 109880619.258 0 51.651
529464 10 24008321.489 126164581.596 0 42.642
529464 29 23204703.225 121941541.861 0 46.568
529464 16 21723215.247 114156260.901 0 42.843
529464 26 20298254.876 106668047.903 0 51.736
529464 28 21661719.873 113833104.395 0 48.131
529465 31 21413822.767 112530394.831 0 44.154
529465 32 20909804.678 109881765.029 0 51.752
529465 25 24307662.463 127737631.175 0 28.031
529465 10 24008973.252 126168006.625 0 42.001
529465 29 23204818.935 121942149.903 0 46.56
529465 16 21722725.371 114153686.635 0 43.337
529465 26 20298168.536 106667594.177 0 51.797
529465 28 21661772.272 113833379.715 0 48.068
529466 31 21413735.846 112529938.086 0 44.093
529466 32 20910022.801 109882911.253 0 51.636
529466 10 24009625.02 126171431.564 0 41.909
529466 29 23204934.74 121942758.443 0 46.379
529466 16 21722235.572 114151112.722 0 43.001
529466 26 20298082.277 106667140.89 0 51.823
529466 28 21661824.665 113833655.003 0 48.059
529467 31 21413648.979 112529481.563 0 44.114
529467 32 20910241.047 109884058.137 0 51.61
529467 10 24010276.796 126174856.537 0 41.74
529467 29 23205050.682 121943367.703 0 46.611
529467 16 21721745.869 114148539.364 0 43.438
529467 26 20297996.139 106666688.24 0 51.791
529467 28 21661877.093 113833930.504 0 47.808
529468 31 21413562.137 112529025.133 0 44.281
