533962 31 21205236.422 111434267.343 -20.158 49.719
533962 3 23508458.323 123537766.749 -1016 44.123
533962 27 22055058.468 115900122.875 3393.839 47.094
533962 4 23445827.134 123208672.285 3290.706 44.091
533962 8 24569962.109 129116027.409 3864.051 42.544
533962 32 22850260.508 120078929.321 -3216.796 28.169
533962 16 20466165.656 107550440.893 352.275 48.861
533962 26 20752357.959 109054388.257 -1301.703 49.888
533962 28 22076835.478 116014601.362 -802.14 46.984
533964 31 21205244.076 111434307.539 -20.514 49.468
533964 3 23508844.989 123539798.497 -1016.812 44.379
533964 27 22053766.858 115893335.447 3393.033 46.401
533964 4 23444574.777 123202090.983 3289.907 44.093
533964 8 24568491.424 129108298.744 3863.986 42.109
533964 32 22851480.665 120085361.408 -3216.63 28.077
533964 16 20466031.687 107549737.009 351.077 48.997
533964 26 20752853.422 109056991.893 -1302.456 49.636
533964 28 22077140.765 116016205.536 -802.578 46.679
533965 31 21205247.959 111434327.946 -20.443 49.562
533965 3 23509038.45 123540815.067 -1016.715 44.355
533965 27 22053121.161 115889942.226 3393.235 46.136
533965 4 23443948.66 123198800.701 3290.298 43.929
533965 8 24567756.068 129104434.453 3864.115 42.124
533965 32 22852088.08 120088577.47 -3216.359 28.804
533965 16 20465964.852 107549385.819 351.064 49.14
533965 26 20753101.227 109058294.134 -1302.228 49.672
533965 28 22077293.472 116017007.977 -802.392 46.618
533966 31 21205251.922 111434348.777 -21.458 49.824
533966 3 23509232.058 123541832.361 -1018.142 44.412
533966 27 22052475.565 115886549.606 3392.083 46.154
533966 4 23443322.638 123195510.889 3289.26 44.357
533966 8 24567020.781 129100570.424 3863.52 42.298
533966 32 22852698.445 120091794.727 -3218.112 31.516
533966 16 20465898.156 107549035.384 349.724 49.316
533966 26 20753349.138 109059596.881 -1303.384 49.83
533966 28 22077446.272 116017810.905 -803.498 46.721
533967 31 21205256.053 111434370.491 -21.911 49.661
533967 3 23509425.875 123542850.772 -1018.812 44.525
533967 27 22051830.153 115883157.985 3391.452 46.193
533967 4 23442696.794 123192222.021 3288.696 44.4
533967 8 24566285.633 129096707.122 3863.057 42.236
533967 32 22853312.589 120095012.901 -3218.592 30.934
533967 16 20465831.685 107548686.14 348.89 49.409
533967 26 20753597.231 109060900.597 -1303.953 49.782
533967 28 22077599.243 116018614.764 -804.193 47.115
533968 31 21205260.264 111434392.626 -22.309 49.371
533968 3 23509619.82 123543869.901 -1019.811 44.354
533968 27 22051184.854 115879766.937 3390.739 46.524
533968 4 23442071.025 123188933.598 3288.64 44.299
533968 8 24565550.532 129092844.051 3863.022 41.957
533968 32 22853927.753 120098231.741 -3219.498 33.083
533968 16 20465765.353 107548337.618 348.23 49.403
533968 26 20753845.417 109062204.817 -1304.339 49.74
533968 28 22077752.304 116019419.061 -804.386 46.435
533969 31 21205264.494 111434414.826 -22.563 49.322
533969 3 23509813.825 123544889.328 -1019.939 44.391
533969 27 22050539.581 115876376.058 3390.542 46.35
533969 4 23441445.278 123185645.322 3287.927 44.078
533969 8 24564815.414 129088980.892 3862.988 41.745
533969 32 22854544.107 120101450.797 -3219.285 33.8
533969 16 20465699.092 107547989.448 347.742 49.224
533969 26 20754093.632 109063509.181 -1304.652 49.712
533969 28 22077905.38 116020223.474 -804.729 46.591
533970 31 21205268.715 111434437.014 -22.258 49.477
533970 3 23510007.889 123545909.019 -1019.943 44.813
533970 27 22049894.336 115872985.333 3390.578 46.788
533970 4 23440819.537 123182357.048 3288.205 43.831
533970 8 24564080.251 129085117.556 3863.271 41.983
533970 32 22855159.54 120104669.966 -3219.252 34.297
533970 16 20465632.897 107547641.597 347.676 49.306
533970 26 20754341.859 109064813.608 -1304.334 49.827
533970 28 22078058.459 116021027.9 -804.539 46.382
533971 31 21205273.012 111434459.569 -22.647 49.655
533971 3 23510202.062 123546929.327 -1020.484 44.918
533971 27 22049249.188 115869595.092 3390.042 47.046
533971 4 23440193.881 123179069.205 3287.606 43.709
533971 8 24563345.104 129081254.403 3863.189 41.571
533971 32 22855772.825 120107889.715 -3219.911 34.711
533971 16 20465566.836 107547294.407 347.101 49.168
533971 26 20754590.165 109066118.49 -1304.924 49.735
533971 28 22078211.617 116021832.734 -804.807 46.424
533972 31 21205277.268 111434481.911 -22.417 49.462
533972 3 23510396.263 123547949.692 -1020.309 44.937
533972 27 22048604.022 115866204.781 3390.21 47.168
533972 4 23439568.193 123175781.189 3287.874 43.665
533972 8 24562609.901 129077390.872 3863.7 41.297
533972 32 22856386.532 120111109.324 -3219.371 34.931
533972 16 20465500.79 107546947.331 346.974 49.116
533972 26 20754838.45 109067423.244 -1304.708 49.35
533972 28 22078364.75 116022637.421 -804.679 46.047
533973 31 21205281.492 111434504.118 -22.219 49.459
533973 3 23510590.494 123548970.227 -1020.605 45.258
533973 27 22047958.856 115862814.478 3390.28 47.224
533973 4 23438942.502 123172493.067 3288.261 43.584
533973 8 24561874.644 129073527.031 3864.295 41.062
533973 32 22857008.067 120114329.016 -3219.429 34.201
533973 16 20465434.774 107546600.413 346.714 48.874
