532800 31 532800 532800 -0.000219109002501 7.95807864051e-13 0 2 0.010717571131 5153.59489441 4.9255623123e-09 1.04179328653 0.789984086808 1.42468310606 0.953802580815 -8.14069623553e-09 -2.90369237901e-10 6.07408583164e-06 1.210719347e-07 2.23517417908e-08 -1.62050127983e-07 -1.34375 263.46875 38
532800 10 532800 532800 -0.000252441037446 -1.58024704433e-11 0 2 0.0101105874637 5153.68929863 3.80551565786e-09 0.531960210667 -2.33686825249 -0.687742622098 0.987325641185 -7.80139638805e-09 -1.58935191717e-10 8.57189297676e-06 -5.91762363911e-06 9.12696123123e-08 -7.63684511185e-08 -116.65625 228.3125 50
532800 26 532800 532800 -2.54390761256e-05 -1.45519152284e-11 0 2 0.00977485161275 5153.75301552 5.03056668615e-09 0.400910252161 0.599611846366 2.36330431009 0.929816631578 -8.20569894316e-09 -4.94663461862e-10 9.24617052078e-06 1.94273889065e-06 1.71363353729e-07 1.11758708954e-08 35.46875 184.5625 70
532800 32 532800 532800 -0.000551795121282 6.48014975013e-12 0 2 0.0082273267908 5153.76423645 4.52518849226e-09 -0.750449078279 -2.11645504635 0.345043242287 0.96392030219 -7.9471167436e-09 4.04659712844e-10 8.80286097527e-06 -6.81728124619e-07 1.80676579475e-07 -9.31322574615e-09 -13.125 213.09375 79
532800 16 532800 532800 -9.22651961446e-05 9.54969436862e-12 0 2 0.014434136916 5153.67434311 4.28589281035e-09 -0.417072187816 0.86316795057 2.53633663667 0.960487674636 -7.98104672835e-09 -3.58586365133e-10 9.84407961369e-06 3.35089862347e-06 1.73225998878e-07 2.04890966415e-08 60.875 191.09375 81
532800 29 532800 532800 -0.000552206300199 3.29691829393e-12 0 2 0.0028783219168 5153.72995377 4.31803700643e-09 -1.49039453934 2.64493959041 -2.71133365491 0.968540740227 -8.01533387083e-09 2.49296098469e-10 4.9751251936e-06 5.95487654209e-06 0 -1.86264514923e-09 117.46875 292.5625 74
532800 28 532800 532800 -0.000520242378116 -1.02318153949e-11 0 2 0.000458931317553 5153.7765255 4.77341311753e-09 0.872856858472 1.41447590968 1.3716337671 0.960962548084 -7.97033199632e-09 -1.51434879299e-10 5.84498047829e-06 -3.72529029846e-08 -5.77419996262e-08 3.72529029846e-08 -0.84375 269.75 129
532768 27 532768 532768 -3.37506644428e-05 4.54747350886e-13 0 2 0.0130932464963 5153.68976593 4.44768526394e-09 -1.34668611308 0.804641997849 -2.79660969816 0.959327440159 -8.07283626603e-09 2.38938524177e-10 5.13345003128e-06 6.79492950439e-06 1.30385160446e-08 3.40864062309e-07 129.5 276.8125 18
532800 3 532800 532800 0.000634270720184 8.07176547823e-12 0 2 0.00565637135878 5153.61231041 3.66372403738e-09 1.54768500215 1.14600192401 -0.685217302188 0.987703602162 -7.62388899415e-09 -5.96453416107e-11 8.07642936707e-06 -6.98678195477e-06 -5.02914190292e-08 -1.52736902237e-07 -133.5625 238.59375 101
532800 4 532800 532800 0.000502897426486 6.02540239925e-12 0 2 0.00322708196472 5153.6757164 4.29125017637e-09 -1.74288858221 -2.9723503001 0.390716870126 0.966816300671 -7.66639076452e-09 4.91449042254e-10 8.91834497452e-06 -9.61124897003e-07 -3.16649675369e-08 -9.31322574615e-09 -16.9375 210.625 201
532784 26 532784 532784 -2.54404731095e-05 -1.46656020661e-11 0 2 0.00977484846953 5153.75303078 5.03056668615e-09 0.398576321435 0.599612093599 2.36330445053 0.929816633041 -8.20569894316e-09 -4.94663461862e-10 9.24617052078e-06 1.94273889065e-06 1.71363353729e-07 1.11758708954e-08 35.46875 184.5625 1
540000 3 540000 540000 0.000634328927845 8.07176547823e-12 0 2 0.00565724202897 5153.60891151 3.70622580775e-09 2.59818036471 1.14571999922 -0.685271730055 0.987703745528 -7.51317009655e-09 -4.50018745087e-11 8.54022800922e-06 -7.04266130924e-06 -1.11758708954e-07 -2.23517417908e-08 -135.59375 225.53125 102
539968 27 539968 539968 -3.37478704751e-05 4.54747350886e-13 0 2 0.0130928020226 5153.68966675 4.50947355196e-09 -0.296489598348 0.804615461978 -2.79666863035 0.959327968272 -8.31391773662e-09 2.067943281e-10 5.47058880329e-06 6.49690628052e-06 1.52736902237e-07 9.49949026108e-08 121.25 276.03125 37
540000 32 540000 540000 -0.000551749020815 6.48014975013e-12 0 2 0.00822817301378 5153.76587677 4.53733185523e-09 0.299692756961 -2.11647159195 0.344985775939 0.963923132936 -7.97676083554e-09 3.92516349881e-10 8.87177884579e-06 -2.92435288429e-07 1.00582838058e-07 -8.56816768646e-08 -7.1875 212.09375 96
539984 26 539984 539984 -2.55457125604e-05 -1.46656020661e-11 0 2 0.00977480539586 5153.75355721 5.04128141818e-09 1.4486744008 0.59965000951 2.36324597624 0.929812662681 -8.17212611614e-09 -5.83595737676e-10 9.51439142227e-06 1.74343585968e-06 6.70552253723e-08 -9.685754776e-08 31.78125 182.4375 32
540000 16 540000 540000 -9.21967439353e-05 9.54969436862e-12 0 2 0.0144331074553 5153.67236519 4.2655348195e-09 0.633114316164 0.86316033023 2.53628031579 0.96048492435 -7.88425698238e-09 -5.1752155685e-10 9.76212322712e-06 2.99140810966e-06 1.210719347e-07 -2.08616256714e-07 53.875 193.6875 95
540000 4 540000 540000 0.000502941198647 6.02540239925e-12 0 2 0.00322693539783 5153.67495918 4.34053794369e-09 -0.692824783413 -2.97223592478 0.390661906831 0.96681948837 -7.71853579371e-09 4.29660754238e-10 8.85501503944e-06 -8.7171792984e-07 -7.45058059692e-09 8.19563865662e-08 -14.46875 211.90625 202
540000 29 540000 540000 -0.000552183017135 3.29691829393e-12 0 2 0.00287931750063 5153.73352051 4.16588781166e-09 -0.439694919767 2.6443832295 -2.71139130413 0.968542486951 -8.01854829044e-09 2.35724104569e-10 5.26569783688e-06 5.9362500906e-06 -1.49011611938e-08 7.45058059692e-09 115.96875 279.1875 75
540000 28 540000 540000 -0.000520315952599 -1.02318153949e-11 0 2 0.000458965660073 5153.77732277 4.83127267047e-09 1.92205430987 1.41539826344 1.37157627442 0.960961004706 -8.04926385558e-09 -1.79293182566e-10 5.63263893127e-06 -1.80676579475e-07 2.60770320892e-08 1.11758708954e-08 -2.25 272.5 130
540000 31 540000 540000 -0.000219103414565 7.95807864051e-13 0 2 0.0107174667064 5153.59633636 4.95449208877e-09 2.09195416457 0.790055322141 1.42462433625 0.953800908699 -8.04069206996e-09 -2.52510518077e-10 5.99026679993e-06 -5.94183802605e-07 -1.35973095894e-07 -1.34110450745e-07 -6.625 265.09375 41
540000 8 540000 540000 0.000448551494628 8.4128259914e-12 0 2 0.0102442436619 5153.7343998 4.6069776134e-09 -0.375286516395 0.394768445153 -2.82497304061 0.950279594662 -8.31784647169e-09 1.8893644139e-10 5.3271651268e-06 6.62729144096e-06 4.842877388e-08 1.82539224625e-07 125.09375 270.375 106
