ARW((rad/s)/sqrt(Hz)),ARW((deg/s)/sqrt(h)),ARRW((rad/s)sqrt(Hz)),ARRW((deg/s)sqrt(h)),GBI(rad/s),GBI(deg/h),GBT(s),GBT(h),VRW((m/s^2)/sqrt(Hz)),VRW((m/s)/sqrt(h)),ACRW((m/s^2)/sqrt(Hz)),ACRW((m/s^2)/sqrt(h)),ABI(m/s^2),ABI(mGal),ABT(s),ABT(h)
5.64689755510431e-05,0.194126038350132,3.00534618327288e-06,2.86989420462144e-06,2.61541053673218e-05,5.39467147615678,24.2399999999895,0.00673333333333042,0.000458334504677168,0.0275000702806301,0.000232564695806422,3.87607826344036e-06,0.000510491979363689,51.0491979363689,3.93999999999829,0.00109444444444397
0.000102089474637491,0.350957761766166,4.59344782507068e-06,4.38641956316829e-06,3.12257252642063e-05,6.44076817154657,50.1999999999783,0.0139444444444384,0.000464514740237968,0.0278708844142781,5.44605383907217e-05,9.07675639845361e-07,0.000407031332632272,40.7031332632272,14.0399999999939,0.00389999999999831
6.21531119553078e-05,0.213666659918594,3.91387045874269e-06,3.73747098078146e-06,1.96178262139339e-05,4.04646712300629,26.5399999999885,0.00737222222221903,0.000517455637539092,0.0310473382523455,6.68202328775572e-05,1.11367054795929e-06,0.000403892496553605,40.3892496553605,11.6999999999949,0.00324999999999859
