3855218, 7, 2313,  371605000, 2024,  5,  9,  7, 13,   7.0,   4,  16, 22.9983472000, 120.2186032000,   75.887,   58.665,   2.490900,   1.966500,   5.637300,    0.000,    0.000,    0.000,   0.067500,   0.085500,   0.193500,    0.000,    0.000,  113.476,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.503000,   2.004000,   5.680000,  24.0,8,180,0.150,0,0,0.000,
3856218, 7, 2313,  371606000, 2024,  5,  9,  7, 13,   8.0,   4,  15, 22.9983472000, 120.2186031000,   75.650,   58.428,   2.771400,   2.056200,   5.810999,    0.000,    0.000,    0.000,   0.138000,   0.186000,   0.390000,    0.000,    0.000,  113.476,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.5,   2.773000,   2.076000,   5.822000,  24.0,8,180,0.300,0,0,0.000,
3857218, 7, 2313,  371607000, 2024,  5,  9,  7, 13,   9.0,   4,  16, 22.9983476000, 120.2186029000,   75.455,   58.233,   2.644800,   2.088000,   5.985600,    0.000,    0.000,    0.000,   0.283500,   0.359100,   0.812700,    0.000,    0.000,  113.476,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.655000,   2.125000,   6.026000,  24.0,8,180,0.630,0,0,0.000,
3858218, 7, 2313,  371608000, 2024,  5,  9,  7, 13,  10.0,   4,  16, 22.9983465000, 120.2186031000,   75.206,   57.984,   2.747400,   2.169000,   6.217800,   -0.031,   -0.104,   -0.139,   0.234000,   0.296400,   0.670800,    0.176,    0.109,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.759000,   2.209000,   6.262000,  24.0,0,180,0.520,0,0,0.000,
3859218, 7, 2313,  371609000, 2024,  5,  9,  7, 13,  11.0,   4,  16, 22.9983463000, 120.2186020000,   74.835,   57.613,   2.627700,   2.074500,   5.946900,    0.000,    0.000,    0.000,   0.234000,   0.296400,   0.670800,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.639000,   2.112000,   5.989000,  24.0,8,180,0.520,0,0,0.000,
3860218, 7, 2313,  371610000, 2024,  5,  9,  7, 13,  12.0,   4,  16, 22.9983447000, 120.2186022000,   74.587,   57.365,   2.639100,   2.083500,   5.972700,    0.070,   -0.021,   -0.151,   0.243000,   0.307800,   0.696600,    0.168,    0.073,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.648000,   2.120000,   6.011000,  24.0,0,180,0.540,0,0,0.000,
3861218, 7, 2313,  371611000, 2024,  5,  9,  7, 13,  13.0,   4,  16, 22.9983461000, 120.2186020000,   74.241,   57.019,   2.924100,   2.308500,   6.617700,    0.000,    0.000,    0.000,   0.247500,   0.313500,   0.709500,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.935000,   2.349000,   6.660000,  24.0,8,180,0.550,0,0,0.000,
3862218, 7, 2313,  371612000, 2024,  5,  9,  7, 13,  14.0,   4,  16, 22.9983449000, 120.2186026000,   74.042,   56.820,   3.146400,   2.484000,   7.120800,    0.145,    0.059,   -0.027,   0.243000,   0.307800,   0.696600,    0.159,    0.157,   67.833,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   3.159000,   2.528000,   7.169000,  24.0,0,180,0.540,0,0,0.000,
3863218, 7, 2313,  371613000, 2024,  5,  9,  7, 13,  15.0,   4,  16, 22.9983439000, 120.2186058000,   74.152,   56.930,   2.707500,   2.137500,   6.127500,   -0.105,    0.064,   -0.092,   0.225000,   0.285000,   0.645000,    0.154,    0.123,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.717000,   2.175000,   6.168000,  24.0,0,180,0.500,0,0,0.000,
3864218, 7, 2313,  371614000, 2024,  5,  9,  7, 13,  16.0,   4,  16, 22.9983438000, 120.2186059000,   74.121,   56.899,   2.285700,   1.804500,   5.172900,   -0.079,   -0.303,    0.032,   0.166500,   0.210900,   0.477300,    0.315,    0.313,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.296000,   1.838000,   5.212000,  24.0,0,180,0.370,0,0,0.000,
3865218, 7, 2313,  371615000, 2024,  5,  9,  7, 13,  17.0,   4,  16, 22.9983422000, 120.2186048000,   73.785,   56.563,   1.943700,   1.534500,   4.398900,   -0.042,   -0.163,   -0.042,   0.090000,   0.114000,   0.258000,    0.173,    0.168,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.953000,   1.563000,   4.433000,  24.0,0,180,0.200,0,0,0.000,
3866218, 7, 2313,  371616000, 2024,  5,  9,  7, 13,  18.0,   4,  16, 22.9983451000, 120.2186034000,   73.682,   56.460,   1.955100,   1.543500,   4.424700,    0.000,    0.000,    0.000,   0.139500,   0.176700,   0.399900,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.961000,   1.569000,   4.451000,  24.0,8,180,0.310,0,0,0.000,
3867218, 7, 2313,  371617000, 2024,  5,  9,  7, 13,  19.0,   4,  16, 22.9983460000, 120.2186037000,   73.751,   56.529,   1.806900,   1.426500,   4.089300,    0.000,    0.000,    0.000,   0.067500,   0.085500,   0.193500,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.812000,   1.451000,   4.114000,  24.0,8,180,0.150,0,0,0.000,
3868218, 7, 2313,  371618000, 2024,  5,  9,  7, 13,  20.0,   4,  16, 22.9983469000, 120.2186046000,   73.566,   56.344,   1.875300,   1.480500,   4.244100,    0.000,    0.000,    0.000,   0.099000,   0.125400,   0.283800,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.881000,   1.505000,   4.269000,  24.0,8,180,0.220,0,0,0.000,
3869218, 7, 2313,  371619000, 2024,  5,  9,  7, 13,  21.0,   4,  16, 22.9983462000, 120.2186073000,   73.490,   56.268,   1.732800,   1.368000,   3.921600,   -0.005,   -0.194,   -0.027,   0.117000,   0.148200,   0.335400,    0.196,    0.194,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.739000,   1.392000,   3.948000,  24.0,0,180,0.260,0,0,0.000,
3870218, 7, 2313,  371620000, 2024,  5,  9,  7, 13,  22.0,   4,  16, 22.9983461000, 120.2186063000,   73.416,   56.194,   1.727100,   1.363500,   3.908700,    0.000,    0.000,    0.000,   0.162000,   0.205200,   0.464400,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.733000,   1.387000,   3.936000,  24.0,8,180,0.360,0,0,0.000,
3871218, 7, 2313,  371621000, 2024,  5,  9,  7, 13,  23.0,   4,  16, 22.9983457000, 120.2186088000,   73.507,   56.285,   1.772700,   1.399500,   4.011900,   -0.114,   -0.166,    0.002,   0.229500,   0.290700,   0.657900,    0.201,    0.201,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.778000,   1.423000,   4.037000,  24.0,0,180,0.510,0,0,0.000,
3872218, 7, 2313,  371622000, 2024,  5,  9,  7, 13,  24.0,   4,  16, 22.9983448000, 120.2186107000,   73.599,   56.377,   1.738500,   1.372500,   3.934500,   -0.008,    0.107,   -0.007,   0.180000,   0.228000,   0.516000,    0.108,    0.107,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.743000,   1.395000,   3.957000,  24.0,0,180,0.400,0,0,0.000,
3873218, 7, 2313,  371623000, 2024,  5,  9,  7, 13,  25.0,   4,  16, 22.9983461000, 120.2186127000,   73.541,   56.319,   1.727100,   1.363500,   3.908700,    0.072,   -0.061,   -0.135,   0.189000,   0.239400,   0.541800,    0.165,    0.094,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.733000,   1.387000,   3.934000,  24.0,0,180,0.420,0,0,0.000,
3874218, 7, 2313,  371624000, 2024,  5,  9,  7, 13,  26.0,   4,  16, 22.9983465000, 120.2186150000,   73.368,   56.146,   1.658700,   1.309500,   3.753900,   -0.079,   -0.089,   -0.158,   0.270000,   0.342000,   0.774000,    0.198,    0.119,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.664000,   1.332000,   3.778000,  24.0,0,180,0.600,0,0,0.000,
3875218, 7, 2313,  371625000, 2024,  5,  9,  7, 13,  27.0,   4,  16, 22.9983456000, 120.2186148000,   73.327,   56.105,   1.675800,   1.323000,   3.792600,    0.003,   -0.141,    0.029,   0.099000,   0.125400,   0.283800,    0.144,    0.141,  178.598,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.682000,   1.346000,   3.820000,  24.0,0,180,0.220,0,0,0.000,
3876218, 7, 2313,  371626000, 2024,  5,  9,  7, 13,  28.0,   4,  16, 22.9983461000, 120.2186089000,   73.482,   56.260,   1.710000,   1.350000,   3.870000,    0.000,    0.000,    0.000,   0.058500,   0.074100,   0.167700,    0.000,    0.000,  178.598,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.718000,   1.375000,   3.902000,  24.0,8,180,0.130,0,0,0.000,
3877218, 7, 2313,  371627000, 2024,  5,  9,  7, 13,  29.0,   4,  16, 22.9983466000, 120.2186073000,   73.715,   56.493,   1.795500,   1.417500,   4.063500,    0.000,    0.000,    0.000,   0.229500,   0.290700,   0.657900,    0.000,    0.000,  178.598,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.804000,   1.444000,   4.097000,  24.0,8,180,0.510,0,0,0.000,
3878218, 7, 2313,  371628000, 2024,  5,  9,  7, 13,  30.0,   4,  16, 22.9983457000, 120.2186088000,   73.669,   56.447,   1.772700,   1.399500,   4.011900,    0.058,   -0.034,    0.115,   0.216000,   0.273600,   0.619200,    0.133,    0.067,  178.598,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.782000,   1.426000,   4.047000,  24.0,0,180,0.480,0,0,0.000,
3879218, 7, 2313,  371629000, 2024,  5,  9,  7, 13,  31.0,   4,  16, 22.9983451000, 120.2186097000,   73.609,   56.387,   1.727100,   1.363500,   3.908700,   -0.025,   -0.107,    0.078,   0.081000,   0.102600,   0.232200,    0.135,    0.110,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.732000,   1.387000,   3.934000,  25.0,0,180,0.180,0,0,0.000,
3880218, 7, 2313,  371630000, 2024,  5,  9,  7, 13,  32.0,   4,  16, 22.9983440000, 120.2186097000,   73.822,   56.600,   1.442100,   1.138500,   3.263700,    0.022,   -0.089,    0.133,   0.117000,   0.148200,   0.335400,    0.162,    0.092,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.449000,   1.160000,   3.291000,  24.0,0,180,0.260,0,0,0.000,
3881218, 7, 2313,  371631000, 2024,  5,  9,  7, 13,  33.0,   4,  16, 22.9983433000, 120.2186109000,   73.974,   56.752,   1.322400,   1.044000,   2.992800,    0.036,    0.230,   -0.065,   0.126000,   0.159600,   0.361200,    0.242,    0.233,    9.062,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.326000,   1.061000,   3.012000,  24.0,0,180,0.280,0,0,0.000,
3882218, 7, 2313,  371632000, 2024,  5,  9,  7, 13,  34.0,   4,  16, 22.9983470000, 120.2186075000,   74.161,   56.939,   1.390800,   1.098000,   3.147600,    0.000,    0.000,    0.000,   0.072000,   0.091200,   0.206400,    0.000,    0.000,    9.062,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.399000,   1.120000,   3.178000,  24.0,8,180,0.160,0,0,0.000,
3883218, 7, 2313,  371633000, 2024,  5,  9,  7, 13,  35.0,   4,  16, 22.9983477000, 120.2186058000,   74.191,   56.969,   1.288200,   1.017000,   2.915400,    0.000,    0.000,    0.000,   0.126000,   0.159600,   0.361200,    0.000,    0.000,    9.062,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.291000,   1.034000,   2.933000,  24.0,8,180,0.280,0,0,0.000,
3884218, 7, 2313,  371634000, 2024,  5,  9,  7, 13,  36.0,   4,  16, 22.9983474000, 120.2186078000,   74.277,   57.055,   1.459200,   1.152000,   3.302400,   -0.023,   -0.128,   -0.029,   0.108000,   0.136800,   0.309600,    0.133,    0.130,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.467000,   1.174000,   3.332000,  24.0,0,180,0.240,0,0,0.000,
3885218, 7, 2313,  371635000, 2024,  5,  9,  7, 13,  37.0,   4,  16, 22.9983474000, 120.2186058000,   74.090,   56.868,   1.584600,   1.251000,   3.586200,    0.000,    0.000,    0.000,   0.085500,   0.108300,   0.245100,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.589000,   1.272000,   3.609000,  25.0,8,180,0.190,0,0,0.000,
3886218, 7, 2313,  371636000, 2024,  5,  9,  7, 13,  38.0,   4,  16, 22.9983476000, 120.2186049000,   73.962,   56.740,   1.749900,   1.381500,   3.960300,    0.000,    0.000,    0.000,   0.094500,   0.119700,   0.270900,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.756000,   1.406000,   3.989000,  25.0,8,180,0.210,0,0,0.000,
3887218, 7, 2313,  371637000, 2024,  5,  9,  7, 13,  39.0,   4,  16, 22.9983479000, 120.2186047000,   73.885,   56.663,   1.898100,   1.498500,   4.295700,    0.000,    0.000,    0.000,   0.108000,   0.136800,   0.309600,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.907000,   1.527000,   4.333000,  25.0,8,180,0.240,0,0,0.000,
3888218, 7, 2313,  371638000, 2024,  5,  9,  7, 13,  40.0,   4,  16, 22.9983480000, 120.2186046000,   73.953,   56.731,   1.755600,   1.386000,   3.973200,    0.000,    0.000,    0.000,   0.225000,   0.285000,   0.645000,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.765000,   1.413000,   4.009000,  24.0,8,180,0.500,0,0,0.000,
3889218, 7, 2313,  371639000, 2024,  5,  9,  7, 13,  41.0,   4,  16, 22.9983484000, 120.2186046000,   74.010,   56.788,   1.732800,   1.368000,   3.921600,    0.000,    0.000,    0.000,   0.229500,   0.290700,   0.657900,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.740000,   1.393000,   3.953000,  25.0,8,180,0.510,0,0,0.000,
3890218, 7, 2313,  371640000, 2024,  5,  9,  7, 13,  42.0,   4,  16, 22.9983484000, 120.2186064000,   74.028,   56.806,   1.920900,   1.516500,   4.347300,    0.018,   -0.005,    0.119,   0.072000,   0.091200,   0.206400,    0.120,    0.019,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.927000,   1.543000,   4.379000,  24.0,0,180,0.160,0,0,0.000,
3891218, 7, 2313,  371641000, 2024,  5,  9,  7, 13,  43.0,   4,  16, 22.9983491000, 120.2186079000,   74.180,   56.958,   2.052000,   1.620000,   4.644000,    0.021,    0.037,    0.115,   0.234000,   0.296400,   0.670800,    0.123,    0.043,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.060000,   1.649000,   4.681000,  24.0,0,180,0.520,0,0,0.000,
3892218, 7, 2313,  371642000, 2024,  5,  9,  7, 13,  44.0,   4,  16, 22.9983492000, 120.2186099000,   74.451,   57.229,   1.983600,   1.566000,   4.489200,   -0.131,   -0.007,   -0.019,   0.153000,   0.193800,   0.438600,    0.133,    0.131,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.993000,   1.595000,   4.528000,  24.0,0,180,0.340,0,0,0.000,
3893218, 7, 2313,  371643000, 2024,  5,  9,  7, 13,  45.0,   4,  16, 22.9983492000, 120.2186100000,   74.733,   57.511,   2.000700,   1.579500,   4.527900,    0.023,   -0.043,   -0.148,   0.063000,   0.079800,   0.180600,    0.156,    0.049,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.006000,   1.606000,   4.559000,  25.0,0,180,0.140,0,0,0.000,
3894218, 7, 2313,  371644000, 2024,  5,  9,  7, 13,  46.0,   4,  16, 22.9983497000, 120.2186066000,   74.761,   57.539,   1.932300,   1.525500,   4.373100,    0.000,    0.000,    0.000,   0.229500,   0.290700,   0.657900,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   1.941000,   1.554000,   4.410000,  25.0,8,180,0.510,0,0,0.000,
3895218, 7, 2313,  371645000, 2024,  5,  9,  7, 13,  47.0,   4,  16, 22.9983494000, 120.2186057000,   74.615,   57.393,   2.080500,   1.642500,   4.708500,    0.000,    0.000,    0.000,   0.202500,   0.256500,   0.580500,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.088000,   1.671000,   4.744000,  24.0,8,180,0.450,0,0,0.000,
3896218, 7, 2313,  371646000, 2024,  5,  9,  7, 13,  48.0,   4,  16, 22.9983501000, 120.2186081000,   74.501,   57.279,   2.188800,   1.728000,   4.953600,   -0.060,   -0.107,   -0.109,   0.193500,   0.245100,   0.554700,    0.164,    0.123,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.196000,   1.758000,   4.991000,  24.0,0,180,0.430,0,0,0.000,
3897218, 7, 2313,  371647000, 2024,  5,  9,  7, 13,  49.0,   4,  16, 22.9983493000, 120.2186067000,   74.681,   57.459,   2.240100,   1.768500,   5.069700,    0.000,    0.000,    0.000,   0.234000,   0.296400,   0.670800,    0.000,    0.000,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.248000,   1.799000,   5.107000,  25.0,8,180,0.520,0,0,0.000,
3898218, 7, 2313,  371648000, 2024,  5,  9,  7, 13,  50.0,   4,  16, 22.9983498000, 120.2186091000,   74.440,   57.218,   2.257200,   1.782000,   5.108400,   -0.071,   -0.125,    0.087,   0.270000,   0.342000,   0.774000,    0.168,    0.144,    0.000,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.265000,   1.813000,   5.147000,  24.0,0,180,0.600,0,0,0.000,
3899218, 7, 2313,  371649000, 2024,  5,  9,  7, 13,  51.0,   4,  16, 22.9983489000, 120.2186102000,   74.407,   57.185,   2.183100,   1.723500,   4.940700,    0.194,   -0.017,    0.005,   0.166500,   0.210900,   0.477300,    0.195,    0.195,   95.111,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.191000,   1.754000,   4.980000,  24.0,0,180,0.370,0,0,0.000,
3900218, 7, 2313,  371650000, 2024,  5,  9,  7, 13,  52.0,   4,  16, 22.9983490000, 120.2186119000,   74.496,   57.274,   2.160300,   1.705500,   4.889100,    0.023,   -0.106,   -0.040,   0.193500,   0.245100,   0.554700,    0.116,    0.108,  167.309,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.168000,   1.735000,   4.926000,  24.0,0,180,0.430,0,0,0.000,
3901218, 7, 2313,  371651000, 2024,  5,  9,  7, 13,  53.0,   4,  16, 22.9983483000, 120.2186072000,   74.324,   57.102,   2.154600,   1.701000,   4.876200,    0.000,    0.000,    0.000,   0.189000,   0.239400,   0.541800,    0.000,    0.000,  167.309,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.163000,   1.732000,   4.916000,  24.0,8,180,0.420,0,0,0.000,
3902218, 7, 2313,  371652000, 2024,  5,  9,  7, 13,  54.0,   4,  16, 22.9983483000, 120.2186059000,   74.359,   57.137,   2.245800,   1.773000,   5.082600,    0.000,    0.000,    0.000,   0.036000,   0.045600,   0.103200,    0.000,    0.000,  167.309,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.251000,   1.802000,   5.117000,  24.0,8,180,0.080,0,0,0.000,
3903218, 7, 2313,  371653000, 2024,  5,  9,  7, 13,  55.0,   4,  16, 22.9983485000, 120.2186056000,   74.481,   57.259,   2.274300,   1.795500,   5.147100,    0.000,    0.000,    0.000,   0.072000,   0.091200,   0.206400,    0.000,    0.000,  167.309,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.281000,   1.826000,   5.184000,  24.0,8,180,0.160,0,0,0.000,
3904218, 7, 2313,  371654000, 2024,  5,  9,  7, 13,  56.0,   4,  16, 22.9983494000, 120.2186085000,   74.936,   57.714,   2.365500,   1.867500,   5.353500,    0.040,    0.203,    0.038,   0.162000,   0.205200,   0.464400,    0.210,    0.207,   11.288,    0.000,    0.000,   1.5,   0.0,   0.0,   1.3,   0.0,   0.6,   0.4,   2.372000,   1.899000,   5.390000,  24.0,0,180,0.360,0,0,0.000,
