6,          0.000, 3842218
6,          0.000, 3843218
6,          0.000, 3844218
6,          0.000, 3845218
6,          0.000, 3846218
6,          0.000, 3847218
6,          0.000, 3848218
6,          0.000, 3849218
6,          0.000, 3850218
6,          0.000, 3851218
6,          0.000, 3852218
6,          0.000, 3853218
6,          0.000, 3854218
6,          0.000, 3855218
6,          0.000, 3856218
6,          0.000, 3857218
6,          0.000, 3858218
6,          0.000, 3859218
6,          0.000, 3860218
6,          0.000, 3861218
6,          0.000, 3862218
6,          0.000, 3863218
6,          0.000, 3864218
6,          0.000, 3865218
6,          0.000, 3866218
6,          0.000, 3867218
6,          0.000, 3868218
6,          0.000, 3869218
6,          0.000, 3870218
6,          0.000, 3871218
6,          0.000, 3872218
6,          0.000, 3873218
6,          0.000, 3874218
6,          0.000, 3875218
6,          0.000, 3876218
6,          0.000, 3877218
6,          0.000, 3878218
6,          0.000, 3879218
6,          0.000, 3880218
6,          0.000, 3881218
6,          0.000, 3882218
6,          0.000, 3883218
6,          0.000, 3884218
6,          0.000, 3885218
6,          0.000, 3886218
6,          0.000, 3887218
6,          0.000, 3888218
6,          0.000, 3889218
6,          0.000, 3890218
6,          0.000, 3891218
6,          0.000, 3892218
6,          0.000, 3893218
6,          0.000, 3894218
6,          0.000, 3895218
6,          0.000, 3896218
6,          0.000, 3897218
6,          0.000, 3898218
6,          0.000, 3899218
6,          0.000, 3900218
6,          0.000, 3901218
6,          0.000, 3902218
6,          0.000, 3903218
6,          0.000, 3904218
6,          0.000, 3905218
6,          0.000, 3906218
6,          0.000, 3907218
6,          0.000, 3908218
6,          0.000, 3909218
6,          0.000, 3910218
6,          0.000, 3911218
6,          0.000, 3912218
6,          0.000, 3913218
6,          0.000, 3914218
6,          0.000, 3915218
6,          0.000, 3916218
6,          0.000, 3917218
6,          0.000, 3918218
6,          0.000, 3919218
6,          0.000, 3920218
6,          0.000, 3921218
6,          0.000, 3922218
6,          0.000, 3923218
6,          0.000, 3924218
6,          0.000, 3925218
6,          0.000, 3926218
6,          0.000, 3927218
6,          0.000, 3928218
6,          0.000, 3929218
6,          0.000, 3930218
6,          0.000, 3931218
6,          0.000, 3932218
6,          0.000, 3933218
6,          0.000, 3934218
6,          0.000, 3935218
6,          0.000, 3936218
6,          0.000, 3937218
6,          0.000, 3938218
6,          0.000, 3939218
6,          0.000, 3940218
6,          0.000, 3941218
6,          0.000, 3942218
6,          0.000, 3943218
6,          0.000, 3944218
6,          0.000, 3945218
6,          0.000, 3946218
6,          0.000, 3947218
6,          0.000, 3948218
6,          0.000, 3949218
6,          0.000, 3950218
6,          0.000, 3951218
6,          0.000, 3952218
6,          0.000, 3953218
6,          0.000, 3954218
6,          0.000, 3955218
6,          0.000, 3956218
6,          0.000, 3957218
6,          0.000, 3958218
6,          0.000, 3959218
6,          0.000, 3960218
6,          0.000, 3961218
6,          0.000, 3962218
6,          0.000, 3963218
6,          0.000, 3964218
6,          0.000, 3965218
6,          0.000, 3966218
6,          0.000, 3967218
6,          0.000, 3968218
6,          0.000, 3969218
6,          0.000, 3970218
6,          0.000, 3971218
6,          0.000, 3972218
6,          0.000, 3973218
6,          0.000, 3974218
6,          0.000, 3975218
6,          0.000, 3976218
6,          0.000, 3977218
6,          0.000, 3978218
6,          0.000, 3979218
6,          0.000, 3980218
6,          0.000, 3981218
6,          0.000, 3982218
6,          0.000, 3983218
6,          0.000, 3984218
6,          0.000, 3985218
6,          0.000, 3986218
6,          0.000, 3987218
6,          0.000, 3988218
6,          0.000, 3989218
6,          0.000, 3990218
6,          0.000, 3991218
6,          0.000, 3992218
6,          0.000, 3993218
6,          0.000, 3994218
6,          0.000, 3995218
6,          0.000, 3996218
6,          0.000, 3997218
6,          0.000, 3998218
6,          0.000, 3999218
6,          0.000, 4000218
6,          0.000, 4001218
6,          0.000, 4002218
6,          0.000, 4003218
6,          0.000, 4004218
6,          0.000, 4005218
6,          0.000, 4006218
6,          0.000, 4007218
6,          0.000, 4008218
6,          0.000, 4009218
6,          0.000, 4010218
6,          0.000, 4011218
6,          0.000, 4012218
6,          0.000, 4013218
6,          0.000, 4014218
6,          0.000, 4015218
6,          0.000, 4016218
6,          0.000, 4017218
6,          0.000, 4018218
6,          0.000, 4019218
6,          0.000, 4020218
6,          0.000, 4021218
6,          0.000, 4022218
6,          0.000, 4023218
6,          0.000, 4024218
6,          0.000, 4025218
6,          0.000, 4026218
