 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b12309\ORB\brd17132.sp3                                           
 FILE 2: ${P}/b12309\ORB\igs17132.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |   7 | 56237.010416667  | P P |    -2.5390    1.9868    1.5724 |   |
 |   8 | 56237.010416667  | P P |    -0.5124    1.2559    4.4394 |   |
 |   9 | 56237.010416667  | P P |     4.1757   -3.1091    1.1743 |   |
 |  10 | 56237.010416667  | P P |     2.6782    3.0777   -3.1044 |   |
 |  11 | 56237.010416667  | P P |    -3.4688    2.5011    2.3013 |   |
 |  12 | 56237.010416667  | P P |     3.4396   -0.6534   -3.0550 |   |
 |  13 | 56237.010416667  | P P |    -2.1295    4.4949   -2.5949 |   |
 |  14 | 56237.010416667  | P P |    -1.7675   -6.3068   -2.2917 |   |
 |  15 | 56237.010416667  | P P |     1.5183   -3.2143    2.4983 |   |
 |  16 | 56237.010416667  | P P |    -5.8420   -2.1730    0.1410 |   |
 |  17 | 56237.010416667  | P P |    -0.0015    3.7609    0.2477 |   |
 |  18 | 56237.010416667  | P P |    -2.2186   -5.5480    2.8457 |   |
 |  19 | 56237.010416667  | P P |    -2.9314   -1.8765    2.7759 |   |
 |  20 | 56237.010416667  | P P |    -4.4553    1.3588   -3.6340 |   |
 |  21 | 56237.010416667  | P P |     1.0730   -5.9650    2.0227 |   |
 |  22 | 56237.010416667  | P P |    -3.1083   -4.7929    0.0680 |   |
 |  23 | 56237.010416667  | P P |    -2.3111    2.4298   -2.3146 |   |
 |  25 | 56237.010416667  | P P |    -0.3808   -2.9246   -5.4998 |   |
 |  26 | 56237.010416667  | P P |     2.8204    1.0538    3.0229 |   |
 |  27 | 56237.010416667  | P P |   124.9531   39.7900   67.7680 |   |
 |  29 | 56237.010416667  | P P |     0.9021   -3.7991   -3.6681 |   |
 |  30 | 56237.010416667  | P P |    -3.5289   -4.9347   -4.3162 |   |
 |  31 | 56237.010416667  | P P |    -1.9388   -2.3878   -3.8058 |   |
 |  32 | 56237.010416667  | P P |    -5.0801   -0.3889   -2.0268 |   |
 |   1 | 56237.020833333  | P P |    -4.7905    1.3004    2.9883 |   |
 |   2 | 56237.020833333  | P P |     2.7575    1.9831   -3.4147 |   |
 |   3 | 56237.020833333  | P P |    -3.1575   -4.2300    2.4896 |   |
 |   4 | 56237.020833333  | P P |     1.4366    2.7596   -3.7117 |   |
 |   5 | 56237.020833333  | P P |     3.8854    0.8803   -0.3225 |   |
 |   6 | 56237.020833333  | P P |    -2.9026   -4.1657    2.5322 |   |
 |   7 | 56237.020833333  | P P |    -2.9101    2.1502    1.0983 |   |
 |   8 | 56237.020833333  | P P |    -1.2847    1.7052    4.2598 |   |
 |   9 | 56237.020833333  | P P |     4.1623   -2.7139    1.9443 |   |
 |  10 | 56237.020833333  | P P |     2.1070    3.1895   -3.6424 |   |
 |  11 | 56237.020833333  | P P |    -3.6047    1.8904    2.9446 |   |
 |  12 | 56237.020833333  | P P |     3.8215   -0.5214   -2.5058 |   |
 |  13 | 56237.020833333  | P P |    -2.2180    4.1946   -3.1568 |   |
 |  14 | 56237.020833333  | P P |    -1.7225   -6.5274   -1.6872 |   |
 |  15 | 56237.020833333  | P P |     1.6667   -2.7986    2.7271 |   |
 |  16 | 56237.020833333  | P P |    -5.8575   -2.2880   -0.6787 |   |
 |  17 | 56237.020833333  | P P |    -0.3161    3.7734    0.9372 |   |
 |  18 | 56237.020833333  | P P |    -1.5284   -5.5595    3.0349 |   |
 |  19 | 56237.020833333  | P P |    -3.0054   -2.5127    2.6199 |   |
 |  20 | 56237.020833333  | P P |    -5.0535    1.0836   -3.1080 |   |
 |  21 | 56237.020833333  | P P |     1.7963   -6.2015    1.3515 |   |
 |  22 | 56237.020833333  | P P |    -2.7903   -4.9502    0.4776 |   |
 |  23 | 56237.020833333  | P P |    -2.3804    2.0318   -2.6197 |   |
 |  25 | 56237.020833333  | P P |     0.3010   -2.8100   -5.4745 |   |
 |  26 | 56237.020833333  | P P |     2.8668    1.4327    2.8135 |   |
 |  27 | 56237.020833333  | P P |   116.6327   41.3019   80.3836 |   |
 |  29 | 56237.020833333  | P P |     1.1828   -3.2877   -4.0636 |   |
 |  30 | 56237.020833333  | P P |    -3.0406   -4.9379   -4.7472 |   |
 |  31 | 56237.020833333  | P P |    -1.6055   -2.8641   -3.8300 |   |
 |  32 | 56237.020833333  | P P |    -5.4003   -0.7903   -1.3201 |   |
 |   1 | 56237.031250000  | P P |    -4.7309    0.7147    3.6145 |   |
 |   2 | 56237.031250000  | P P |     2.3807    2.6095   -3.4484 |   |
 |   3 | 56237.031250000  | P P |    -3.3463   -4.7781    1.8858 |   |
 |   4 | 56237.031250000  | P P |     0.8821    3.4582   -3.2996 |   |
 |   5 | 56237.031250000  | P P |     3.8455    1.1923   -0.9743 |   |
 |   6 | 56237.031250000  | P P |    -3.0986   -4.7733    1.8074 |   |
 |   7 | 56237.031250000  | P P |    -3.1961    2.2567    0.6170 |   |
 |   8 | 56237.031250000  | P P |    -2.0351    2.2202    3.9501 |   |
 |   9 | 56237.031250000  | P P |     4.1292   -2.2236    2.6755 |   |
 |  10 | 56237.031250000  | P P |     1.4198    3.3144   -4.0955 |   |
 |  11 | 56237.031250000  | P P |    -3.7148    1.1426    3.5004 |   |
 |  12 | 56237.031250000  | P P |     4.1298   -0.4327   -1.9305 |   |
 |  13 | 56237.031250000  | P P |    -2.2985    3.8104   -3.6006 |   |
 |  14 | 56237.031250000  | P P |    -1.6656   -6.6395   -1.0998 |   |
 |  15 | 56237.031250000  | P P |     1.7586   -2.4351    2.8494 |   |
 |  16 | 56237.031250000  | P P |    -5.7832   -2.3983   -1.4985 |   |
 |  17 | 56237.031250000  | P P |    -0.6688    3.7533    1.6577 |   |
 |  18 | 56237.031250000  | P P |    -0.7759   -5.5750    3.1056 |   |
 |  19 | 56237.031250000  | P P |    -3.1122   -3.1510    2.3659 |   |
 |  20 | 56237.031250000  | P P |    -5.6112    0.8168   -2.4740 |   |
 |  21 | 56237.031250000  | P P |     2.5334   -6.3725    0.4992 |   |
 |  22 | 56237.031250000  | P P |    -2.3915   -5.0764    0.8161 |   |
 |  23 | 56237.031250000  | P P |    -2.4635    1.6164   -2.8698 |   |
 |  25 | 56237.031250000  | P P |     0.9832   -2.7418   -5.3463 |   |
 |  26 | 56237.031250000  | P P |     2.8679    1.6829    2.5392 |   |
 |  27 | 56237.031250000  | P P |   107.0731   43.4925   91.6789 |   |
 |  29 | 56237.031250000  | P P |     1.5359   -2.7304   -4.3931 |   |
 |  30 | 56237.031250000  | P P |    -2.5368   -4.8925   -5.0259 |   |
 |  31 | 56237.031250000  | P P |    -1.2872   -3.3006   -3.7381 |   |
 |  32 | 56237.031250000  | P P |    -5.6024   -1.1901   -0.5582 |   |
 |   1 | 56237.041666667  | P P |    -4.6193    0.0354    4.1302 |   |
 |   2 | 56237.041666667  | P P |     1.9976    3.2223   -3.3287 |   |
 |   3 | 56237.041666667  | P P |    -3.5216   -5.2124    1.2236 |   |
 |   4 | 56237.041666667  | P P |     0.3307    4.1205   -2.7296 |   |
 |   5 | 56237.041666667  | P P |     3.7396    1.5057   -1.6225 |   |
 |   6 | 56237.041666667  | P P |    -3.2746   -5.2704    1.0329 |   |
 |   7 | 56237.041666667  | P P |    -3.3952    2.2991    0.1312 |   |
 |   8 | 56237.041666667  | P P |    -2.6918    2.7494    3.5282 |   |
 |   9 | 56237.041666667  | P P |     4.0310   -1.6974    3.3309 |   |
 |  10 | 56237.041666667  | P P |     0.6519    3.4401   -4.4302 |   |
 |  11 | 56237.041666667  | P P |    -3.7854    0.3019    3.9274 |   |
 |  12 | 56237.041666667  | P P |     4.3594   -0.3936   -1.3283 |   |
 |  13 | 56237.041666667  | P P |    -2.4336    3.3369   -3.9643 |   |
 |  14 | 56237.041666667  | P P |    -1.5498   -6.6886   -0.4957 |   |
 |  15 | 56237.041666667  | P P |     1.8400   -2.0561    2.8673 |   |
 |  16 | 56237.041666667  | P P |    -5.6171   -2.5038   -2.2750 |   |
 |  17 | 56237.041666667  | P P |    -1.0459    3.7043    2.3459 |   |
 |  18 | 56237.041666667  | P P |     0.0162   -5.5801    3.0638 |   |
 |  19 | 56237.041666667  | P P |    -3.2534   -3.7598    2.0161 |   |
 |  20 | 56237.041666667  | P P |    -6.0956    0.5500   -1.7520 |   |
 |  21 | 56237.041666667  | P P |     3.1947   -6.4197   -0.4755 |   |
 |  22 | 56237.041666667  | P P |    -1.9050   -5.1767    1.0758 |   |
 |  23 | 56237.041666667  | P P |    -2.5955    1.1728   -3.0773 |   |
 |  25 | 56237.041666667  | P P |     1.6543   -2.7282   -5.1138 |   |
 |  26 | 56237.041666667  | P P |     2.8440    1.9075    2.1743 |   |
 |  27 | 56237.041666667  | P P |    96.5077   46.4575  101.4378 |   |
 |  29 | 56237.041666667  | P P |     1.9405   -2.1613   -4.6388 |   |
 |  30 | 56237.041666667  | P P |    -2.0165   -4.8644   -5.1836 |   |
 |  31 | 56237.041666667  | P P |    -0.9889   -3.6843   -3.5241 |   |
 |  32 | 56237.041666667  | P P |    -5.6716   -1.5864    0.2274 |   |
 |   1 | 56237.052083333  | P P |    -4.4775   -0.7280    4.5282 |   |
 |   2 | 56237.052083333  | P P |     1.6276    3.7817   -3.0522 |   |
 |   3 | 56237.052083333  | P P |    -3.6528   -5.5353    0.5121 |   |
 |   4 | 56237.052083333  | P P |    -0.1582    4.6468   -2.0685 |   |
 |   5 | 56237.052083333  | P P |     3.5501    1.8182   -2.2327 |   |
 |   6 | 56237.052083333  | P P |    -3.3992   -5.6064    0.2696 |   |
 |   7 | 56237.052083333  | P P |    -3.5272    2.2724   -0.3790 |   |
 |   8 | 56237.052083333  | P P |    -3.1898    3.2278    3.0391 |   |
 |   9 | 56237.052083333  | P P |     3.8328   -1.1911    3.8627 |   |
 |  10 | 56237.052083333  | P P |    -0.1374    3.5464   -4.6191 |   |
 |  11 | 56237.052083333  | P P |    -3.8152   -0.5574    4.1973 |   |
 |  12 | 56237.052083333  | P P |     4.5022   -0.3851   -0.6910 |   |
 |  13 | 56237.052083333  | P P |    -2.6985    2.7617   -4.2812 |   |
 |  14 | 56237.052083333  | P P |    -1.3175   -6.7052    0.1731 |   |
 |  15 | 56237.052083333  | P P |     1.9740   -1.5842    2.7612 |   |
 |  16 | 56237.052083333  | P P |    -5.3617   -2.6089   -2.9788 |   |
 |  17 | 56237.052083333  | P P |    -1.4294    3.6122    2.9278 |   |
 |  18 | 56237.052083333  | P P |     0.8109   -5.5585    2.9176 |   |
 |  19 | 56237.052083333  | P P |    -3.4115   -4.3013    1.5844 |   |
 |  20 | 56237.052083333  | P P |    -6.4695    0.2792   -0.9728 |   |
 |  21 | 56237.052083333  | P P |     3.6810   -6.3113   -1.4488 |   |
 |  22 | 56237.052083333  | P P |    -1.3445   -5.2565    1.2493 |   |
 |  23 | 56237.052083333  | P P |    -2.8044    0.6721   -3.2247 |   |
 |  25 | 56237.052083333  | P P |     2.3031   -2.7656   -4.7703 |   |
 |  26 | 56237.052083333  | P P |     2.8263    2.2252    1.6604 |   |
 |  27 | 56237.052083333  | P P |    85.2144   50.2450  109.4699 |   |
 |  29 | 56237.052083333  | P P |     2.3645   -1.6116   -4.7756 |   |
 |  30 | 56237.052083333  | P P |    -1.4458   -4.9346   -5.2644 |   |
 |  31 | 56237.052083333  | P P |    -0.7100   -4.0247   -3.1960 |   |
 |  32 | 56237.052083333  | P P |    -5.6053   -1.9767    1.0010 |   |
 |   1 | 56237.062500000  | P P |    -4.3338   -1.5622    4.8132 |   |
 |   2 | 56237.062500000  | P P |     1.2813    4.2548   -2.6567 |   |
 |   3 | 56237.062500000  | P P |    -3.6952   -5.7707   -0.2619 |   |
 |   4 | 56237.062500000  | P P |    -0.5052    4.9395   -1.4209 |   |
 |   5 | 56237.062500000  | P P |     3.2556    2.1205   -2.7668 |   |
 |   6 | 56237.062500000  | P P |    -3.4516   -5.7371   -0.4184 |   |
 |   7 | 56237.062500000  | P P |    -3.6387    2.1670   -0.9431 |   |
 |   8 | 56237.062500000  | P P |    -3.4963    3.5903    2.5456 |   |
 |   9 | 56237.062500000  | P P |     3.5435   -0.7474    4.2123 |   |
 |  10 | 56237.062500000  | P P |    -0.8761    3.6135   -4.6557 |   |
 |  11 | 56237.062500000  | P P |    -3.8175   -1.3375    4.3068 |   |
 |  12 | 56237.062500000  | P P |     4.5490   -0.3593    0.0115 |   |
 |  13 | 56237.062500000  | P P |    -3.1734    2.0682   -4.5714 |   |
 |  14 | 56237.062500000  | P P |    -0.9057   -6.6925    0.9531 |   |
 |  15 | 56237.062500000  | P P |     2.2507   -0.9305    2.4884 |   |
 |  16 | 56237.062500000  | P P |    -5.0138   -2.7136   -3.5896 |   |
 |  17 | 56237.062500000  | P P |    -1.7856    3.4258    3.3380 |   |
 |  18 | 56237.062500000  | P P |     1.5562   -5.5097    2.6703 |   |
 |  19 | 56237.062500000  | P P |    -3.5478   -4.7448    1.0843 |   |
 |  20 | 56237.062500000  | P P |    -6.6979    0.0045   -0.1800 |   |
 |  21 | 56237.062500000  | P P |     3.9180   -6.0686   -2.2415 |   |
 |  22 | 56237.062500000  | P P |    -0.7285   -5.3216    1.3401 |   |
 |  23 | 56237.062500000  | P P |    -3.1070    0.0725   -3.2636 |   |
 |  25 | 56237.062500000  | P P |     2.9150   -2.8334   -4.3016 |   |
 |  26 | 56237.062500000  | P P |     2.8335    2.7452    0.9080 |   |
 |  27 | 56237.062500000  | P P |    73.4946   54.8489  115.6163 |   |
 |  29 | 56237.062500000  | P P |     2.7587   -1.1046   -4.7753 |   |
 |  30 | 56237.062500000  | P P |    -0.7518   -5.1792   -5.3154 |   |
 |  31 | 56237.062500000  | P P |    -0.4410   -4.3603   -2.7777 |   |
 |  32 | 56237.062500000  | P P |    -5.4222   -2.3734    1.7386 |   |
 |   1 | 56237.072916667  | P P |    -4.2214   -2.4425    4.9976 |   |
 |   2 | 56237.072916667  | P P |     0.9601    4.6202   -2.2210 |   |
 |   3 | 56237.072916667  | P P |    -3.5962   -5.9528   -1.1233 |   |
 |   4 | 56237.072916667  | P P |    -0.6075    4.9170   -0.9350 |   |
 |   5 | 56237.072916667  | P P |     2.8511    2.3818   -3.1732 |   |
 |   6 | 56237.072916667  | P P |    -3.4185   -5.6245   -0.9811 |   |
 |   7 | 56237.072916667  | P P |    -3.8102    1.9640   -1.5800 |   |
 |   8 | 56237.072916667  | P P |    -3.6191    3.7732    2.1354 |   |
 |   9 | 56237.072916667  | P P |     3.2440   -0.4093    4.2883 |   |
 |  10 | 56237.072916667  | P P |    -1.4695    3.6239   -4.5427 |   |
 |  11 | 56237.072916667  | P P |    -3.8159   -1.9235    4.2747 |   |
 |  12 | 56237.072916667  | P P |     4.4862   -0.2244    0.7939 |   |
 |  13 | 56237.072916667  | P P |    -3.9259    1.2401   -4.8319 |   |
 |  14 | 56237.072916667  | P P |    -0.2564   -6.6186    1.8673 |   |
 |  15 | 56237.072916667  | P P |     2.7625   -0.0303    1.9826 |   |
 |  16 | 56237.072916667  | P P |    -4.5655   -2.8195   -4.0983 |   |
 |  17 | 56237.072916667  | P P |    -2.0790    3.0600    3.5105 |   |
 |  18 | 56237.072916667  | P P |     2.1654   -5.4547    2.3163 |   |
 |  19 | 56237.072916667  | P P |    -3.5982   -5.0749    0.5417 |   |
 |  20 | 56237.072916667  | P P |    -6.7517   -0.2611    0.5695 |   |
 |  21 | 56237.072916667  | P P |     3.8743   -5.7937   -2.6186 |   |
 |  22 | 56237.072916667  | P P |    -0.0997   -5.3908    1.3501 |   |
 |  23 | 56237.072916667  | P P |    -3.4910   -0.6674   -3.1009 |   |
 |  25 | 56237.072916667  | P P |     3.4680   -2.8832   -3.6940 |   |
 |  26 | 56237.072916667  | P P |     2.8602    3.5338   -0.1894 |   |
 |  27 | 56237.072916667  | P P |    61.6666   60.2218  119.7527 |   |
 |  29 | 56237.072916667  | P P |     3.0644   -0.6485   -4.6014 |   |
 |  30 | 56237.072916667  | P P |     0.1708   -5.6577   -5.3764 |   |
 |  31 | 56237.072916667  | P P |    -0.1637   -4.7515   -2.3010 |   |
 |  32 | 56237.072916667  | P P |    -5.1565   -2.7927    2.4192 |   |
 |   1 | 56237.083333333  | P P |    -3.6032   -1.4260    4.2160 |   |
 |   2 | 56237.083333333  | P P |     1.1403    3.0463   -2.4968 |   |
 |   3 | 56237.083333333  | P P |    -3.5078   -5.3073   -0.8620 |   |
 |   4 | 56237.083333333  | P P |     0.7389    3.5755   -2.1866 |   |
 |   5 | 56237.083333333  | P P |     3.4047    0.9609   -2.1012 |   |
 |   6 | 56237.083333333  | P P |    -3.9421   -4.5070   -0.1008 |   |
 |   8 | 56237.083333333  | P P |    -2.7842    3.6732    3.0620 |   |
 |   9 | 56237.083333333  | P P |     2.8924   -1.6496    3.7690 |   |
 |  10 | 56237.083333333  | P P |     0.0683    2.6660   -4.3541 |   |
 |  11 | 56237.083333333  | P P |    -3.3231   -0.6996    3.9538 |   |
 |  12 | 56237.083333333  | P P |     3.8645   -0.8894    0.0886 |   |
 |  13 | 56237.083333333  | P P |    -2.7583    1.6573   -4.6957 |   |
 |  14 | 56237.083333333  | P P |    -1.3216   -6.4965    1.2386 |   |
 |  15 | 56237.083333333  | P P |     2.3813   -0.9210    2.8265 |   |
 |  16 | 56237.083333333  | P P |    -4.8624   -1.8216   -3.5330 |   |
 |  17 | 56237.083333333  | P P |    -1.0898    2.5314    2.5449 |   |
 |  18 | 56237.083333333  | P P |     0.6302   -5.4625    3.0601 |   |
 |  19 | 56237.083333333  | P P |    -3.1180   -3.9448    1.1649 |   |
 |  20 | 56237.083333333  | P P |    -5.9222    0.4939   -0.3728 |   |
 |  21 | 56237.083333333  | P P |     2.4134   -6.1240   -0.9753 |   |
 |  22 | 56237.083333333  | P P |    -1.5973   -4.5001    1.5791 |   |
 |  24 | 56237.083333333  | P P |    11.8400  -49.1670   14.7307 |   |
 |  25 | 56237.083333333  | P P |     2.7484   -3.2188   -4.2003 |   |
 |  26 | 56237.083333333  | P P |     2.9758    2.9648    0.4084 |   |
 |  27 | 56237.083333333  | P P |    47.9297   67.5725  122.0473 |   |
 |  28 | 56237.083333333  | P P |    -1.8634    1.4135    4.5086 |   |
 |  29 | 56237.083333333  | P P |     1.9697   -1.1299   -4.3014 |   |
 |  30 | 56237.083333333  | P P |    -0.3890   -4.7656   -4.9816 |   |
 |  31 | 56237.083333333  | P P |    -0.7657   -4.0603   -3.0058 |   |
 |  32 | 56237.083333333  | P P |    -4.9749   -2.1234    1.6177 |   |
 |   1 | 56237.093750000  | P P |    -3.5287   -2.2461    4.3301 |   |
 |   2 | 56237.093750000  | P P |     0.8581    3.5009   -2.1098 |   |
 |   3 | 56237.093750000  | P P |    -3.4565   -5.3550   -1.5903 |   |
 |   4 | 56237.093750000  | P P |     0.3947    3.8590   -1.4339 |   |
 |   5 | 56237.093750000  | P P |     2.9726    1.2570   -2.5596 |   |
 |   6 | 56237.093750000  | P P |    -3.9573   -4.5359   -0.8715 |   |
 |   8 | 56237.093750000  | P P |    -2.9899    4.0359    2.4146 |   |
 |   9 | 56237.093750000  | P P |     2.7839   -1.0637    4.0223 |   |
 |  10 | 56237.093750000  | P P |    -0.6823    2.8162   -4.2249 |   |
 |  11 | 56237.093750000  | P P |    -3.4488   -1.5195    3.9471 |   |
 |  12 | 56237.093750000  | P P |     3.7682   -0.7977    0.7067 |   |
 |  13 | 56237.093750000  | P P |    -3.2416    0.9597   -4.6659 |   |
 |  14 | 56237.093750000  | P P |    -0.8486   -6.3072    1.8395 |   |
 |  15 | 56237.093750000  | P P |     2.6425   -0.4530    2.4519 |   |
 |  16 | 56237.093750000  | P P |    -4.4459   -1.9986   -4.0892 |   |
 |  17 | 56237.093750000  | P P |    -1.4535    2.2580    2.9144 |   |
 |  18 | 56237.093750000  | P P |     1.3561   -5.4363    2.6071 |   |
 |  19 | 56237.093750000  | P P |    -3.2440   -4.2628    0.6384 |   |
 |  20 | 56237.093750000  | P P |    -6.0248    0.2241    0.4296 |   |
 |  21 | 56237.093750000  | P P |     2.7312   -5.8112   -1.7881 |   |
 |  22 | 56237.093750000  | P P |    -0.9173   -4.5595    1.5755 |   |
 |  24 | 56237.093750000  | P P |    11.8670  -50.7244   19.7813 |   |
 |  25 | 56237.093750000  | P P |     3.1915   -3.3431   -3.5879 |   |
 |  26 | 56237.093750000  | P P |     2.8840    3.1633   -0.3379 |   |
 |  27 | 56237.093750000  | P P |    36.1542   74.6203  122.0168 |   |
 |  28 | 56237.093750000  | P P |    -2.5189    1.5924    4.1928 |   |
 |  29 | 56237.093750000  | P P |     2.4419   -0.6826   -4.1802 |   |
 |  30 | 56237.093750000  | P P |     0.1854   -4.9746   -4.8814 |   |
 |  31 | 56237.093750000  | P P |    -0.5470   -4.3992   -2.5909 |   |
 |  32 | 56237.093750000  | P P |    -4.7023   -2.4627    2.1809 |   |
 |   1 | 56237.104166667  | P P |    -3.4624   -3.1222    4.3055 |   |
 |   2 | 56237.104166667  | P P |     0.5813    3.9210   -1.5953 |   |
 |   3 | 56237.104166667  | P P |    -3.3506   -5.2107   -2.1904 |   |
 |   4 | 56237.104166667  | P P |    -0.0503    4.1142   -0.4873 |   |
 |   5 | 56237.104166667  | P P |     2.4178    1.6565   -2.9635 |   |
 |   6 | 56237.104166667  | P P |    -3.8478   -4.4988   -1.6389 |   |
 |   8 | 56237.104166667  | P P |    -3.1156    4.2950    1.7541 |   |
 |   9 | 56237.104166667  | P P |     2.6830   -0.4531    4.1468 |   |
 |  10 | 56237.104166667  | P P |    -1.5163    3.0332   -3.9473 |   |
 |  11 | 56237.104166667  | P P |    -3.5738   -2.3290    3.8214 |   |
 |  12 | 56237.104166667  | P P |     3.5759   -0.6974    1.2304 |   |
 |  13 | 56237.104166667  | P P |    -3.7547    0.3118   -4.5277 |   |
 |  14 | 56237.104166667  | P P |    -0.3279   -6.0881    2.3463 |   |
 |  15 | 56237.104166667  | P P |     2.8848   -0.0206    1.9815 |   |
 |  16 | 56237.104166667  | P P |    -3.9893   -2.1945   -4.5253 |   |
 |  17 | 56237.104166667  | P P |    -1.8109    1.9358    3.1586 |   |
 |  18 | 56237.104166667  | P P |     2.1323   -5.3839    1.9917 |   |
 |  19 | 56237.104166667  | P P |    -3.3282   -4.4761    0.0948 |   |
 |  20 | 56237.104166667  | P P |    -6.0245   -0.1245    1.2384 |   |
 |  21 | 56237.104166667  | P P |     3.1520   -5.3025   -2.6950 |   |
 |  22 | 56237.104166667  | P P |    -0.1624   -4.6474    1.4335 |   |
 |  24 | 56237.104166667  | P P |    12.0262  -51.6327   25.0913 |   |
 |  25 | 56237.104166667  | P P |     3.4780   -3.4852   -3.0065 |   |
 |  26 | 56237.104166667  | P P |     2.8151    3.2369   -1.0169 |   |
 |  27 | 56237.104166667  | P P |    24.8956   82.2462  119.9422 |   |
 |  28 | 56237.104166667  | P P |    -3.1437    1.7859    3.7492 |   |
 |  29 | 56237.104166667  | P P |     2.8378   -0.3143   -3.9738 |   |
 |  30 | 56237.104166667  | P P |     0.7246   -5.1711   -4.6641 |   |
 |  31 | 56237.104166667  | P P |    -0.3607   -4.6423   -2.1599 |   |
 |  32 | 56237.104166667  | P P |    -4.3540   -2.7606    2.6368 |   |
 |   1 | 56237.114583333  | P P |    -3.4051   -4.0240    4.1201 |   |
 |   2 | 56237.114583333  | P P |     0.2957    4.2794   -0.9751 |   |
 |   3 | 56237.114583333  | P P |    -3.1786   -4.9531   -2.6838 |   |
 |   4 | 56237.114583333  | P P |    -0.5450    4.2642    0.5876 |   |
 |   5 | 56237.114583333  | P P |     1.7699    2.1338   -3.2658 |   |
 |   6 | 56237.114583333  | P P |    -3.6014   -4.4026   -2.3767 |   |
 |   8 | 56237.114583333  | P P |    -3.1642    4.4465    1.0770 |   |
 |   9 | 56237.114583333  | P P |     2.5916    0.1736    4.1294 |   |
 |  10 | 56237.114583333  | P P |    -2.3780    3.2855   -3.5169 |   |
 |  11 | 56237.114583333  | P P |    -3.7016   -3.0794    3.5635 |   |
 |  12 | 56237.114583333  | P P |     3.3076   -0.5668    1.6848 |   |
 |  13 | 56237.114583333  | P P |    -4.2873   -0.2744   -4.3127 |   |
 |  14 | 56237.114583333  | P P |     0.2245   -5.8529    2.7567 |   |
 |  15 | 56237.114583333  | P P |     3.1129    0.3912    1.4328 |   |
 |  16 | 56237.114583333  | P P |    -3.4808   -2.4236   -4.8464 |   |
