 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b12309\ORB\brd17131.sp3                                           
 FILE 2: ${P}/b12309\ORB\igs17131.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |   8 | 56236.010416667  | P P |  1205.9323-1187.8234 -235.9242 |   |
 |   9 | 56236.010416667  | P P |  -386.2195-2122.6318-2185.0534 |   |
 |  10 | 56236.010416667  | P P |    88.4902 -900.8342-2006.9587 |   |
 |  11 | 56236.010416667  | P P |   435.9495  -59.4858  336.8434 |   |
 |  12 | 56236.010416667  | P P | -1046.3245-1133.9295-2571.3822 |   |
 |  13 | 56236.010416667  | P P |   179.8321   87.7346 -781.7020 |   |
 |  14 | 56236.010416667  | P P | -1717.3670 -735.0903-1312.7787 |   |
 |  15 | 56236.010416667  | P P |   434.8608-2173.6832-1291.8070 |   |
 |  16 | 56236.010416667  | P P |  -872.7118   75.5525  113.3540 |   |
 |  17 | 56236.010416667  | P P |   642.8657 -613.7135-1207.4189 |   |
 |  18 | 56236.010416667  | P P |  -224.2845-1672.3825 -750.1126 |   |
 |  19 | 56236.010416667  | P P |   440.5063 -785.5750  272.2641 |   |
 |  20 | 56236.010416667  | P P |  -911.3277  628.4774 -631.7974 |   |
 |  21 | 56236.010416667  | P P |  -536.7317-1870.8589-1348.9524 |   |
 |  22 | 56236.010416667  | P P |  -680.3735 -869.7813 -249.6826 |   |
 |  23 | 56236.010416667  | P P |  -654.9915  475.1894 -865.2859 |   |
 |  24 | 56236.010416667  | P P |   297.9457-2273.4582-1833.6376 |   |
 |  25 | 56236.010416667  | P P | -1692.7039 -621.7668-2241.1848 |   |
 |  26 | 56236.010416667  | P P |  1036.0178-1930.5823-1092.1813 |   |
 |  27 | 56236.010416667  | P P | -1557.0011  200.7842 -639.6536 |   |
 |  29 | 56236.010416667  | P P | -1740.6709 -977.0602-2066.0981 |   |
 |  30 | 56236.010416667  | P P | -1486.7162  267.7106 -423.3580 |   |
 |  32 | 56236.010416667  | P P | -1181.4869  577.4989 -350.7585 |   |
 |   1 | 56236.020833333  | P P |   248.8826  165.7059  292.1866 |   |
 |   2 | 56236.020833333  | P P |  -760.3766 -930.7472-2437.0079 |   |
 |   3 | 56236.020833333  | P P |  -283.0340 -702.1272   95.7767 |   |
 |   4 | 56236.020833333  | P P |  -433.6989 -242.6066-1774.4449 |   |
 |   6 | 56236.020833333  | P P |  -616.6274 -767.0419 -123.3370 |   |
 |   7 | 56236.020833333  | P P |   778.1505 -245.8383  115.5968 |   |
 |   8 | 56236.020833333  | P P |  1182.9810-1047.9830 -161.1881 |   |
 |   9 | 56236.020833333  | P P |  -251.7729-2172.7506-2071.6348 |   |
 |  10 | 56236.020833333  | P P |   -31.4660 -772.9312-1996.6704 |   |
 |  11 | 56236.020833333  | P P |   473.8512 -163.7920  364.1633 |   |
 |  12 | 56236.020833333  | P P |  -914.5463-1257.6611-2595.3549 |   |
 |  13 | 56236.020833333  | P P |    19.8643  157.7611 -854.2160 |   |
 |  14 | 56236.020833333  | P P | -1620.8223 -834.3803-1246.8696 |   |
 |  15 | 56236.020833333  | P P |   554.2356-2173.3239-1279.5193 |   |
 |  16 | 56236.020833333  | P P | -1000.5699  167.8155   38.2934 |   |
 |  17 | 56236.020833333  | P P |   774.2270 -686.8391-1114.9683 |   |
 |  18 | 56236.020833333  | P P |  -145.8765-1773.4557 -836.2689 |   |
 |  19 | 56236.020833333  | P P |   327.4077 -805.0598  249.0833 |   |
 |  20 | 56236.020833333  | P P |  -903.2198  649.8664 -508.0507 |   |
 |  21 | 56236.020833333  | P P |  -639.9223-1873.4177-1485.4191 |   |
 |  22 | 56236.020833333  | P P |  -566.2067 -998.9801 -276.5010 |   |
 |  23 | 56236.020833333  | P P |  -805.0635  504.4463 -902.8843 |   |
 |  24 | 56236.020833333  | P P |   419.2452-2267.8250-1702.1449 |   |
 |  25 | 56236.020833333  | P P | -1609.3268 -726.1785-2330.2020 |   |
 |  26 | 56236.020833333  | P P |  1091.4566-1869.8245-1100.8517 |   |
 |  27 | 56236.020833333  | P P | -1629.9058  220.3587 -753.5977 |   |
 |  29 | 56236.020833333  | P P | -1756.5186 -907.3149-2126.1042 |   |
 |  30 | 56236.020833333  | P P | -1573.6132  298.9484 -547.0318 |   |
 |  32 | 56236.020833333  | P P | -1135.1659  542.4200 -239.9687 |   |
 |   1 | 56236.031250000  | P P |   332.4049   57.7360  342.1430 |   |
 |   2 | 56236.031250000  | P P |  -742.3083 -810.7888-2365.2033 |   |
 |   3 | 56236.031250000  | P P |  -442.7384 -648.4834   47.5146 |   |
 |   4 | 56236.031250000  | P P |  -356.0638 -171.0996-1647.0388 |   |
 |   6 | 56236.031250000  | P P |  -773.6461 -709.4961 -191.3785 |   |
 |   7 | 56236.031250000  | P P |   681.0871 -120.8109   87.8126 |   |
 |   8 | 56236.031250000  | P P |  1149.3572 -906.3908 -105.5200 |   |
 |   9 | 56236.031250000  | P P |  -114.7797-2207.3920-1950.5359 |   |
 |  10 | 56236.031250000  | P P |  -143.6828 -642.6406-1968.0869 |   |
 |  11 | 56236.031250000  | P P |   493.9504 -267.6051  378.8263 |   |
 |  12 | 56236.031250000  | P P |  -780.9928-1384.6568-2605.5818 |   |
 |  13 | 56236.031250000  | P P |  -142.8334  222.6214 -918.1270 |   |
 |  14 | 56236.031250000  | P P | -1508.8382 -932.1761-1177.2239 |   |
 |  15 | 56236.031250000  | P P |   658.8104-2167.1507-1283.6804 |   |
 |  16 | 56236.031250000  | P P | -1120.3168  249.1008  -49.7882 |   |
 |  17 | 56236.031250000  | P P |   893.4465 -763.4016-1023.6964 |   |
 |  18 | 56236.031250000  | P P |   -85.2613-1867.5957 -936.7939 |   |
 |  19 | 56236.031250000  | P P |   199.7122 -807.0474  222.1169 |   |
 |  20 | 56236.031250000  | P P |  -876.0075  657.3570 -382.1327 |   |
 |  21 | 56236.031250000  | P P |  -749.5940-1858.3344-1616.0767 |   |
 |  22 | 56236.031250000  | P P |  -461.8806-1128.7146 -321.3250 |   |
 |  23 | 56236.031250000  | P P |  -945.8372  527.8730 -924.9228 |   |
 |  24 | 56236.031250000  | P P |   537.6273-2247.6316-1571.4934 |   |
 |  25 | 56236.031250000  | P P | -1517.8620 -842.6207-2409.7129 |   |
 |  26 | 56236.031250000  | P P |  1126.7456-1805.4047-1126.4230 |   |
 |  27 | 56236.031250000  | P P | -1691.8698  222.1381 -875.1532 |   |
 |  29 | 56236.031250000  | P P | -1751.3217 -848.3965-2182.2719 |   |
 |  30 | 56236.031250000  | P P | -1649.9252  312.5853 -678.6387 |   |
 |  32 | 56236.031250000  | P P | -1071.5188  493.6584 -132.8722 |   |
 |   1 | 56236.041666667  | P P |   402.1705  -56.5242  376.9166 |   |
 |   2 | 56236.041666667  | P P |  -703.5176 -701.3891-2282.7709 |   |
 |   3 | 56236.041666667  | P P |  -603.4259 -583.6672   -5.4203 |   |
 |   4 | 56236.041666667  | P P |  -262.6032 -116.5258-1517.0549 |   |
 |   6 | 56236.041666667  | P P |  -928.1557 -642.7473 -262.6450 |   |
 |   7 | 56236.041666667  | P P |   574.2040   -5.0369   42.4337 |   |
 |   8 | 56236.041666667  | P P |  1104.4703 -765.4111  -69.8149 |   |
 |   9 | 56236.041666667  | P P |    23.7397-2226.8443-1824.9182 |   |
 |  10 | 56236.041666667  | P P |  -245.1475 -511.6356-1921.1085 |   |
 |  11 | 56236.041666667  | P P |   494.9288 -368.0215  381.6156 |   |
 |  12 | 56236.041666667  | P P |  -646.9072-1511.7518-2600.7786 |   |
 |  13 | 56236.041666667  | P P |  -305.4827  282.6955 -970.7409 |   |
 |  14 | 56236.041666667  | P P | -1383.1358-1028.7430-1107.1058 |   |
 |  15 | 56236.041666667  | P P |   746.6345-2155.1024-1304.0750 |   |
 |  16 | 56236.041666667  | P P | -1231.5055  316.9730 -150.5586 |   |
 |  17 | 56236.041666667  | P P |   998.4102 -840.2270 -933.1285 |   |
 |  18 | 56236.041666667  | P P |   -43.6423-1953.0236-1049.8533 |   |
 |  19 | 56236.041666667  | P P |    59.9697 -791.7393  191.6152 |   |
 |  20 | 56236.041666667  | P P |  -831.1315  650.0434 -257.0214 |   |
 |  21 | 56236.041666667  | P P |  -862.4945-1826.3404-1739.2869 |   |
 |  22 | 56236.041666667  | P P |  -370.1286-1257.2094 -383.8598 |   |
 |  23 | 56236.041666667  | P P | -1074.6734  545.6323 -930.4509 |   |
 |  24 | 56236.041666667  | P P |   651.9936-2213.9053-1444.6665 |   |
 |  25 | 56236.041666667  | P P | -1419.5806 -968.5720-2477.7574 |   |
 |  26 | 56236.041666667  | P P |  1141.0376-1737.4440-1167.2919 |   |
 |  27 | 56236.041666667  | P P | -1743.1084  205.6674-1002.9218 |   |
 |  29 | 56236.041666667  | P P | -1725.2966 -802.6555-2235.0565 |   |
 |  30 | 56236.041666667  | P P | -1715.8839  307.8491 -816.5600 |   |
 |  32 | 56236.041666667  | P P |  -992.9957  430.9702  -32.6300 |   |
 |   1 | 56236.052083333  | P P |   455.5613 -174.0768  397.0319 |   |
 |   2 | 56236.052083333  | P P |  -644.4875 -604.8943-2191.6661 |   |
 |   3 | 56236.052083333  | P P |  -762.3513 -510.1862  -63.5265 |   |
 |   4 | 56236.052083333  | P P |  -155.5641  -79.7391-1386.4875 |   |
 |   6 | 56236.052083333  | P P | -1077.5610 -569.4309 -337.6078 |   |
 |   7 | 56236.052083333  | P P |   457.6863  100.3574  -18.7823 |   |
 |   8 | 56236.052083333  | P P |  1047.7712 -627.2248  -54.3851 |   |
 |   9 | 56236.052083333  | P P |   162.5279-2231.7080-1698.1159 |   |
 |  10 | 56236.052083333  | P P |  -333.1271 -381.7911-1856.1406 |   |
 |  11 | 56236.052083333  | P P |   476.0040 -462.2203  373.4846 |   |
 |  12 | 56236.052083333  | P P |  -513.3289-1635.7734-2579.9303 |   |
 |  13 | 56236.052083333  | P P |  -465.1799  338.2576-1009.7583 |   |
 |  14 | 56236.052083333  | P P | -1245.8177-1124.3625-1039.7744 |   |
 |  15 | 56236.052083333  | P P |   816.1059-2136.9421-1339.9419 |   |
 |  16 | 56236.052083333  | P P | -1333.9017  369.3740 -263.3105 |   |
 |  17 | 56236.052083333  | P P |  1087.4198 -914.1656 -842.7856 |   |
 |  18 | 56236.052083333  | P P |   -21.7089-2027.9736-1173.2658 |   |
 |  19 | 56236.052083333  | P P |   -89.0758 -759.8992  157.6026 |   |
 |  20 | 56236.052083333  | P P |  -770.5318  627.2906 -135.6797 |   |
 |  21 | 56236.052083333  | P P |  -975.2442-1778.6594-1853.6504 |   |
 |  22 | 56236.052083333  | P P |  -293.3405-1382.5297 -463.3202 |   |
 |  23 | 56236.052083333  | P P | -1189.1085  557.6999 -919.0836 |   |
 |  24 | 56236.052083333  | P P |   761.0974-2167.8425-1324.5602 |   |
 |  25 | 56236.052083333  | P P | -1315.6207-1101.2651-2532.4732 |   |
 |  26 | 56236.052083333  | P P |  1133.9654-1665.8862-1221.3560 |   |
 |  27 | 56236.052083333  | P P | -1783.8787  170.9589-1135.1867 |   |
 |  29 | 56236.052083333  | P P | -1679.1419 -772.0142-2284.7443 |   |
 |  30 | 56236.052083333  | P P | -1771.7720  284.4426 -958.8996 |   |
 |  32 | 56236.052083333  | P P |  -902.5017  354.4260   57.7973 |   |
 |   1 | 56236.062500000  | P P |   490.4282 -291.8155  403.3348 |   |
 |   2 | 56236.062500000  | P P |  -566.2914 -523.2794-2093.8737 |   |
 |   3 | 56236.062500000  | P P |  -916.9641 -430.8433 -127.3818 |   |
 |   4 | 56236.062500000  | P P |   -37.5611  -61.1135-1257.1872 |   |
 |   6 | 56236.062500000  | P P | -1219.5013 -492.3979 -416.7965 |   |
 |   7 | 56236.062500000  | P P |   331.9205  194.5910  -93.6223 |   |
 |   8 | 56236.062500000  | P P |   978.7812 -493.7717  -58.9359 |   |
 |   9 | 56236.062500000  | P P |   300.1262-2222.8582-1573.5468 |   |
 |  10 | 56236.062500000  | P P |  -405.2459 -255.1364-1774.0850 |   |
 |  11 | 56236.062500000  | P P |   436.9219 -547.5645  355.5036 |   |
 |  12 | 56236.062500000  | P P |  -381.0926-1753.6276-2542.3556 |   |
 |  13 | 56236.062500000  | P P |  -618.9759  389.4403-1033.3436 |   |
 |  14 | 56236.062500000  | P P | -1099.3336-1219.2517 -978.3784 |   |
 |  15 | 56236.062500000  | P P |   866.0355-2112.2901-1390.0144 |   |
 |  16 | 56236.062500000  | P P | -1427.4353  404.6662 -386.9593 |   |
 |  17 | 56236.062500000  | P P |  1159.2134 -982.2003 -752.2237 |   |
 |  18 | 56236.062500000  | P P |   -19.6145-2090.7636-1304.5786 |   |
 |  19 | 56236.062500000  | P P |  -244.5595 -712.8294  119.8868 |   |
 |  20 | 56236.062500000  | P P |  -696.6042  588.7806  -20.9654 |   |
 |  21 | 56236.062500000  | P P | -1084.4177-1717.0266-1958.0272 |   |
 |  22 | 56236.062500000  | P P |  -233.4863-1502.6395 -558.4645 |   |
 |  23 | 56236.062500000  | P P | -1286.9370  563.8688 -890.9872 |   |
 |  24 | 56236.062500000  | P P |   863.5637-2110.7703-1213.8978 |   |
 |  25 | 56236.062500000  | P P | -1206.9701-1237.7508-2572.1857 |   |
 |  26 | 56236.062500000  | P P |  1105.6455-1590.5344-1286.1106 |   |
 |  27 | 56236.062500000  | P P | -1814.4569  118.4793-1269.9431 |   |
 |  29 | 56236.062500000  | P P | -1613.9962 -757.8931-2331.4147 |   |
 |  30 | 56236.062500000  | P P | -1817.8616  242.5440-1103.5145 |   |
 |  32 | 56236.062500000  | P P |  -803.3147  264.4365  135.7499 |   |
 |   1 | 56236.072916667  | P P |   505.1371 -406.6195  396.9175 |   |
 |   2 | 56236.072916667  | P P |  -470.5520 -458.0796-1991.3518 |   |
 |   3 | 56236.072916667  | P P | -1064.9646 -348.6404 -197.5872 |   |
 |   4 | 56236.072916667  | P P |    88.4939  -60.5109-1130.8148 |   |
 |   6 | 56236.072916667  | P P | -1351.9051 -414.6370 -500.7456 |   |
 |   7 | 56236.072916667  | P P |   197.5202  277.2120 -179.4556 |   |
 |   8 | 56236.072916667  | P P |   897.1411 -366.7004  -82.5500 |   |
 |   9 | 56236.072916667  | P P |   434.9220-2201.3938-1454.6102 |   |
 |  10 | 56236.072916667  | P P |  -459.5478 -133.7953-1676.3016 |   |
 |  11 | 56236.072916667  | P P |   377.9735 -621.6860  328.8121 |   |
 |  12 | 56236.072916667  | P P |  -250.8402-1862.3834-2487.7759 |   |
 |  13 | 56236.072916667  | P P |  -763.9388  436.2032-1040.1555 |   |
 |  14 | 56236.072916667  | P P |  -946.4273-1313.5196 -925.8793 |   |
 |  15 | 56236.072916667  | P P |   895.6696-2080.6790-1452.5557 |   |
 |  16 | 56236.072916667  | P P | -1512.1581  421.6770 -520.0467 |   |
 |  17 | 56236.072916667  | P P |  1212.9750-1041.5435 -661.0950 |   |
 |  18 | 56236.072916667  | P P |   -36.9782-2139.8687-1441.1475 |   |
 |  19 | 56236.072916667  | P P |  -403.5902 -652.3334   78.0865 |   |
 |  20 | 56236.072916667  | P P |  -612.1379  534.5570   84.4443 |   |
 |  21 | 56236.072916667  | P P | -1186.6222-1643.6655-2051.5484 |   |
 |  22 | 56236.072916667  | P P |  -192.0701-1615.4556 -667.6458 |   |
 |  23 | 56236.072916667  | P P | -1366.2711  563.7607 -846.8694 |   |
 |  24 | 56236.072916667  | P P |   957.9376-2044.0885-1115.1403 |   |
 |  25 | 56236.072916667  | P P | -1094.4540-1374.9951-2595.4746 |   |
 |  26 | 56236.072916667  | P P |  1056.6753-1511.1224-1358.7257 |   |
 |  27 | 56236.072916667  | P P | -1835.0943   49.1278-1404.9534 |   |
 |  29 | 56236.072916667  | P P | -1531.3796 -761.1636-2374.9171 |   |
 |  30 | 56236.072916667  | P P | -1854.3862  182.7999-1248.0491 |   |
 |  32 | 56236.072916667  | P P |  -698.9811  161.7704  198.9438 |   |
 |   1 | 56236.083333333  | P P |   499.2086 -513.6623  378.1432 |   |
 |   2 | 56236.083333333  | P P |  -358.8769 -412.1743-1886.5215 |   |
 |   3 | 56236.083333333  | P P | -1204.5550 -265.7371 -273.4047 |   |
 |   4 | 56236.083333333  | P P |   220.4638  -78.1724-1010.0655 |   |
 |   5 | 56236.083333333  | P P |  -287.1774-1128.2661-2366.0538 |   |
 |   6 | 56236.083333333  | P P | -1473.6474 -338.3556 -588.5538 |   |
 |   7 | 56236.083333333  | P P |    56.4687  348.8774 -271.6299 |   |
 |   8 | 56236.083333333  | P P |   803.5948 -247.5034 -122.4316 |   |
 |   9 | 56236.083333333  | P P |   564.9146-2170.2760-1344.9428 |   |
 |  10 | 56236.083333333  | P P |  -492.6455  -20.9311-1564.5425 |   |
 |  11 | 56236.083333333  | P P |   300.4158 -681.2304  294.3988 |   |
 |  12 | 56236.083333333  | P P |  -123.5409-1960.3592-2418.0149 |   |
 |  13 | 56236.083333333  | P P |  -895.0870  479.6783-1029.0221 |   |
 |  14 | 56236.083333333  | P P |  -791.8427-1407.1755 -886.4958 |   |
 |  15 | 56236.083333333  | P P |   903.3703-2043.8305-1523.7842 |   |
 |  16 | 56236.083333333  | P P | -1589.0604  420.9578 -659.6622 |   |
 |  17 | 56236.083333333  | P P |  1249.4306-1089.5581 -570.0544 |   |
 |  18 | 56236.083333333  | P P |   -74.7260-2173.9899-1579.0864 |   |
 |  19 | 56236.083333333  | P P |  -562.9074 -579.3661   32.7853 |   |
 |  20 | 56236.083333333  | P P |  -519.5358  466.0220  176.5847 |   |
 |  21 | 56236.083333333  | P P | -1279.7155-1561.6887-2132.3341 |   |
 |  22 | 56236.083333333  | P P |  -172.1533-1717.9758 -788.6384 |   |
 |  23 | 56236.083333333  | P P | -1424.4517  558.2110 -788.7017 |   |
 |  24 | 56236.083333333  | P P |  1042.8873-1972.0818-1030.3838 |   |
 |  25 | 56236.083333333  | P P |  -979.7979-1510.2979-2602.3483 |   |
 |  26 | 56236.083333333  | P P |   988.1352-1428.8708-1434.2025 |   |
 |  27 | 56236.083333333  | P P | -1848.1472  -34.4856-1537.4270 |   |
 |  28 | 56236.083333333  | P P |  1117.0690-1039.1458   -1.8109 |   |
 |  29 | 56236.083333333  | P P | -1434.3126 -782.9629-2414.8807 |   |
 |  30 | 56236.083333333  | P P | -1883.4602  108.1029-1389.3910 |   |
 |  31 | 56236.083333333  | P P | -1874.5188 -644.6559-1800.2155 |   |
 |  32 | 56236.083333333  | P P |  -593.2745   48.7180  244.0289 |   |
 |   1 | 56236.093750000  | P P |   471.0527 -613.6316  350.3788 |   |
 |   2 | 56236.093750000  | P P |  -234.7650 -381.9206-1779.7142 |   |
 |   3 | 56236.093750000  | P P | -1334.1338 -186.8077 -357.5155 |   |
 |   4 | 56236.093750000  | P P |   352.0336 -109.8513 -892.4731 |   |
 |   5 | 56236.093750000  | P P |  -368.9437 -986.6259-2328.8242 |   |
 |   6 | 56236.093750000  | P P | -1582.2636 -268.7356 -683.8103 |   |
 |   7 | 56236.093750000  | P P |   -91.7524  408.3685 -369.9929 |   |
 |   8 | 56236.093750000  | P P |   696.1490 -136.3671 -179.6514 |   |
 |   9 | 56236.093750000  | P P |   688.3879-2127.0459-1245.8295 |   |
 |  10 | 56236.093750000  | P P |  -508.1862   83.4999-1441.0946 |   |
 |  11 | 56236.093750000  | P P |   204.5263 -728.4362  253.9686 |   |
 |  12 | 56236.093750000  | P P |     1.4476-2043.9034-2330.9361 |   |
 |  13 | 56236.093750000  | P P | -1013.3294  517.1376-1000.4562 |   |
 |  14 | 56236.093750000  | P P |  -635.8609-1500.2277 -859.8281 |   |
 |  15 | 56236.093750000  | P P |   890.8160-1997.8208-1603.6955 |   |
 |  16 | 56236.093750000  | P P | -1656.8555  399.8975 -805.9522 |   |
 |  17 | 56236.093750000  | P P |  1266.0691-1123.6189 -476.5381 |   |
 |  18 | 56236.093750000  | P P |  -126.9461-2192.0279-1717.6898 |   |
 |  19 | 56236.093750000  | P P |  -721.0950 -499.2402  -18.8914 |   |
 |  20 | 56236.093750000  | P P |  -424.0447  382.0416  256.7568 |   |
 |  21 | 56236.093750000  | P P | -1357.4468-1472.8352-2204.8732 |   |
 |  22 | 56236.093750000  | P P |  -169.6830-1810.1821 -919.4095 |   |
 |  23 | 56236.093750000  | P P | -1462.7727  544.4005 -717.5025 |   |
 |  24 | 56236.093750000  | P P |  1116.2071-1891.6073 -961.3709 |   |
 |  25 | 56236.093750000  | P P |  -861.2670-1640.4704-2590.2232 |   |
 |  26 | 56236.093750000  | P P |   901.5944-1341.4062-1512.0660 |   |
 |  27 | 56236.093750000  | P P | -1850.0463 -132.8609-1665.5326 |   |
 |  28 | 56236.093750000  | P P |  1057.6531 -909.5534   88.6914 |   |
 |  29 | 56236.093750000  | P P | -1321.9333 -821.2667-2451.1802 |   |
 |  30 | 56236.093750000  | P P | -1902.4312   17.2295-1525.8685 |   |
 |  31 | 56236.093750000  | P P | -1829.9114 -767.6815-1792.8406 |   |
 |  32 | 56236.093750000  | P P |  -489.7208  -75.2752  272.6672 |   |
 |   1 | 56236.104166667  | P P |   421.3906 -702.2819  313.9426 |   |
 |   2 | 56236.104166667  | P P |  -100.5177 -369.4445-1672.7191 |   |
 |   3 | 56236.104166667  | P P | -1452.3308 -113.8136 -449.0501 |   |
 |   4 | 56236.104166667  | P P |   481.2974 -155.5495 -780.3995 |   |
 |   5 | 56236.104166667  | P P |  -436.0843 -844.4088-2273.3710 |   |
 |   6 | 56236.104166667  | P P | -1677.0497 -207.3992 -785.1120 |   |
 |   7 | 56236.104166667  | P P |  -244.7141  456.7474 -469.7128 |   |
 |   8 | 56236.104166667  | P P |   576.4079  -34.4902 -250.1586 |   |
 |   9 | 56236.104166667  | P P |   802.9344-2074.9849-1160.7586 |   |
 |  10 | 56236.104166667  | P P |  -503.7060  176.3788-1308.0434 |   |
 |  11 | 56236.104166667  | P P |    92.7108 -760.3411  207.9415 |   |
 |  12 | 56236.104166667  | P P |   123.2918-2111.8904-2229.0326 |   |
 |  13 | 56236.104166667  | P P | -1114.6560  549.1641 -954.5859 |   |
 |  14 | 56236.104166667  | P P |  -483.0948-1592.3122 -849.0334 |   |
 |  15 | 56236.104166667  | P P |   858.0148-1943.5730-1688.3152 |   |
 |  16 | 56236.104166667  | P P | -1716.3468  360.0017 -955.2027 |   |
 |  17 | 56236.104166667  | P P |  1264.5385-1142.2082 -382.1980 |   |
 |  18 | 56236.104166667  | P P |  -193.7604-2193.2019-1853.2449 |   |
 |  19 | 56236.104166667  | P P |  -875.0455 -413.3441  -76.6319 |   |
 |  20 | 56236.104166667  | P P |  -328.0651  284.7215  321.6540 |   |
 |  21 | 56236.104166667  | P P | -1418.9478-1380.4706-2267.0370 |   |
 |  22 | 56236.104166667  | P P |  -186.6088-1889.2801-1057.4882 |   |
 |  23 | 56236.104166667  | P P | -1479.5355  522.8112 -635.8880 |   |
 |  24 | 56236.104166667  | P P |  1176.6050-1806.1122 -909.2927 |   |
 |  25 | 56236.104166667  | P P |  -740.5257-1763.0211-2559.8430 |   |
 |  26 | 56236.104166667  | P P |   799.2268-1249.3792-1587.6719 |   |
 |  27 | 56236.104166667  | P P | -1842.6138 -243.0649-1786.3701 |   |
 |  28 | 56236.104166667  | P P |   990.9838 -773.0926  165.3614 |   |
 |  29 | 56236.104166667  | P P | -1198.0344 -876.2052-2482.6454 |   |
 |  30 | 56236.104166667  | P P | -1912.6528  -86.8352-1654.4548 |   |
 |  31 | 56236.104166667  | P P | -1769.4122 -886.8478-1768.1402 |   |
 |  32 | 56236.104166667  | P P |  -391.8984 -207.2958  282.5463 |   |
 |   1 | 56236.114583333  | P P |   350.9255 -777.3908  270.2109 |   |
 |   2 | 56236.114583333  | P P |    40.8257 -374.2226-1566.6150 |   |
 |   3 | 56236.114583333  | P P | -1558.2066  -49.5496 -548.1387 |   |
 |   4 | 56236.114583333  | P P |   604.9577 -213.2135 -674.3256 |   |
 |   5 | 56236.114583333  | P P |  -486.3354 -704.1803-2200.7182 |   |
 |   6 | 56236.114583333  | P P | -1757.2464 -156.9513 -892.4662 |   |
 |   7 | 56236.114583333  | P P |  -400.6049  494.6254 -567.4667 |   |
 |   8 | 56236.114583333  | P P |   445.1572   57.7893 -331.0711 |   |
 |   9 | 56236.114583333  | P P |   906.3720-2015.4549-1091.7712 |   |
 |  10 | 56236.114583333  | P P |  -479.4932  255.7858-1167.9102 |   |
 |  11 | 56236.114583333  | P P |   -32.8830 -776.4549  157.0714 |   |
