 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b12309\ORB\brd17136.sp3                                           
 FILE 2: ${P}/b12309\ORB\igs17136.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |  10 | 56241.010416667  | P P |     7.6673   -1.9856   -0.7676 |   |
 |  11 | 56241.010416667  | P P |    -1.1304    4.5330    3.0837 |   |
 |  12 | 56241.010416667  | P P |     2.6323   -2.5049   -1.1688 |   |
 |  13 | 56241.010416667  | P P |     2.1774    3.8761   -2.9891 |   |
 |  14 | 56241.010416667  | P P |    -4.3844   -3.5747   -0.0958 |   |
 |  15 | 56241.010416667  | P P |     0.5395   -2.7564    3.7387 |   |
 |  16 | 56241.010416667  | P P |    -5.2991    1.8805   -0.8541 |   |
 |  17 | 56241.010416667  | P P |     3.9976    1.5505    0.6711 |   |
 |  18 | 56241.010416667  | P P |    -4.5819   -3.0164    4.5716 |   |
 |  19 | 56241.010416667  | P P |    -3.1362    0.2546    2.5713 |   |
 |  20 | 56241.010416667  | P P |    -1.3853    3.6154   -3.7192 |   |
 |  21 | 56241.010416667  | P P |    -0.1444   -5.3771    1.7016 |   |
 |  22 | 56241.010416667  | P P |    -3.8860   -1.1007    1.8025 |   |
 |  24 | 56241.010416667  | P P |    13.0788   39.9601   38.0581 |   |
 |  25 | 56241.010416667  | P P |     0.6831   -2.7455   -3.7903 |   |
 |  26 | 56241.010416667  | P P |     3.3203    0.0406    3.6977 |   |
 |  27 | 56241.010416667  | P P |   115.7031   45.3339   81.9716 |   |
 |  28 | 56241.010416667  | P P |     2.9007    1.1538    5.0449 |   |
 |  29 | 56241.010416667  | P P |    -2.3544   -3.9458   -0.8760 |   |
 |  30 | 56241.010416667  | P P |    -4.3076    0.4444   -1.7366 |   |
 |  31 | 56241.010416667  | P P |    -2.5199    0.1563   -2.6891 |   |
 |  32 | 56241.010416667  | P P |    -2.8697    3.1242   -2.0002 |   |
 |   2 | 56241.020833333  | P P |     3.3933   -1.5667   -1.6390 |   |
 |   3 | 56241.020833333  | P P |    -4.4750   -0.4401    1.8873 |   |
 |   4 | 56241.020833333  | P P |     4.0561    2.0733   -2.6032 |   |
 |   6 | 56241.020833333  | P P |    -4.6680   -0.1509    2.5860 |   |
 |   7 | 56241.020833333  | P P |    -0.1382    3.4509    0.7177 |   |
 |   8 | 56241.020833333  | P P |    -0.1507    3.7962    3.3264 |   |
 |   9 | 56241.020833333  | P P |     1.8760   -2.5220    4.3077 |   |
 |  10 | 56241.020833333  | P P |     7.4270   -1.6523   -1.5180 |   |
 |  11 | 56241.020833333  | P P |    -1.4774    3.9772    3.6367 |   |
 |  12 | 56241.020833333  | P P |     2.8368   -2.6318   -0.6808 |   |
 |  13 | 56241.020833333  | P P |     1.8160    3.5276   -3.4870 |   |
 |  14 | 56241.020833333  | P P |    -4.3968   -3.6611    0.5143 |   |
 |  15 | 56241.020833333  | P P |     0.9886   -2.4062    3.7417 |   |
 |  16 | 56241.020833333  | P P |    -5.1588    1.6543   -1.5730 |   |
 |  17 | 56241.020833333  | P P |     3.7581    1.6543    1.2751 |   |
 |  18 | 56241.020833333  | P P |    -3.9204   -3.2971    4.8503 |   |
 |  19 | 56241.020833333  | P P |    -3.4390   -0.0793    2.3012 |   |
 |  20 | 56241.020833333  | P P |    -2.0802    3.6360   -3.1595 |   |
 |  21 | 56241.020833333  | P P |     0.4203   -5.6118    0.9282 |   |
 |  22 | 56241.020833333  | P P |    -3.4914   -1.4500    2.1837 |   |
 |  24 | 56241.020833333  | P P |    13.1328   45.2197   36.1791 |   |
 |  25 | 56241.020833333  | P P |     1.1746   -2.9937   -3.5307 |   |
 |  26 | 56241.020833333  | P P |     3.6503    0.2775    3.3647 |   |
 |  27 | 56241.020833333  | P P |   106.1676   47.1726   93.1541 |   |
 |  28 | 56241.020833333  | P P |     2.3057    1.3823    5.2591 |   |
 |  29 | 56241.020833333  | P P |    -1.9297   -3.8549   -1.3202 |   |
 |  30 | 56241.020833333  | P P |    -4.0303    0.1978   -2.2477 |   |
 |  31 | 56241.020833333  | P P |    -2.3241   -0.5795   -2.5658 |   |
 |  32 | 56241.020833333  | P P |    -3.2950    2.8951   -1.2466 |   |
 |   2 | 56241.031250000  | P P |     3.3632   -0.9192   -1.8822 |   |
 |   3 | 56241.031250000  | P P |    -4.6488   -0.6137    1.3454 |   |
 |   4 | 56241.031250000  | P P |     3.8352    2.7000   -2.2128 |   |
 |   6 | 56241.031250000  | P P |    -4.8424   -0.5657    1.8494 |   |
 |   7 | 56241.031250000  | P P |    -0.3148    3.4602    0.0687 |   |
 |   8 | 56241.031250000  | P P |    -0.3732    4.0852    2.7890 |   |
 |   9 | 56241.031250000  | P P |     1.9253   -1.7351    4.8209 |   |
 |  10 | 56241.031250000  | P P |     7.0698   -1.2817   -2.1828 |   |
 |  11 | 56241.031250000  | P P |    -1.7986    3.3179    4.0456 |   |
 |  12 | 56241.031250000  | P P |     2.9214   -2.7458   -0.1706 |   |
 |  13 | 56241.031250000  | P P |     1.4227    3.1950   -3.8806 |   |
 |  14 | 56241.031250000  | P P |    -4.3800   -3.6520    1.0398 |   |
 |  15 | 56241.031250000  | P P |     1.4557   -2.0933    3.6812 |   |
 |  16 | 56241.031250000  | P P |    -4.9136    1.3860   -2.2571 |   |
 |  17 | 56241.031250000  | P P |     3.4427    1.7181    1.8829 |   |
 |  18 | 56241.031250000  | P P |    -3.2484   -3.5887    5.0050 |   |
 |  19 | 56241.031250000  | P P |    -3.6972   -0.3657    1.9463 |   |
 |  20 | 56241.031250000  | P P |    -2.7507    3.6459   -2.4753 |   |
 |  21 | 56241.031250000  | P P |     0.9958   -5.6977    0.0270 |   |
 |  22 | 56241.031250000  | P P |    -3.0356   -1.8160    2.4767 |   |
 |  24 | 56241.031250000  | P P |    13.3549   50.2689   33.4270 |   |
 |  25 | 56241.031250000  | P P |     1.5267   -3.2335   -3.1769 |   |
 |  26 | 56241.031250000  | P P |     3.9693    0.3836    3.0651 |   |
 |  27 | 56241.031250000  | P P |    95.6073   49.7559  102.7956 |   |
 |  28 | 56241.031250000  | P P |     1.7249    1.6283    5.3398 |   |
 |  29 | 56241.031250000  | P P |    -1.4745   -3.7288   -1.6842 |   |
 |  30 | 56241.031250000  | P P |    -3.7372   -0.0506   -2.6638 |   |
 |  31 | 56241.031250000  | P P |    -2.1630   -1.3715   -2.3815 |   |
 |  32 | 56241.031250000  | P P |    -3.5797    2.6295   -0.4627 |   |
 |   2 | 56241.041666667  | P P |     3.3454   -0.3081   -1.9719 |   |
 |   3 | 56241.041666667  | P P |    -4.7569   -0.7456    0.7661 |   |
 |   4 | 56241.041666667  | P P |     3.5758    3.2525   -1.6576 |   |
 |   6 | 56241.041666667  | P P |    -4.9287   -0.9316    1.0528 |   |
 |   7 | 56241.041666667  | P P |    -0.4637    3.4291   -0.5864 |   |
 |   8 | 56241.041666667  | P P |    -0.5674    4.3379    2.1468 |   |
 |   9 | 56241.041666667  | P P |     1.9712   -0.8729    5.2576 |   |
 |  10 | 56241.041666667  | P P |     6.6264   -0.8897   -2.7417 |   |
 |  11 | 56241.041666667  | P P |    -2.0958    2.5814    4.2902 |   |
 |  12 | 56241.041666667  | P P |     2.9249   -2.8202    0.3841 |   |
 |  13 | 56241.041666667  | P P |     0.9776    2.8834   -4.1865 |   |
 |  14 | 56241.041666667  | P P |    -4.2723   -3.5909    1.5270 |   |
 |  15 | 56241.041666667  | P P |     1.9394   -1.7942    3.5634 |   |
 |  16 | 56241.041666667  | P P |    -4.5740    1.0644   -2.8873 |   |
 |  17 | 56241.041666667  | P P |     3.0495    1.7584    2.4559 |   |
 |  18 | 56241.041666667  | P P |    -2.5613   -3.8747    5.0368 |   |
 |  19 | 56241.041666667  | P P |    -3.9135   -0.6229    1.5126 |   |
 |  20 | 56241.041666667  | P P |    -3.3316    3.6440   -1.7080 |   |
 |  21 | 56241.041666667  | P P |     1.5095   -5.5813   -0.9497 |   |
 |  22 | 56241.041666667  | P P |    -2.5434   -2.1930    2.6601 |   |
 |  24 | 56241.041666667  | P P |    13.7519   54.9710   29.8609 |   |
 |  25 | 56241.041666667  | P P |     1.7953   -3.4547   -2.7142 |   |
 |  26 | 56241.041666667  | P P |     4.2760    0.4463    2.7624 |   |
 |  27 | 56241.041666667  | P P |    84.2509   53.1601  110.7377 |   |
 |  28 | 56241.041666667  | P P |     1.1376    1.8996    5.3019 |   |
 |  29 | 56241.041666667  | P P |    -0.9811   -3.5724   -1.9727 |   |
 |  30 | 56241.041666667  | P P |    -3.4292   -0.3548   -2.9936 |   |
 |  31 | 56241.041666667  | P P |    -2.0859   -2.1311   -2.1444 |   |
 |  32 | 56241.041666667  | P P |    -3.7251    2.3278    0.3188 |   |
 |   2 | 56241.052083333  | P P |     3.3429    0.2354   -1.8986 |   |
 |   3 | 56241.052083333  | P P |    -4.7880   -0.8983    0.1176 |   |
 |   4 | 56241.052083333  | P P |     3.3129    3.6915   -0.9958 |   |
 |   6 | 56241.052083333  | P P |    -4.9114   -1.2155    0.2677 |   |
 |   7 | 56241.052083333  | P P |    -0.5636    3.3436   -1.2077 |   |
 |   8 | 56241.052083333  | P P |    -0.7168    4.5422    1.4116 |   |
 |   9 | 56241.052083333  | P P |     1.9924   -0.0354    5.5678 |   |
 |  10 | 56241.052083333  | P P |     6.1345   -0.4855   -3.1972 |   |
 |  11 | 56241.052083333  | P P |    -2.3945    1.8082    4.3784 |   |
 |  12 | 56241.052083333  | P P |     2.8886   -2.8294    1.0205 |   |
 |  13 | 56241.052083333  | P P |     0.4434    2.5707   -4.4133 |   |
 |  14 | 56241.052083333  | P P |    -4.0005   -3.5209    2.0488 |   |
 |  15 | 56241.052083333  | P P |     2.4260   -1.4895    3.3752 |   |
 |  16 | 56241.052083333  | P P |    -4.1628    0.6871   -3.4402 |   |
 |  17 | 56241.052083333  | P P |     2.5879    1.7844    2.9550 |   |
 |  18 | 56241.052083333  | P P |    -1.8567   -4.1408    4.9418 |   |
 |  19 | 56241.052083333  | P P |    -4.0957   -0.8751    1.0008 |   |
 |  20 | 56241.052083333  | P P |    -3.7556    3.6306   -0.9183 |   |
 |  21 | 56241.052083333  | P P |     1.8951   -5.2574   -1.9010 |   |
 |  22 | 56241.052083333  | P P |    -2.0464   -2.5678    2.7261 |   |
 |  24 | 56241.052083333  | P P |    14.2921   59.2121   25.5348 |   |
 |  25 | 56241.052083333  | P P |     2.0556   -3.6477   -2.1139 |   |
 |  26 | 56241.052083333  | P P |     4.5444    0.5645    2.3597 |   |
 |  27 | 56241.052083333  | P P |    72.3575   57.4257  116.8492 |   |
 |  28 | 56241.052083333  | P P |     0.5153    2.2089    5.1631 |   |
 |  29 | 56241.052083333  | P P |    -0.4386   -3.3907   -2.1885 |   |
 |  30 | 56241.052083333  | P P |    -3.0921   -0.7614   -3.2498 |   |
 |  31 | 56241.052083333  | P P |    -2.1193   -2.7524   -1.8692 |   |
 |  32 | 56241.052083333  | P P |    -3.7454    1.9882    1.0745 |   |
 |   2 | 56241.062500000  | P P |     3.3458    0.7051   -1.6931 |   |
 |   3 | 56241.062500000  | P P |    -4.7213   -1.1292   -0.6584 |   |
 |   4 | 56241.062500000  | P P |     3.1039    3.9865   -0.3264 |   |
 |   6 | 56241.062500000  | P P |    -4.8021   -1.3824   -0.4353 |   |
 |   7 | 56241.062500000  | P P |    -0.6112    3.1664   -1.7575 |   |
 |   8 | 56241.062500000  | P P |    -0.8121    4.6663    0.6165 |   |
 |   9 | 56241.062500000  | P P |     1.9901    0.6554    5.6900 |   |
 |  10 | 56241.062500000  | P P |     5.6506   -0.0645   -3.5648 |   |
 |  11 | 56241.062500000  | P P |    -2.7278    1.0600    4.3513 |   |
 |  12 | 56241.062500000  | P P |     2.8422   -2.7323    1.7859 |   |
 |  13 | 56241.062500000  | P P |    -0.2352    2.2088   -4.5495 |   |
 |  14 | 56241.062500000  | P P |    -3.4728   -3.4639    2.6972 |   |
 |  15 | 56241.062500000  | P P |     2.8957   -1.1564    3.0654 |   |
 |  16 | 56241.062500000  | P P |    -3.7130    0.2582   -3.9068 |   |
 |  17 | 56241.062500000  | P P |     2.0864    1.7910    3.3527 |   |
 |  18 | 56241.062500000  | P P |    -1.1308   -4.3932    4.7112 |   |
 |  19 | 56241.062500000  | P P |    -4.2439   -1.1440    0.4055 |   |
 |  20 | 56241.062500000  | P P |    -3.9737    3.6075   -0.1851 |   |
 |  21 | 56241.062500000  | P P |     2.1191   -4.7992   -2.6799 |   |
 |  22 | 56241.062500000  | P P |    -1.5709   -2.9258    2.6839 |   |
 |  24 | 56241.062500000  | P P |    14.9050   62.9008   20.4978 |   |
 |  25 | 56241.062500000  | P P |     2.4002   -3.8097   -1.3305 |   |
 |  26 | 56241.062500000  | P P |     4.7213    0.8274    1.7087 |   |
 |  27 | 56241.062500000  | P P |    60.2017   62.5596  121.0319 |   |
 |  28 | 56241.062500000  | P P |    -0.1739    2.5795    4.9230 |   |
 |  29 | 56241.062500000  | P P |     0.1643   -3.1881   -2.3306 |   |
 |  30 | 56241.062500000  | P P |    -2.6823   -1.2947   -3.4426 |   |
 |  31 | 56241.062500000  | P P |    -2.2478   -3.1232   -1.5742 |   |
 |  32 | 56241.062500000  | P P |    -3.6704    1.5955    1.7978 |   |
 |   2 | 56241.072916667  | P P |     3.3312    1.1388   -1.4383 |   |
 |   3 | 56241.072916667  | P P |    -4.5189   -1.4774   -1.6315 |   |
 |   4 | 56241.072916667  | P P |     3.0320    4.1350    0.1977 |   |
 |   6 | 56241.072916667  | P P |    -4.6308   -1.3846   -0.9829 |   |
 |   7 | 56241.072916667  | P P |    -0.6418    2.8362   -2.1805 |   |
 |   8 | 56241.072916667  | P P |    -0.8754    4.6727   -0.1470 |   |
 |   9 | 56241.072916667  | P P |     2.0101    1.0648    5.5372 |   |
 |  10 | 56241.072916667  | P P |     5.2559    0.4002   -3.8683 |   |
 |  11 | 56241.072916667  | P P |    -3.1374    0.4073    4.2789 |   |
 |  12 | 56241.072916667  | P P |     2.8026   -2.4755    2.6993 |   |
 |  13 | 56241.072916667  | P P |    -1.1172    1.7367   -4.5520 |   |
 |  14 | 56241.072916667  | P P |    -2.5907   -3.4299    3.5605 |   |
 |  15 | 56241.072916667  | P P |     3.2971   -0.7911    2.5544 |   |
 |  16 | 56241.072916667  | P P |    -3.2615   -0.2153   -4.2860 |   |
 |  17 | 56241.072916667  | P P |     1.5828    1.7404    3.6271 |   |
 |  18 | 56241.072916667  | P P |    -0.4017   -4.6606    4.3282 |   |
 |  19 | 56241.072916667  | P P |    -4.3479   -1.4415   -0.2819 |   |
 |  20 | 56241.072916667  | P P |    -3.9687    3.5801    0.4016 |   |
 |  21 | 56241.072916667  | P P |     2.2098   -4.3961   -3.0997 |   |
 |  22 | 56241.072916667  | P P |    -1.1479   -3.2609    2.5617 |   |
 |  24 | 56241.072916667  | P P |    15.4902   65.9711   14.7680 |   |
 |  25 | 56241.072916667  | P P |     2.9245   -3.9316   -0.3157 |   |
 |  26 | 56241.072916667  | P P |     4.7143    1.2870    0.6307 |   |
 |  27 | 56241.072916667  | P P |    48.0727   68.5289  123.2261 |   |
 |  28 | 56241.072916667  | P P |    -0.9454    3.0441    4.5675 |   |
 |  29 | 56241.072916667  | P P |     0.8323   -2.9776   -2.3841 |   |
 |  30 | 56241.072916667  | P P |    -2.1254   -1.9501   -3.5801 |   |
 |  31 | 56241.072916667  | P P |    -2.4036   -3.1426   -1.2762 |   |
 |  32 | 56241.072916667  | P P |    -3.5298    1.1324    2.4968 |   |
 |   1 | 56241.083333333  | P P |    -2.4825    1.3494    3.9985 |   |
 |   2 | 56241.083333333  | P P |     3.7628    0.1167   -2.0093 |   |
 |   3 | 56241.083333333  | P P |    -4.4812   -0.8811   -1.1963 |   |
 |   4 | 56241.083333333  | P P |     4.5779    3.0368   -1.4353 |   |
 |   5 | 56241.083333333  | P P |     3.4769   -0.7539   -1.3531 |   |
 |   6 | 56241.083333333  | P P |    -5.2186   -0.4014    0.0443 |   |
 |   7 | 56241.083333333  | P P |    -0.0825    3.0071   -1.5630 |   |
 |   8 | 56241.083333333  | P P |     0.1791    4.4374    0.9118 |   |
 |  10 | 56241.083333333  | P P |     7.2031   -0.1439   -4.4180 |   |
 |  11 | 56241.083333333  | P P |    -2.9497    1.9841    4.2108 |   |
 |  12 | 56241.083333333  | P P |     2.3112   -3.4366    1.6325 |   |
 |  13 | 56241.083333333  | P P |    -0.4598    2.4123   -4.4403 |   |
 |  14 | 56241.083333333  | P P |    -3.3952   -3.6095    3.2028 |   |
 |  15 | 56241.083333333  | P P |     2.9452   -1.9136    3.2573 |   |
 |  16 | 56241.083333333  | P P |    -3.9205    0.7002   -3.5141 |   |
 |  17 | 56241.083333333  | P P |     2.6209    1.7289    2.7711 |   |
 |  18 | 56241.083333333  | P P |    -1.7194   -5.1235    5.2709 |   |
 |  19 | 56241.083333333  | P P |    -4.0064   -0.2335    0.4933 |   |
 |  20 | 56241.083333333  | P P |    -3.4425    4.5324   -0.5493 |   |
 |  21 | 56241.083333333  | P P |     1.0059   -4.9729   -1.4920 |   |
 |  22 | 56241.083333333  | P P |    -2.5647   -2.8507    2.8093 |   |
 |  23 | 56241.083333333  | P P |    -1.8436    2.0782   -2.7459 |   |
 |  24 | 56241.083333333  | P P |    15.6883   66.4188    8.0513 |   |
 |  25 | 56241.083333333  | P P |     2.1279   -4.5131   -0.8398 |   |
 |  26 | 56241.083333333  | P P |     4.9363    0.7532    1.0481 |   |
 |  28 | 56241.083333333  | P P |     0.6145    2.9616    4.8774 |   |
 |  29 | 56241.083333333  | P P |    -0.2701   -4.0082   -2.5781 |   |
 |  31 | 56241.083333333  | P P |    -2.9565   -2.5528   -1.6496 |   |
 |  32 | 56241.083333333  | P P |    -3.6641    1.7900    1.7287 |   |
 |   1 | 56241.093750000  | P P |    -2.6884    0.5728    4.0391 |   |
 |   2 | 56241.093750000  | P P |     3.8024    0.6162   -1.8442 |   |
 |   3 | 56241.093750000  | P P |    -4.2731   -1.0318   -1.8596 |   |
 |   4 | 56241.093750000  | P P |     4.2115    3.3119   -0.6637 |   |
 |   5 | 56241.093750000  | P P |     3.2355   -0.2164   -1.7243 |   |
 |   6 | 56241.093750000  | P P |    -4.9789   -0.5916   -0.7090 |   |
 |   7 | 56241.093750000  | P P |    -0.2387    2.7702   -2.0032 |   |
 |   8 | 56241.093750000  | P P |     0.0200    4.4089    0.0998 |   |
 |  10 | 56241.093750000  | P P |     6.6444    0.4424   -4.6347 |   |
 |  11 | 56241.093750000  | P P |    -3.3551    1.2699    4.0394 |   |
 |  12 | 56241.093750000  | P P |     2.1250   -3.2042    2.2552 |   |
 |  13 | 56241.093750000  | P P |    -1.1314    2.1914   -4.3387 |   |
 |  14 | 56241.093750000  | P P |    -2.8428   -3.6085    3.6589 |   |
 |  15 | 56241.093750000  | P P |     3.3147   -1.6791    2.8179 |   |
 |  16 | 56241.093750000  | P P |    -3.5259    0.1526   -3.8583 |   |
 |  17 | 56241.093750000  | P P |     2.0595    1.7466    3.1038 |   |
 |  18 | 56241.093750000  | P P |    -1.0233   -5.4509    4.8694 |   |
 |  19 | 56241.093750000  | P P |    -4.0390   -0.4340   -0.0938 |   |
 |  20 | 56241.093750000  | P P |    -3.6357    4.3719    0.2455 |   |
 |  21 | 56241.093750000  | P P |     1.4715   -4.4706   -2.1627 |   |
 |  22 | 56241.093750000  | P P |    -2.1109   -3.2420    2.7349 |   |
 |  23 | 56241.093750000  | P P |    -2.2944    1.9395   -2.4474 |   |
 |  24 | 56241.093750000  | P P |    16.1240   67.6957    1.6280 |   |
 |  25 | 56241.093750000  | P P |     2.2046   -4.6262   -0.0889 |   |
 |  26 | 56241.093750000  | P P |     4.9894    0.8414    0.4330 |   |
 |  28 | 56241.093750000  | P P |     0.1240    3.3380    4.4672 |   |
 |  29 | 56241.093750000  | P P |     0.3286   -3.8296   -2.5810 |   |
 |  31 | 56241.093750000  | P P |    -2.9975   -2.9482   -1.2990 |   |
 |  32 | 56241.093750000  | P P |    -3.5604    1.3473    2.3396 |   |
 |   1 | 56241.104166667  | P P |    -2.9346   -0.3250    3.9561 |   |
 |   2 | 56241.104166667  | P P |     3.8068    1.0340   -1.5390 |   |
 |   3 | 56241.104166667  | P P |    -4.0206   -1.0660   -2.3847 |   |
 |   4 | 56241.104166667  | P P |     3.6668    3.5696    0.3297 |   |
 |   5 | 56241.104166667  | P P |     2.9255    0.4056   -1.9928 |   |
 |   6 | 56241.104166667  | P P |    -4.6122   -0.7734   -1.4272 |   |
 |   7 | 56241.104166667  | P P |    -0.3225    2.5637   -2.2720 |   |
 |   8 | 56241.104166667  | P P |    -0.1416    4.2743   -0.6874 |   |
 |  10 | 56241.104166667  | P P |     5.9357    1.1385   -4.6816 |   |
 |  11 | 56241.104166667  | P P |    -3.7728    0.5454    3.7496 |   |
 |  12 | 56241.104166667  | P P |     1.8797   -2.8793    2.8237 |   |
 |  13 | 56241.104166667  | P P |    -1.7582    2.0494   -4.1301 |   |
 |  14 | 56241.104166667  | P P |    -2.2699   -3.6251    3.9946 |   |
 |  15 | 56241.104166667  | P P |     3.6124   -1.4801    2.3308 |   |
 |  16 | 56241.104166667  | P P |    -3.1272   -0.4448   -4.1064 |   |
 |  17 | 56241.104166667  | P P |     1.4833    1.7666    3.3438 |   |
 |  18 | 56241.104166667  | P P |    -0.2795   -5.7096    4.2748 |   |
 |  19 | 56241.104166667  | P P |    -3.9947   -0.5989   -0.7007 |   |
 |  20 | 56241.104166667  | P P |    -3.7405    4.0888    1.0512 |   |
 |  21 | 56241.104166667  | P P |     2.0806   -3.7741   -2.8720 |   |
 |  22 | 56241.104166667  | P P |    -1.6681   -3.5902    2.5387 |   |
 |  23 | 56241.104166667  | P P |    -2.6958    1.8443   -2.0838 |   |
 |  24 | 56241.104166667  | P P |    16.3260   68.0118   -5.0168 |   |
 |  25 | 56241.104166667  | P P |     2.1769   -4.6977    0.6328 |   |
 |  26 | 56241.104166667  | P P |     5.0040    0.8155   -0.1045 |   |
 |  28 | 56241.104166667  | P P |    -0.3702    3.7253    3.9475 |   |
 |  29 | 56241.104166667  | P P |     0.9194   -3.6602   -2.4930 |   |
 |  31 | 56241.104166667  | P P |    -3.1014   -3.1610   -1.0373 |   |
 |  32 | 56241.104166667  | P P |    -3.4027    0.8978    2.8682 |   |
 |   1 | 56241.114583333  | P P |    -3.2299   -1.2902    3.7364 |   |
 |   2 | 56241.114583333  | P P |     3.7482    1.3786   -1.0997 |   |
 |   3 | 56241.114583333  | P P |    -3.7258   -1.0457   -2.7814 |   |
 |   4 | 56241.114583333  | P P |     3.0202    3.7415    1.4496 |   |
 |   5 | 56241.114583333  | P P |     2.5574    1.0803   -2.1239 |   |
 |   6 | 56241.114583333  | P P |    -4.1294   -0.9399   -2.0764 |   |
 |   7 | 56241.114583333  | P P |    -0.3665    2.3632   -2.4170 |   |
 |   8 | 56241.114583333  | P P |    -0.2880    4.0381   -1.4096 |   |
 |  10 | 56241.114583333  | P P |     5.1435    1.9145   -4.5479 |   |
 |  11 | 56241.114583333  | P P |    -4.1995   -0.1349    3.3502 |   |
 |  12 | 56241.114583333  | P P |     1.6433   -2.4962    3.3467 |   |
 |  13 | 56241.114583333  | P P |    -2.3552    1.9535   -3.8344 |   |
 |  14 | 56241.114583333  | P P |    -1.6651   -3.6563    4.2344 |   |
 |  15 | 56241.114583333  | P P |     3.8288   -1.2956    1.8050 |   |
 |  16 | 56241.114583333  | P P |    -2.7400   -1.0786   -4.2480 |   |
 |  17 | 56241.114583333  | P P |     0.9144    1.7990    3.4838 |   |
 |  18 | 56241.114583333  | P P |     0.4297   -5.8514    3.4919 |   |
 |  19 | 56241.114583333  | P P |    -3.8594   -0.7425   -1.3021 |   |
 |  20 | 56241.114583333  | P P |    -3.7535    3.6788    1.8388 |   |
 |  21 | 56241.114583333  | P P |     2.7774   -2.9373   -3.5415 |   |
 |  22 | 56241.114583333  | P P |    -1.2381   -3.8668    2.2168 |   |
 |  23 | 56241.114583333  | P P |    -3.0387    1.7614   -1.6678 |   |
 |  24 | 56241.114583333  | P P |    16.1872   67.3838  -11.7176 |   |
 |  25 | 56241.114583333  | P P |     2.0898   -4.7324    1.3210 |   |
 |  26 | 56241.114583333  | P P |     4.9588    0.7574   -0.5931 |   |
 |  28 | 56241.114583333  | P P |    -0.8466    4.1194    3.3297 |   |
 |  29 | 56241.114583333  | P P |     1.4896   -3.5171   -2.3254 |   |
