000000000532800 	000000000000032 	000000000532800 	000000000532800 	-5.517951212823000e-04 	6.480149750132000e-12 	000000000000000 	2.400000000000000e+00 	8.227326790802000e-03 	5.153764236450000e+03 	4.525188492264000e-09 	-7.504490782792000e-01 	-2.116455046345000e+00 	3.450432422874000e-01 	9.639203021897000e-01 	-7.947116743597000e-09 	4.046597128441000e-10 	8.802860975265000e-06 	-6.817281246185000e-07 	1.806765794754000e-07 	-9.313225746155000e-09 	-1.312500000000000e+01 	2.130937500000000e+02 	000000000000079 
000000000532800 	000000000000031 	000000000532800 	000000000532800 	-2.191090025008000e-04 	7.958078640513000e-13 	000000000000000 	2.400000000000000e+00 	1.071757113095000e-02 	5.153594894409000e+03 	4.925562312298000e-09 	1.041793286529000e+00 	7.899840868081000e-01 	1.424683106056000e+00 	9.538025808145000e-01 	-8.140696235531000e-09 	-2.903692379014000e-10 	6.074085831642000e-06 	1.210719347000000e-07 	2.235174179077000e-08 	-1.620501279831000e-07 	-1.343750000000000e+00 	2.634687500000000e+02 	000000000000038 
000000000532800 	000000000000016 	000000000532800 	000000000532800 	-9.226519614458000e-05 	9.549694368616000e-12 	000000000000000 	2.400000000000000e+00 	1.443413691595000e-02 	5.153674343109000e+03 	4.285892810353000e-09 	-4.170721878164000e-01 	8.631679505698000e-01 	2.536336636670000e+00 	9.604876746355000e-01 	-7.981046728345000e-09 	-3.585863651329000e-10 	9.844079613685000e-06 	3.350898623466000e-06 	1.732259988785000e-07 	2.048909664154000e-08 	6.087500000000000e+01 	1.910937500000000e+02 	000000000000081 
000000000532800 	000000000000010 	000000000532800 	000000000532800 	-2.524410374463000e-04 	-1.580247044330000e-11 	000000000000000 	2.400000000000000e+00 	1.011058746371000e-02 	5.153689298630000e+03 	3.805515657859000e-09 	5.319602106666000e-01 	-2.336868252491000e+00 	-6.877426220979000e-01 	9.873256411844999e-01 	-7.801396388045001e-09 	-1.589351917172000e-10 	8.571892976761000e-06 	-5.917623639107000e-06 	9.126961231231000e-08 	-7.636845111847001e-08 	-1.166562500000000e+02 	2.283125000000000e+02 	000000000000050 
000000000532800 	000000000000029 	000000000532800 	000000000532800 	-5.522063001990000e-04 	3.296918293927000e-12 	000000000000000 	2.400000000000000e+00 	2.878321916796000e-03 	5.153729953766000e+03 	4.318037006430000e-09 	-1.490394539338000e+00 	2.644939590408000e+00 	-2.711333654913000e+00 	9.685407402266000e-01 	-8.015333870828000e-09 	2.492960984689000e-10 	4.975125193596000e-06 	5.954876542091000e-06 	000000000000000 	-1.862645149231000e-09 	1.174687500000000e+02 	2.925625000000000e+02 	000000000000074 
000000000532768 	000000000000027 	000000000532768 	000000000532768 	-3.375066444278000e-05 	4.547473508865000e-13 	000000000000000 	2.400000000000000e+00 	1.309324649628000e-02 	5.153689765930000e+03 	4.447685263944000e-09 	-1.346686113076000e+00 	8.046419978490000e-01 	-2.796609698156000e+00 	9.593274401585000e-01 	-8.072836266034000e-09 	2.389385241772000e-10 	5.133450031280000e-06 	6.794929504394000e-06 	1.303851604462000e-08 	3.408640623093000e-07 	1.295000000000000e+02 	2.768125000000000e+02 	000000000000018 
000000000532800 	000000000000026 	000000000532800 	000000000532800 	-2.543907612562000e-05 	-1.455191522837000e-11 	000000000000000 	2.400000000000000e+00 	9.774851612746001e-03 	5.153753015518000e+03 	5.030566686152000e-09 	4.009102521612000e-01 	5.996118463659000e-01 	2.363304310093000e+00 	9.298166315777000e-01 	-8.205698943154999e-09 	-4.946634618616000e-10 	9.246170520782000e-06 	1.942738890648000e-06 	1.713633537292000e-07 	1.117587089539000e-08 	3.546875000000000e+01 	1.845625000000000e+02 	000000000000070 
000000000532800 	000000000000003 	000000000532800 	000000000532800 	6.342707201838000e-04 	8.071765478235000e-12 	000000000000000 	2.400000000000000e+00 	5.656371358782000e-03 	5.153612310410000e+03 	3.663724037383000e-09 	1.547685002150000e+00 	1.146001924014000e+00 	-6.852173021882000e-01 	9.877036021624001e-01 	-7.623888994148999e-09 	-5.964534161074000e-11 	8.076429367064999e-06 	-6.986781954765000e-06 	-5.029141902923000e-08 	-1.527369022369000e-07 	-1.335625000000000e+02 	2.385937500000000e+02 	000000000000101 
000000000532784 	000000000000026 	000000000532784 	000000000532784 	-2.544047310948000e-05 	-1.466560206609000e-11 	000000000000000 	2.400000000000000e+00 	9.774848469533000e-03 	5.153753030777000e+03 	5.030566686152000e-09 	3.985763214351000e-01 	5.996120935990000e-01 	2.363304450534000e+00 	9.298166330406999e-01 	-8.205698943154999e-09 	-4.946634618616000e-10 	9.246170520782000e-06 	1.942738890648000e-06 	1.713633537292000e-07 	1.117587089539000e-08 	3.546875000000000e+01 	1.845625000000000e+02 	000000000000001 
000000000540000 	000000000000032 	000000000540000 	000000000540000 	-5.517490208149000e-04 	6.480149750132000e-12 	000000000000000 	2.400000000000000e+00 	8.228173013776000e-03 	5.153765876770000e+03 	4.537331855227000e-09 	2.996927569605000e-01 	-2.116471591949000e+00 	3.449857759394000e-01 	9.639231329361000e-01 	-7.976760835535000e-09 	3.925163498815000e-10 	8.871778845786999e-06 	-2.924352884293000e-07 	1.005828380585000e-07 	-8.568167686462000e-08 	-7.187500000000000e+00 	2.120937500000000e+02 	000000000000096 
000000000540000 	000000000000016 	000000000540000 	000000000540000 	-9.219674393535001e-05 	9.549694368616000e-12 	000000000000000 	2.400000000000000e+00 	1.443310745526000e-02 	5.153672365189000e+03 	4.265534819504000e-09 	6.331143161639000e-01 	8.631603302295000e-01 	2.536280315787000e+00 	9.604849243494999e-01 	-7.884256982378000e-09 	-5.175215568501000e-10 	9.762123227119000e-06 	2.991408109665000e-06 	1.210719347000000e-07 	-2.086162567139000e-07 	5.387500000000000e+01 	1.936875000000000e+02 	000000000000095 
000000000540000 	000000000000003 	000000000540000 	000000000540000 	6.343289278448000e-04 	8.071765478235000e-12 	000000000000000 	2.400000000000000e+00 	5.657242028974000e-03 	5.153608911514000e+03 	3.706225807753000e-09 	2.598180364710000e+00 	1.145719999220000e+00 	-6.852717300553000e-01 	9.877037455284000e-01 	-7.513170096548000e-09 	-4.500187450870000e-11 	8.540228009224001e-06 	-7.042661309242000e-06 	-1.117587089539000e-07 	-2.235174179077000e-08 	-1.355937500000000e+02 	2.255312500000000e+02 	000000000000102 
000000000540000 	000000000000029 	000000000540000 	000000000540000 	-5.521830171347001e-04 	3.296918293927000e-12 	000000000000000 	2.400000000000000e+00 	2.879317500628000e-03 	5.153733520508000e+03 	4.165887811663000e-09 	-4.396949197669000e-01 	2.644383229496000e+00 	-2.711391304125000e+00 	9.685424869508000e-01 	-8.018548290435999e-09 	2.357241045694000e-10 	5.265697836876000e-06 	5.936250090599000e-06 	-1.490116119385000e-08 	7.450580596924000e-09 	1.159687500000000e+02 	2.791875000000000e+02 	000000000000075 
000000000539968 	000000000000027 	000000000539968 	000000000539968 	-3.374787047505000e-05 	4.547473508865000e-13 	000000000000000 	2.400000000000000e+00 	1.309280202258000e-02 	5.153689666748000e+03 	4.509473551960000e-09 	-2.964895983476000e-01 	8.046154619779000e-01 	-2.796668630348000e+00 	9.593279682719000e-01 	-8.313917736616000e-09 	2.067943280995000e-10 	5.470588803291000e-06 	6.496906280517000e-06 	1.527369022369000e-07 	9.499490261078000e-08 	1.212500000000000e+02 	2.760312500000000e+02 	000000000000037 
000000000539984 	000000000000026 	000000000539984 	000000000539984 	-2.554571256042000e-05 	-1.466560206609000e-11 	000000000000000 	2.400000000000000e+00 	9.774805395864001e-03 	5.153753557205000e+03 	5.041281418177000e-09 	1.448674400795000e+00 	5.996500095098000e-01 	2.363245976235000e+00 	9.298126626810000e-01 	-8.172126116140000e-09 	-5.835957376764000e-10 	9.514391422271000e-06 	1.743435859680000e-06 	6.705522537231001e-08 	-9.685754776001000e-08 	3.178125000000000e+01 	1.824375000000000e+02 	000000000000032 
000000000540000 	000000000000008 	000000000540000 	000000000540000 	4.485514946282000e-04 	8.412825991400000e-12 	000000000000000 	2.400000000000000e+00 	1.024424366187000e-02 	5.153734399796000e+03 	4.606977613395000e-09 	-3.752865163955000e-01 	3.947684451532000e-01 	-2.824973040609000e+00 	9.502795946623001e-01 	-8.317846471692000e-09 	1.889364413897000e-10 	5.327165126800000e-06 	6.627291440964000e-06 	4.842877388000000e-08 	1.825392246246000e-07 	1.250937500000000e+02 	2.703750000000000e+02 	000000000000106 
