537043.9960000515	22.9215492309	120.2908414015	618.4580494395	-0.0026728246
537044.9960000515	22.9237157010	120.2900267611	227.6631154705	-0.0026741456
537045.9960000515	22.9235822342	120.2900891720	245.0789445808	-0.0026744189
537046.9960000516	22.9236253350	120.2901120488	231.3558278678	-0.0026747578
537047.9960000515	22.9236033726	120.2901400524	251.8221428715	-0.0026750462
537048.9960000515	22.9236739042	120.2904564413	228.8730140671	-0.0026754381
537049.9960000515	22.9243186380	120.2902391011	127.3410294301	-0.0026760322
537050.9960000516	22.9243680226	120.2903956272	108.0809264095	-0.0026764208
537051.9960000515	22.9243464302	120.2905261676	93.5837052558	-0.0026767822
537052.9960000515	22.9243296764	120.2905639183	93.1508329243	-0.0026771111
537053.9960000515	22.9243025555	120.2905511434	103.9765556324	-0.0026774181
537054.9960000516	22.9243305411	120.2906453293	90.8342836352	-0.0026777770
537055.9960000516	22.9243653243	120.2906590209	91.3214086995	-0.0026781025
537056.9960000515	22.9243856576	120.2906860192	90.8684314908	-0.0026784310
537057.9960000516	22.9244195944	120.2906633970	96.4105139313	-0.0026787451
537058.9960000515	22.9244278989	120.2906630670	97.7886392439	-0.0026790701
537059.9960000514	22.9243923398	120.2907651206	83.2239636909	-0.0026794342
537060.9960000515	22.9243875204	120.2907859694	78.1161430404	-0.0026797752
537061.9960000515	22.9243831752	120.2907779582	80.0040840372	-0.0026801004
537062.9960000515	22.9243941998	120.2907305055	88.1423296423	-0.0026804107
537063.9960000515	22.9243775207	120.2907655461	79.1633619299	-0.0026807594
537064.9960000515	22.9243790808	120.2907488195	84.1243424569	-0.0026810732
537065.9960000515	22.9239535803	120.2909527287	160.4590117126	-0.0026812082
537066.9960000516	22.9238430218	120.2909971330	182.3810234720	-0.0026814806
537067.9960000515	22.9238677791	120.2909994982	178.6108370459	-0.0026818188
537068.9960000515	22.9238198497	120.2910383105	184.1935127937	-0.0026821331
537069.9960000515	22.9239130094	120.2909643302	165.9070166293	-0.0026825075
537070.9960000515	22.9239891482	120.2909517577	156.5754189785	-0.0026828579
537071.9960000516	22.9244330443	120.2907510231	80.2247806203	-0.0026833779
537072.9960000515	22.9244445237	120.2907282645	80.9457053962	-0.0026837041
537073.9960000515	22.9244402173	120.2907345737	84.8246787444	-0.0026840208
537074.9960000515	22.9244495034	120.2907151769	81.6710519488	-0.0026843566
537075.9960000514	22.9244380849	120.2907483061	82.7365366547	-0.0026846807
537076.9960000515	22.9244346338	120.2907403801	89.2761791056	-0.0026849911
537077.9960000515	22.9244251002	120.2907511169	87.4233634107	-0.0026853224
537078.9960000515	22.9244227294	120.2907539842	86.0625163754	-0.0026856529
537079.9960000515	22.9244154684	120.2907544660	86.1178847074	-0.0026859797
537080.9960000516	22.9244009917	120.2907583962	87.2481423610	-0.0026863036
537081.9960000515	22.9238337515	120.2910362535	185.6980921380	-0.0026863812
537082.9960000515	22.9238890766	120.2910022550	176.2661896963	-0.0026867319
537083.9960000515	22.9239027995	120.2909822965	174.2271809466	-0.0026870645
537084.9960000515	22.9239380897	120.2909790970	163.5691105328	-0.0026874182
537085.9960000515	22.9239533375	120.2909811226	160.7825650453	-0.0026877530
537086.9960000515	22.9238871326	120.2910212408	170.8469070346	-0.0026880548
537087.9960000515	22.9239993053	120.2909601950	154.4418589783	-0.0026884234
537088.9960000515	22.9240774947	120.2909393531	136.9208165540	-0.0026887951
537089.9960000515	22.9240182177	120.2909912575	144.9364046494	-0.0026891009
537090.9960000515	22.9240694277	120.2909884965	134.0234431413	-0.0026894551
537091.9960000516	22.9244164782	120.2908118476	71.1091074130	-0.0026899410
537092.9960000514	22.9244149187	120.2908270718	72.6026908127	-0.0026902637
537093.9960000516	22.9244161744	120.2908220216	66.8328810647	-0.0026906047
537094.9960000515	22.9243510240	120.2908373636	81.5073394547	-0.0026908947
537095.9960000515	22.9244410322	120.2907519139	72.6816783705	-0.0026912429
537096.9960000515	22.9244271223	120.2907632546	77.6190878012	-0.0026915547
537097.9960000515	22.9244315339	120.2907746855	80.4131192430	-0.0026918734
537098.9960000515	22.9244330680	120.2907997785	82.0883337539	-0.0026921954
537099.9960000515	22.9244756514	120.2908469908	64.5349249960	-0.0026925654
537100.9960000515	22.9245373262	120.2908019186	78.6518914571	-0.0026928567
537101.9960000515	22.9245923198	120.2908427611	74.0163651684	-0.0026931942
