   12.3151     2.3111     2.1429    68.0000    90.0000    -5.3468    54.6965
   12.3151     2.3111     4.2857    68.0000    90.0000    -5.3468    53.8308
   12.3151     2.3111     6.4286    68.0000    90.0000    -5.3468    52.9650
   12.3151     2.3111     8.5714    68.0000    90.0000    -5.3468    52.0992
   12.3151     2.3111    10.7143    68.0000    90.0000    -5.3468    51.2335
   12.3151     2.3111    12.8571    68.0000    90.0000    -5.3468    50.3677
   12.3151     2.3111    15.0000    68.0000    90.0000    -5.3468    49.5019
   12.3151     2.3111     2.1429    68.0000    90.0000     6.9683    54.6965
   12.3151     2.3111     4.2857    68.0000    90.0000     6.9683    53.8308
   12.3151     2.3111     6.4286    68.0000    90.0000     6.9683    52.9650
   12.3151     2.3111     8.5714    68.0000    90.0000     6.9683    52.0992
   12.3151     2.3111    10.7143    68.0000    90.0000     6.9683    51.2335
   12.3151     2.3111    12.8571    68.0000    90.0000     6.9683    50.3677
   12.3151     2.3111    15.0000    68.0000    90.0000     6.9683    49.5019
   12.3151     2.3111     2.1429    68.0000    90.0000    19.2834    54.6965
   12.3151     2.3111     4.2857    68.0000    90.0000    19.2834    53.8308
   12.3151     2.3111     6.4286    68.0000    90.0000    19.2834    52.9650
   12.3151     2.3111     8.5714    68.0000    90.0000    19.2834    52.0992
   12.3151     2.3111    10.7143    68.0000    90.0000    19.2834    51.2335
   12.3151     2.3111    12.8571    68.0000    90.0000    19.2834    50.3677
   12.3151     2.3111    15.0000    68.0000    90.0000    19.2834    49.5019
   12.3151     2.3111     2.1429    68.0000    90.0000    31.5986    54.6965
   12.3151     2.3111     4.2857    68.0000    90.0000    31.5986    53.8308
   12.3151     2.3111     6.4286    68.0000    90.0000    31.5986    52.9650
   12.3151     2.3111     8.5714    68.0000    90.0000    31.5986    52.0992
   12.3151     2.3111    10.7143    68.0000    90.0000    31.5986    51.2335
   12.3151     2.3111    12.8571    68.0000    90.0000    31.5986    50.3677
   12.3151     2.3111    15.0000    68.0000    90.0000    31.5986    49.5019
   12.3151     2.3111     2.1429    68.0000    90.0000    43.9137    54.6965
   12.3151     2.3111     4.2857    68.0000    90.0000    43.9137    53.8308
   12.3151     2.3111     6.4286    68.0000    90.0000    43.9137    52.9650
   12.3151     2.3111     8.5714    68.0000    90.0000    43.9137    52.0992
   12.3151     2.3111    10.7143    68.0000    90.0000    43.9137    51.2335
   12.3151     2.3111    12.8571    68.0000    90.0000    43.9137    50.3677
   12.3151     2.3111    15.0000    68.0000    90.0000    43.9137    49.5019
    7.6970     2.3111     2.1429    68.0000    90.0000    53.9197    54.6965
    7.6970     2.3111     4.2857    68.0000    90.0000    53.9197    53.8308
    7.6970     2.3111     6.4286    68.0000    90.0000    53.9197    52.9650
    7.6970     2.3111     8.5714    68.0000    90.0000    53.9197    52.0992
    7.6970     2.3111    10.7143    68.0000    90.0000    53.9197    51.2335
    7.6970     2.3111    12.8571    68.0000    90.0000    53.9197    50.3677
    7.6970     2.3111    15.0000    68.0000    90.0000    53.9197    49.5019
    7.6970     2.3111     2.1429    68.0000    90.0000    61.6167    54.6965
    7.6970     2.3111     4.2857    68.0000    90.0000    61.6167    53.8308
    7.6970     2.3111     6.4286    68.0000    90.0000    61.6167    52.9650
    7.6970     2.3111     8.5714    68.0000    90.0000    61.6167    52.0992
    7.6970     2.3111    10.7143    68.0000    90.0000    61.6167    51.2335
    7.6970     2.3111    12.8571    68.0000    90.0000    61.6167    50.3677
    7.6970     2.3111    15.0000    68.0000    90.0000    61.6167    49.5019
    7.6970     2.3111     2.1429    68.0000    90.0000    69.3137    54.6965
    7.6970     2.3111     4.2857    68.0000    90.0000    69.3137    53.8308
    7.6970     2.3111     6.4286    68.0000    90.0000    69.3137    52.9650
    7.6970     2.3111     8.5714    68.0000    90.0000    69.3137    52.0992
    7.6970     2.3111    10.7143    68.0000    90.0000    69.3137    51.2335
    7.6970     2.3111    12.8571    68.0000    90.0000    69.3137    50.3677
    7.6970     2.3111    15.0000    68.0000    90.0000    69.3137    49.5019
    7.6970     2.3111     2.1429    68.0000    90.0000    77.0106    54.6965
    7.6970     2.3111     4.2857    68.0000    90.0000    77.0106    53.8308
    7.6970     2.3111     6.4286    68.0000    90.0000    77.0106    52.9650
    7.6970     2.3111     8.5714    68.0000    90.0000    77.0106    52.0992
    7.6970     2.3111    10.7143    68.0000    90.0000    77.0106    51.2335
    7.6970     2.3111    12.8571    68.0000    90.0000    77.0106    50.3677
    7.6970     2.3111    15.0000    68.0000    90.0000    77.0106    49.5019
    7.6970     2.3111     2.1429    68.0000    90.0000    84.7076    54.6965
    7.6970     2.3111     4.2857    68.0000    90.0000    84.7076    53.8308
    7.6970     2.3111     6.4286    68.0000    90.0000    84.7076    52.9650
    7.6970     2.3111     8.5714    68.0000    90.0000    84.7076    52.0992
    7.6970     2.3111    10.7143    68.0000    90.0000    84.7076    51.2335
    7.6970     2.3111    12.8571    68.0000    90.0000    84.7076    50.3677
    7.6970     2.3111    15.0000    68.0000    90.0000    84.7076    49.5019
    7.6970     2.3111     2.1429    68.0000    90.0000    92.4045    54.6965
    7.6970     2.3111     4.2857    68.0000    90.0000    92.4045    53.8308
    7.6970     2.3111     6.4286    68.0000    90.0000    92.4045    52.9650
    7.6970     2.3111     8.5714    68.0000    90.0000    92.4045    52.0992
    7.6970     2.3111    10.7143    68.0000    90.0000    92.4045    51.2335
    7.6970     2.3111    12.8571    68.0000    90.0000    92.4045    50.3677
    7.6970     2.3111    15.0000    68.0000    90.0000    92.4045    49.5019
