455685.9969999790	22.9983670227	120.2189253050	101.9677483780	-0.0018847045
455686.9969999790	22.9983669862	120.2189253758	101.9604413005	-0.0018850294
455687.9969999790	22.9983666866	120.2189254589	101.9146880088	-0.0018853542
455688.9969999791	22.9983664993	120.2189254688	101.9022247990	-0.0018856788
455689.9969999791	22.9983662881	120.2189254476	101.9057391297	-0.0018860035
455690.9969999791	22.9983661857	120.2189254359	101.9102831135	-0.0018863281
455691.9969999790	22.9983659732	120.2189254628	101.9176274795	-0.0018866528
455692.9969999790	22.9983658267	120.2189254793	101.9223643933	-0.0018869774
455693.9969999790	22.9983656608	120.2189254937	101.9354948315	-0.0018873022
455694.9969999791	22.9983655633	120.2189254808	101.9444124819	-0.0018876267
455695.9969999790	22.9983654539	120.2189254623	101.9517049022	-0.0018879510
455696.9969999790	22.9983653166	120.2189254306	101.9561426830	-0.0018882754
455697.9969999790	22.9983651956	120.2189254086	101.9615440968	-0.0018885998
455698.9969999790	22.9983651097	120.2189253870	101.9563680741	-0.0018889243
455699.9969999790	22.9983650168	120.2189254181	101.9588471922	-0.0018892488
455700.9969999790	22.9983648930	120.2189254809	101.9619273069	-0.0018895735
455701.9969999790	22.9983647135	120.2189255162	101.9842816247	-0.0018898979
455702.9969999791	22.9983646633	120.2189255497	102.0049020250	-0.0018902225
455703.9969999790	22.9983645929	120.2189255663	102.0272716320	-0.0018905474
455704.9969999790	22.9983645450	120.2189256129	102.0559133765	-0.0018908722
455705.9969999790	22.9983644128	120.2189256308	102.0885097146	-0.0018911974
455706.9969999790	22.9983642180	120.2189256430	102.1126540036	-0.0018915223
455707.9969999790	22.9983640358	120.2189256664	102.1270980511	-0.0018918468
455708.9969999790	22.9983638582	120.2189257912	102.1362843926	-0.0018921714
455709.9969999790	22.9983636297	120.2189258629	102.1163455706	-0.0018924960
455710.9969999791	22.9983634794	120.2189260241	102.1022003343	-0.0018928202
455711.9969999791	22.9983634716	120.2189261688	102.1080199162	-0.0018931446
455712.9969999790	22.9983634002	120.2189262096	102.1233693747	-0.0018934690
455713.9969999791	22.9983634762	120.2189262365	102.1753381104	-0.0018937931
455714.9969999791	22.9983634629	120.2189263154	102.2114395205	-0.0018941173
455715.9969999790	22.9983634887	120.2189263771	102.2414798566	-0.0018944420
455716.9969999790	22.9983634781	120.2189264201	102.2671347209	-0.0018947665
455717.9969999791	22.9983634146	120.2189264046	102.2780314772	-0.0018950910
455718.9969999791	22.9983633714	120.2189264012	102.2797895036	-0.0018954154
455719.9969999790	22.9983633253	120.2189263471	102.2866201294	-0.0018957400
455720.9969999790	22.9983632921	120.2189263072	102.2856172477	-0.0018960648
455721.9969999790	22.9983632132	120.2189262869	102.2880483624	-0.0018963896
455722.9969999790	22.9983628557	120.2189262162	102.2063160247	-0.0018967151
455723.9969999790	22.9983627778	120.2189261809	102.1901765424	-0.0018970400
455724.9969999790	22.9983627809	120.2189262055	102.1842336243	-0.0018973648
455725.9969999790	22.9983627654	120.2189262284	102.1929060057	-0.0018976892
455726.9969999790	22.9983628169	120.2189262307	102.1913459673	-0.0018980134
455727.9969999790	22.9983627940	120.2189262541	102.1828516847	-0.0018983379
455728.9969999790	22.9983627700	120.2189263198	102.1653529165	-0.0018986626
455729.9969999791	22.9983627671	120.2189263699	102.1370739801	-0.0018989876
455730.9969999791	22.9983627465	120.2189264392	102.1186528502	-0.0018993124
455731.9969999791	22.9983627987	120.2189265087	102.0956022261	-0.0018996374
455732.9969999791	22.9983628486	120.2189266412	102.0685705596	-0.0018999624
455733.9969999791	22.9983628475	120.2189267786	102.0480231881	-0.0019002872
455734.9969999791	22.9983629002	120.2189269422	102.0250933993	-0.0019006123
455735.9969999790	22.9983629553	120.2189271071	101.9905812138	-0.0019009374
455736.9969999790	22.9983629476	120.2189271998	101.9625397608	-0.0019012623
455737.9969999790	22.9983629467	120.2189272528	101.9355112878	-0.0019015873
455738.9969999790	22.9983629293	120.2189272385	101.9134568093	-0.0019019122
455739.9969999790	22.9983629286	120.2189272505	101.9084322874	-0.0019022372
455740.9969999790	22.9983629244	120.2189273147	101.8970818050	-0.0019025623
455741.9969999791	22.9983630191	120.2189274034	101.8884582099	-0.0019028875
