284702.0000000001	22.9953822479	120.2239118051	120.1012604639	0.0005669693	11.0000000000	0.6205108434	1.4249027280	0.6430364763	0.8362749528
284703.0000000001	22.9953097513	120.2238624964	122.3690788345	0.0005666235	11.0000000000	0.6205548367	1.4249064786	0.6430917424	0.8363136906
284704.0000000000	22.9954158078	120.2239516682	88.6578937681	0.0005662143	11.0000000000	0.6205994659	1.4249125204	0.6431475147	0.8363552929
284704.9999999999	22.9954127299	120.2239301361	108.6023325692	0.0005659485	11.0000000000	0.6206431603	1.4249152327	0.6432023060	0.8363928254
284706.0000000000	22.9954037132	120.2239345984	104.4214099684	0.0005656002	11.0000000000	0.6206872530	1.4249192612	0.6432575946	0.8364320423
284707.0000000000	22.9953591951	120.2239005617	121.5633955612	0.0005653049	11.0000000000	0.6207309723	1.4249219379	0.6433124762	0.8364696341
284708.0000000001	22.9953526579	120.2238811930	117.3546889848	0.0005649571	11.0000000000	0.6207750806	1.4249257935	0.6433677232	0.8365087380
284709.0000000000	22.9953486767	120.2238944645	118.8308794485	0.0005646232	11.0000000000	0.6208190570	1.4249293082	0.6434228575	0.8365474605
284710.0000000001	22.9953558014	120.2238824027	115.6293025745	0.0005642756	11.0000000000	0.6208631427	1.4249329865	0.6434780417	0.8365864397
284711.0000000000	22.9953561732	120.2239096089	117.8890383051	0.0005639441	11.0000000000	0.6209070880	1.4249363387	0.6435331362	0.8366250553
284712.0000000000	22.9953560360	120.2239167470	119.3707587657	0.0005636112	11.0000000000	0.6209510607	1.4249396338	0.6435882233	0.8366636528
284713.0000000000	22.9953814899	120.2238959922	117.6320815693	0.0005632711	11.0000000000	0.6209951289	1.4249430181	0.6436433062	0.8367024140
284714.0000000000	22.9953496511	120.2239030870	121.5305806630	0.0005629443	11.0000000000	0.6210390292	1.4249460100	0.6436983699	0.8367407348
284715.0000000001	22.9953444755	120.2238956982	116.6370229195	0.0005625947	11.0000000000	0.6210831131	1.4249494242	0.6437535477	0.8367796318
284716.0000000000	22.9953443410	120.2238810486	112.8835517857	0.0005622469	11.0000000000	0.6211271827	1.4249526964	0.6438086776	0.8368184023
284716.9999999999	22.9953154789	120.2239051975	120.0725905884	0.0005619273	11.0000000000	0.6211709993	1.4249553163	0.6438636417	0.8368564046
284718.0000000000	22.9953304657	120.2238790898	110.7422357366	0.0005615645	11.0000000000	0.6212151809	1.4249587541	0.6439188283	0.8368954813
284719.0000000001	22.9953408719	120.2238855191	115.5056934122	0.0005612390	11.0000000000	0.6212590751	1.4249613723	0.6439737430	0.8369335808
284720.0000000001	22.9953515182	120.2238883489	117.9932178992	0.0005609070	11.0000000000	0.6213030093	1.4249640417	0.6440286885	0.8369717941
284721.0000000000	22.9953397373	120.2239000672	124.3557536895	0.0005605832	11.0000000000	0.6213468472	1.4249664170	0.6440835836	0.8370096907
284721.9999999999	22.9953446040	120.2239055401	131.4890106820	0.0005602625	11.0000000000	0.6213906840	1.4249686813	0.6441384200	0.8370474984
284723.0000000000	22.9953335184	120.2238955038	127.4726501594	0.0005599147	11.0000000000	0.6214347186	1.4249714653	0.6441934858	0.8370860072
284724.0000000000	22.9953317597	120.2238904837	120.9241696601	0.0005595625	11.0000000000	0.6214787963	1.4249743342	0.6442485777	0.8371246701
284725.0000000000	22.9953280529	120.2238873787	123.1386388038	0.0005592284	11.0000000000	0.6215227104	1.4249766403	0.6443034836	0.8371626810
284726.0000000001	22.9953289786	120.2238944032	124.0758622670	0.0005588931	11.0000000000	0.6215666373	1.4249789644	0.6443584006	0.8372007620
284727.0000000001	22.9953401446	120.2238929565	118.5621357153	0.0005585428	11.0000000000	0.6216106898	1.4249815747	0.6444134140	0.8372392502
284728.0000000000	22.9953515779	120.2239101935	120.0026057934	0.0005582112	11.0000000000	0.6216545975	1.4249837495	0.6444682835	0.8372772419
284729.0000000000	22.9953547422	120.2239275926	122.3968564927	0.0005578779	11.0000000000	0.6216984782	1.4249857923	0.6445231340	0.8373151197
284730.0000000000	22.9953549247	120.2239188032	109.3992448492	0.0005575108	11.0000000000	0.6217426510	1.4249885879	0.6445782732	0.8373539904
