522411.3139998913	22.9983972783	120.2188449847	88.4855781997	0.3149019808
522412.3139998913	22.9983984245	120.2188434292	88.6445854100	0.3149014861
522413.3139998913	22.9984016390	120.2188392990	89.0556571921	0.3149009920
522414.3139998913	22.9984015290	120.2188392585	89.0658997850	0.3149004968
522415.3139998913	22.9984069983	120.2188324846	89.7290589274	0.3149000034
522416.3139998913	22.9984092295	120.2188296529	90.0315588493	0.3148995086
522417.3139998913	22.9984126272	120.2188254305	90.4588793205	0.3148990143
522418.3139998913	22.9984101954	120.2188284292	90.2146101715	0.3148985181
522419.3139998913	22.9984064452	120.2188329890	89.7918229963	0.3148980210
522420.3139998913	22.9984002408	120.2188404987	89.0750898149	0.3148975230
522421.3139998913	22.9983959079	120.2188457410	88.5747084095	0.3148970257
522422.3139998913	22.9983995007	120.2188413726	88.9950997944	0.3148965315
522423.3139998913	22.9984026168	120.2188375059	89.3587452364	0.3148960370
522424.3139998913	22.9984048677	120.2188348210	89.6159176664	0.3148955420
522425.3139998913	22.9984067065	120.2188326322	89.8364527479	0.3148950468
522426.3139998913	22.9984088843	120.2188299053	90.1097784014	0.3148945517
522427.3139998913	22.9984079514	120.2188309622	90.0187402788	0.3148940554
522428.3139998913	22.9984053327	120.2188340707	89.7464396561	0.3148935584
522429.3139998913	22.9984037557	120.2188360473	89.5867666528	0.3148930621
522430.3139998913	22.9984029467	120.2188370495	89.4969612062	0.3148925662
522431.3139998913	22.9984029791	120.2188370384	89.5047252138	0.3148920705
522432.3139998913	22.9983999939	120.2188406200	89.1467157767	0.3148915735
522433.3139998913	22.9984005841	120.2188397800	89.2167892050	0.3148910777
522434.3139998913	22.9984025191	120.2188373321	89.4295619448	0.3148905821
522435.3139998913	22.9984011454	120.2188389508	89.2391754800	0.3148900853
522436.3139998913	22.9984021563	120.2188376626	89.3250524164	0.3148895893
522437.3139998912	22.9984055046	120.2188336717	89.6684293355	0.3148890941
522438.3139998913	22.9984033646	120.2188365401	89.3692670498	0.3148885968
522439.3139998913	22.9984019156	120.2188385618	89.1404796576	0.3148880998
522440.3139998913	22.9984062097	120.2188334735	89.5809909996	0.3148876050
522441.3139998913	22.9984070373	120.2188325667	89.6258327795	0.3148871091
522442.3139998913	22.9984092197	120.2188299347	89.8377412518	0.3148866137
522443.3139998913	22.9984071995	120.2188323388	89.5748312655	0.3148861168
522444.3139998913	22.9984041774	120.2188359012	89.2245382830	0.3148856199
522445.3139998913	22.9984005770	120.2188402785	88.8097253973	0.3148851226
522446.3139998913	22.9983979316	120.2188434374	88.5163712352	0.3148846257
522447.3139998913	22.9983961092	120.2188456209	88.3163824705	0.3148841289
522448.3139998913	22.9983970419	120.2188444785	88.4282558062	0.3148836330
522449.3139998913	22.9983987222	120.2188424174	88.6328475188	0.3148831375
522450.3139998913	22.9984020928	120.2188383184	89.0479211696	0.3148826427
522451.3139998913	22.9984041568	120.2188358843	89.2885312917	0.3148821473
522452.3139998913	22.9984071462	120.2188322172	89.6276194235	0.3148816522
