455685.9969999790	22.9983670227	120.2189253050	101.9677483780	-0.0018847045	9.0000000000	0.7877632557	1.1747736038	0.6101614777	0.7519300500
455686.9969999790	22.9983669862	120.2189253758	101.9604413005	-0.0018850294	9.0000000000	0.7878735968	1.1748379919	0.6102078951	0.7520252268
455687.9969999790	22.9983666866	120.2189254589	101.9146880088	-0.0018853542	9.0000000000	0.7879839917	1.1749024366	0.6102543334	0.7521204520
455688.9969999791	22.9983664993	120.2189254688	101.9022247990	-0.0018856788	9.0000000000	0.7880944386	1.1749669341	0.6103007914	0.7522157214
455689.9969999791	22.9983662881	120.2189254476	101.9057391297	-0.0018860035	9.0000000000	0.7882049379	1.1750314852	0.6103472694	0.7523110360
455690.9969999791	22.9983661857	120.2189254359	101.9102831135	-0.0018863281	9.0000000000	0.7883154900	1.1750960909	0.6103937677	0.7524063967
455691.9969999790	22.9983659732	120.2189254628	101.9176274795	-0.0018866528	9.0000000000	0.7884260949	1.1751607512	0.6104402861	0.7525018035
455692.9969999790	22.9983658267	120.2189254793	101.9223643933	-0.0018869774	9.0000000000	0.7885367527	1.1752254662	0.6104868249	0.7525972567
455693.9969999790	22.9983656608	120.2189254937	101.9354948315	-0.0018873022	9.0000000000	0.7886474631	1.1752902355	0.6105333838	0.7526927555
455694.9969999791	22.9983655633	120.2189254808	101.9444124819	-0.0018876267	9.0000000000	0.7887582265	1.1753550595	0.6105799630	0.7527883008
455695.9969999790	22.9983654539	120.2189254623	101.9517049022	-0.0018879510	9.0000000000	0.7888690428	1.1754199382	0.6106265625	0.7528838925
455696.9969999790	22.9983653166	120.2189254306	101.9561426830	-0.0018882754	9.0000000000	0.7889799121	1.1754848717	0.6106731824	0.7529795305
455697.9969999790	22.9983651956	120.2189254086	101.9615440968	-0.0018885998	9.0000000000	0.7890908343	1.1755498598	0.6107198225	0.7530752148
455698.9969999790	22.9983651097	120.2189253870	101.9563680741	-0.0018889243	9.0000000000	0.7892018096	1.1756149030	0.6107664831	0.7531709459
455699.9969999790	22.9983650168	120.2189254181	101.9588471922	-0.0018892488	9.0000000000	0.7893128377	1.1756800007	0.6108131639	0.7532667229
455700.9969999790	22.9983648930	120.2189254809	101.9619273069	-0.0018895735	9.0000000000	0.7894239186	1.1757451530	0.6108598650	0.7533625462
455701.9969999790	22.9983647135	120.2189255162	101.9842816247	-0.0018898979	9.0000000000	0.7895350522	1.1758103590	0.6109065861	0.7534584145
455702.9969999791	22.9983646633	120.2189255497	102.0049020250	-0.0018902225	9.0000000000	0.7896462387	1.1758756197	0.6109533275	0.7535543292
455703.9969999790	22.9983645929	120.2189255663	102.0272716320	-0.0018905474	9.0000000000	0.7897574782	1.1759409350	0.6110000892	0.7536502902
