000000000460800 	000000000000031 	000000000460800 	000000000460800 	-2.191653475165000e-04 	7.958078640513000e-13 	000000000000000 	2.400000000000000e+00 	1.071701664478000e-02 	5.153599700928000e+03 	4.918776315348000e-09 	3.106378540381000e+00 	7.894542895627999e-01 	1.425268665349000e+00 	9.538157895019000e-01 	-7.983546832485001e-09 	-3.360854278785000e-10 	6.208196282387000e-06 	-6.910413503647000e-07 	-1.639127731323000e-07 	-3.166496753693000e-08 	-1.146875000000000e+01 	2.549375000000000e+02 	000000000000101 
000000000460800 	000000000000002 	000000000460800 	000000000460800 	-2.823444083333000e-04 	8.981260180008001e-12 	000000000000000 	2.400000000000000e+00 	1.652975997422000e-02 	5.153675840378000e+03 	4.705553148033000e-09 	7.685805244524000e-01 	-1.068526247744000e+00 	-1.823916839469000e+00 	9.663467683360000e-01 	-8.567142570161000e-09 	-3.535861568541000e-11 	2.149492502212000e-06 	-2.512708306312000e-06 	-3.427267074585000e-07 	-5.774199962616000e-08 	-4.159375000000000e+01 	3.427187500000000e+02 	000000000000022 
000000000460800 	000000000000016 	000000000460800 	000000000460800 	-9.295204654336000e-05 	9.549694368616000e-12 	000000000000000 	3.400000000000000e+00 	1.443090138491000e-02 	5.153676790237000e+03 	4.236962200768000e-09 	1.647583600630000e+00 	8.630903778757000e-01 	2.536893724652000e+00 	9.605147327683000e-01 	-7.873185092618000e-09 	-3.878732993369000e-10 	1.021288335323000e-05 	2.784654498100000e-06 	-5.774199962616000e-08 	-2.738088369369000e-07 	5.450000000000000e+01 	1.876562500000000e+02 	000000000000098 
000000000460800 	000000000000021 	000000000460800 	000000000460800 	9.861448779702000e-05 	2.387423592154000e-12 	000000000000000 	2.400000000000000e+00 	2.581340784673000e-02 	5.153619760513000e+03 	4.915919053475000e-09 	4.666560040385000e-01 	-4.711739632011000e-01 	-1.832385704414000e+00 	9.605906304212000e-01 	-8.760007746626999e-09 	-1.464346710204000e-11 	1.665204763412000e-06 	-2.387911081314000e-06 	-3.352761268616000e-07 	3.483146429062000e-07 	-3.950000000000000e+01 	3.456250000000000e+02 	000000000000093 
000000000460800 	000000000000026 	000000000460800 	000000000460800 	-2.438807860017000e-05 	-1.455191522837000e-11 	000000000000000 	2.400000000000000e+00 	9.770935634151000e-03 	5.153756645203000e+03 	4.932705466982000e-09 	2.466211229905000e+00 	5.993187712096000e-01 	2.363888955063000e+00 	9.298498822428000e-01 	-8.045692278235000e-09 	-4.039453973758000e-10 	9.708106517790999e-06 	1.851469278336000e-06 	-1.173466444015000e-07 	-9.126961231231000e-08 	3.718750000000000e+01 	1.771875000000000e+02 	000000000000121 
000000000460800 	000000000000027 	000000000460800 	000000000460800 	-3.377906978130000e-05 	4.547473508865000e-13 	000000000000000 	2.400000000000000e+00 	1.308974449057000e-02 	5.153691534042000e+03 	4.444470844336000e-09 	7.227255050125000e-01 	8.045674460807000e-01 	-2.796026440033000e+00 	9.593167067286000e-01 	-8.302131531388000e-09 	5.250218692682000e-11 	5.044043064117000e-06 	5.640089511871000e-06 	1.527369022369000e-07 	-1.359730958939000e-07 	1.079687500000000e+02 	2.815625000000000e+02 	000000000000067 
000000000460800 	000000000000007 	000000000460800 	000000000460800 	-1.443224027753000e-05 	9.094947017729000e-13 	000000000000000 	2.400000000000000e+00 	1.887910009827000e-02 	5.153754888535000e+03 	4.875560229510000e-09 	-2.122526409459000e+00 	-2.086850603693000e+00 	1.402849586225000e+00 	9.499106306306000e-01 	-7.773538084777000e-09 	-1.742929742877000e-10 	6.034970283508000e-06 	-4.265457391739000e-07 	-1.005828380585000e-07 	2.365559339523000e-07 	-6.312500000000000e+00 	2.537500000000000e+02 	000000000000029 
000000000460800 	000000000000008 	000000000460800 	000000000460800 	4.478809423745000e-04 	8.526512829121000e-12 	000000000000000 	2.400000000000000e+00 	1.023827469908000e-02 	5.153731988907000e+03 	4.642693386815000e-09 	6.398330965995001e-01 	3.944239586668000e-01 	-2.824324382733000e+00 	9.502698384616000e-01 	-8.296417007640000e-09 	1.042900583853000e-10 	4.487112164497000e-06 	5.604699254036000e-06 	2.309679985046000e-07 	4.097819328308000e-08 	1.055000000000000e+02 	2.862500000000000e+02 	000000000000015 
000000000460800 	000000000000009 	000000000460800 	000000000460800 	5.042464472353000e-04 	1.568878360558000e-11 	000000000000000 	2.400000000000000e+00 	3.215129952878000e-03 	5.153787065506000e+03 	4.620906765029000e-09 	1.214063633206000e+00 	2.029132053015000e+00 	3.301461207340000e-01 	9.605956848031000e-01 	-7.901757711353999e-09 	3.828730910582000e-10 	8.055940270423999e-06 	-5.047768354416000e-07 	-4.842877388000000e-08 	1.490116119385000e-08 	-6.562500000000000e+00 	2.215312500000000e+02 	000000000000092 
000000000460784 	000000000000016 	000000000460784 	000000000460784 	-9.295064955950000e-05 	9.549694368616000e-12 	000000000000000 	2.400000000000000e+00 	1.443089987151000e-02 	5.153676790237000e+03 	4.237319358502000e-09 	1.645249884953000e+00 	8.630903515432000e-01 	2.536893834371000e+00 	9.605147400829001e-01 	-7.873185092618000e-09 	-3.875161416027000e-10 	1.021288335323000e-05 	2.784654498100000e-06 	-5.774199962616000e-08 	-2.738088369369000e-07 	5.450000000000000e+01 	1.876562500000000e+02 	000000000000001 
