529454.0000000001	22.9244957972	120.2905265570	71.2225007025	0.0000001026
529455.0000000000	22.9244957509	120.2905266297	71.2612822883	0.0000001028
529456.0000000001	22.9244957677	120.2905267284	71.2846632686	0.0000001029
529457.0000000000	22.9244957603	120.2905268158	71.3239844651	0.0000001031
529458.0000000000	22.9244956973	120.2905267887	71.3555495163	0.0000001034
529459.0000000000	22.9244957273	120.2905268008	71.3942816580	0.0000001037
529460.0000000001	22.9244957165	120.2905267655	71.4091401721	0.0000001040
529461.0000000001	22.9244957280	120.2905267153	71.4322496648	0.0000001043
529462.0000000001	22.9244956647	120.2905267625	71.4725744284	0.0000001047
529463.0000000001	22.9244956018	120.2905268707	71.5002341569	0.0000001050
529464.0000000000	22.9244955826	120.2905268634	71.5181888208	0.0000001053
529465.0000000000	22.9244955370	120.2905268776	71.5223200472	0.0000001056
529466.0000000000	22.9244956087	120.2905268983	71.5540978009	0.0000001059
529467.0000000000	22.9244955726	120.2905269161	71.5952554495	0.0000001063
529468.0000000001	22.9244955474	120.2905269356	71.6318542133	0.0000001067
529469.0000000000	22.9244956289	120.2905267784	71.6373395342	0.0000001070
529469.9999999449	22.9243879639	120.2902410811	47.1874446496	-0.0000000050
529471.0000000000	22.9244957575	120.2905267656	71.6194361074	0.0000001073
529472.0000000001	22.9244957708	120.2905266977	71.5887074238	0.0000001073
529473.0000000001	22.9244958137	120.2905265847	71.5621769061	0.0000001074
529474.0000000000	22.9244957858	120.2905265919	71.5745610089	0.0000001072
529475.0000000000	22.9244957389	120.2905265646	71.5751121338	0.0000001069
529476.0000000000	22.9244957223	120.2905265984	71.5993293350	0.0000001069
529477.0000000001	22.9244956805	120.2905266421	71.5982327568	0.0000001071
529478.0000000000	22.9244956405	120.2905267259	71.6129056477	0.0000001073
529479.0000000001	22.9244956789	120.2905267401	71.6211207424	0.0000001074
529480.0000000001	22.9244957038	120.2905268124	71.6286336365	0.0000001074
529481.0000000001	22.9244957445	120.2905268025	71.6308909782	0.0000001073
529482.0000000001	22.9244958237	120.2905268333	71.6191724574	0.0000001070
529483.0000000000	22.9244959061	120.2905268266	71.6128477931	0.0000001068
529484.0000000000	22.9244960464	120.2905268373	71.6058093965	0.0000001068
529485.0000000000	22.9244961727	120.2905268778	71.5964523562	0.0000001068
529486.0000000000	22.9244962731	120.2905268993	71.5946896581	0.0000001068
529487.0000000000	22.9244963164	120.2905268784	71.6014687914	0.0000001067
529488.0000000000	22.9244963341	120.2905268647	71.5931178128	0.0000001065
529489.0000000000	22.9244964363	120.2905269023	71.6164745662	0.0000001065
529490.0000000000	22.9244964121	120.2905269465	71.6281003715	0.0000001064
529491.0000000000	22.9244964039	120.2905269566	71.6517596571	0.0000001063
529492.0000000000	22.9244965008	120.2905270200	71.6793999328	0.0000001062
529493.0000000000	22.9244964829	120.2905271761	71.6733497286	0.0000001061
529494.0000000000	22.9244963561	120.2905272891	71.6826783720	0.0000001061
529495.0000000001	22.9244963119	120.2905273317	71.6990896914	0.0000001061
529496.0000000001	22.9244962797	120.2905273695	71.6945763952	0.0000001062
529497.0000000001	22.9244962548	120.2905273941	71.6867646838	0.0000001061
529498.0000000001	22.9244962264	120.2905274890	71.6805453621	0.0000001060
529499.0000000001	22.9244961952	120.2905275743	71.6694867241	0.0000001059
529499.9999999454	22.9243868403	120.2902431816	47.1045667578	-0.0000000062
529501.0000000001	22.9244960777	120.2905277394	71.6845998003	0.0000001060
529502.0000000001	22.9244960190	120.2905277702	71.6860321463	0.0000001062
529503.0000000001	22.9244959202	120.2905278590	71.7036541206	0.0000001061
529504.0000000001	22.9244959120	120.2905279879	71.7145736101	0.0000001061
529505.0000000001	22.9244959203	120.2905281348	71.7348641394	0.0000001060
529506.0000000000	22.9244958574	120.2905281867	71.7555635203	0.0000001060
529507.0000000001	22.9244957501	120.2905281511	71.7578122424	0.0000001061
529508.0000000001	22.9244956963	120.2905281423	71.7719232634	0.0000001060
529509.0000000001	22.9244956017	120.2905281434	71.7871493710	0.0000001058
529510.0000000001	22.9244954884	120.2905281598	71.7944771932	0.0000001056
529511.0000000000	22.9244953455	120.2905281984	71.7970645680	0.0000001053
529512.0000000000	22.9244952011	120.2905283034	71.7874060813	0.0000001051
529513.0000000000	22.9244951301	120.2905283621	71.8126017092	0.0000001052
529514.0000000001	22.9244950504	120.2905283337	71.8302540714	0.0000001051
529515.0000000000	22.9244949894	120.2905283945	71.8599761719	0.0000001053
529516.0000000000	22.9244949429	120.2905284513	71.8828431888	0.0000001056
529517.0000000000	22.9244949027	120.2905284825	71.9093897414	0.0000001059
529518.0000000000	22.9244948926	120.2905284829	71.9358122765	0.0000001061
529519.0000000000	22.9244948796	120.2905285490	71.9444423962	0.0000001061
529520.0000000000	22.9244948171	120.2905285081	71.9438347982	0.0000001060
529521.0000000000	22.9244948597	120.2905284819	71.9749465119	0.0000001061
529522.0000000000	22.9244948481	120.2905284069	72.0000637773	0.0000001063
529523.0000000000	22.9244947895	120.2905283485	72.0282206172	0.0000001064
529524.0000000000	22.9244947055	120.2905282309	72.0227493163	0.0000001064
529525.0000000000	22.9244946293	120.2905282600	72.0342656763	0.0000001062
529526.0000000000	22.9244945756	120.2905282876	72.0270340736	0.0000001060
529527.0000000000	22.9244945777	120.2905283192	72.0137061082	0.0000001058
529528.0000000000	22.9244945703	120.2905283203	72.0113334532	0.0000001057
529529.0000000000	22.9244945797	120.2905283153	72.0034987496	0.0000001056
529529.9999999451	22.9243843615	120.2902440564	47.6119271139	-0.0000000067
529530.9999999999	22.9244946085	120.2905281840	72.0133906099	0.0000001055
529532.0000000000	22.9244946137	120.2905281599	72.0130338939	0.0000001055
529533.0000000000	22.9244945901	120.2905281458	72.0053614484	0.0000001055
529534.0000000000	22.9244945432	120.2905281014	71.9987806322	0.0000001058
529535.0000000000	22.9244945596	120.2905280653	71.9882238651	0.0000001063
529536.0000000001	22.9244945137	120.2905280766	71.9776467384	0.0000001069
529537.0000000001	22.9244945302	120.2905280555	71.9920463867	0.0000001075
529537.9999999999	22.9244945414	120.2905279979	72.0079468668	0.0000001079
529539.0000000000	22.9244945311	120.2905279190	72.0101624200	0.0000001083
529540.0000000000	22.9244944547	120.2905278529	71.9881129588	0.0000001085
529541.0000000001	22.9244943319	120.2905278037	71.9421216948	0.0000001085
529541.9999999999	22.9244943487	120.2905277288	71.9320998246	0.0000001085
529543.0000000000	22.9244942270	120.2905277287	71.9040117081	0.0000001082
529544.0000000000	22.9244941018	120.2905277271	71.8883472429	0.0000001080
529545.0000000001	22.9244939788	120.2905277663	71.8893723373	0.0000001076
529546.0000000000	22.9244939109	120.2905277650	71.8712295196	0.0000001072
529547.0000000001	22.9244938616	120.2905277015	71.8377749971	0.0000001068
529548.0000000000	22.9244937188	120.2905277390	71.7765113651	0.0000001066
529549.0000000000	22.9244936875	120.2905278107	71.7470927587	0.0000001067
529550.0000000000	22.9244936652	120.2905278011	71.7385324935	0.0000001069
529551.0000000000	22.9244936981	120.2905277939	71.7352278361	0.0000001070
529552.0000000000	22.9244937029	120.2905278430	71.7462678231	0.0000001071
