529454.0000000001	22.9244957972	120.2905265570	71.2225007025	0.0000001026	7.0000000000	1.5960501160	1.7147512337	0.7714421137	1.4747975620
529455.0000000000	22.9244957509	120.2905266297	71.2612822883	0.0000001028	7.0000000000	1.5961157280	1.7145913804	0.7713746646	1.4746945612
529456.0000000001	22.9244957677	120.2905267284	71.2846632686	0.0000001029	7.0000000000	1.5961813699	1.7144315630	0.7713072198	1.4745915869
529457.0000000000	22.9244957603	120.2905268158	71.3239844651	0.0000001031	7.0000000000	1.5962470391	1.7142717783	0.7712397786	1.4744886351
529458.0000000000	22.9244956973	120.2905267887	71.3555495163	0.0000001034	7.0000000000	1.5963127382	1.7141120282	0.7711723418	1.4743857088
529459.0000000000	22.9244957273	120.2905268008	71.3942816580	0.0000001037	7.0000000000	1.5963784652	1.7139523121	0.7711049088	1.4742828064
529460.0000000001	22.9244957165	120.2905267655	71.4091401721	0.0000001040	7.0000000000	1.5964442231	1.7137926324	0.7710374804	1.4741799315
529461.0000000001	22.9244957280	120.2905267153	71.4322496648	0.0000001043	7.0000000000	1.5965100089	1.7136329862	0.7709700560	1.4740770803
529462.0000000001	22.9244956647	120.2905267625	71.4725744284	0.0000001047	7.0000000000	1.5965758212	1.7134733727	0.7709026353	1.4739742508
529463.0000000001	22.9244956018	120.2905268707	71.5002341569	0.0000001050	7.0000000000	1.5966416627	1.7133137948	0.7708352192	1.4738714473
529464.0000000000	22.9244955826	120.2905268634	71.5181888208	0.0000001053	7.0000000000	1.5967075344	1.7131542522	0.7707678074	1.4737686702
529465.0000000000	22.9244955370	120.2905268776	71.5223200472	0.0000001056	7.0000000000	1.5967734356	1.7129947453	0.7707004001	1.4736659194
529466.0000000000	22.9244956087	120.2905268983	71.5540978009	0.0000001059	7.0000000000	1.5968393633	1.7128352705	0.7706329962	1.4735631901
529467.0000000000	22.9244955726	120.2905269161	71.5952554495	0.0000001063	7.0000000000	1.5969053185	1.7126758289	0.7705655964	1.4734604838
529468.0000000001	22.9244955474	120.2905269356	71.6318542133	0.0000001067	7.0000000000	1.5969713026	1.7125164222	0.7704982009	1.4733578028
529469.0000000000	22.9244956289	120.2905267784	71.6373395342	0.0000001070	7.0000000000	1.5970373192	1.7123570531	0.7704308104	1.4732551515
529470.0000000790	22.9243879639	120.2902410805	47.1874444334	0.0000001290	7.0000000000	1.5971069197	1.7121993116	0.7703641497	1.4731560884
529471.0000000000	22.9244957575	120.2905267656	71.6194361074	0.0000001073	7.0000000000	1.5971694382	1.7120384215	0.7702960429	1.4730499256
529472.0000000001	22.9244957708	120.2905266977	71.5887074238	0.0000001073	7.0000000000	1.5972355425	1.7118791593	0.7702286662	1.4729473526
529473.0000000001	22.9244958137	120.2905265847	71.5621769061	0.0000001074	7.0000000000	1.5973016752	1.7117199313	0.7701612937	1.4728448041
