ARW((rad/s)/sqrt(Hz)),ARW((deg/s)/sqrt(h)),ARRW((rad/s)sqrt(Hz)),ARRW((deg/s)sqrt(h)),GBI(rad/s),GBI(deg/h),GBT(s),GBT(h),VRW((m/s^2)/sqrt(Hz)),VRW((m/s)/sqrt(h)),ACRW((m/s^2)/sqrt(Hz)),ACRW((m/s^2)/sqrt(h)),ABI(m/s^2),ABI(mGal),ABT(s),ABT(h)
5.57765628569622e-05,0.191745698847005,1.09302488973863e-06,1.04376188474626e-06,1.34596445861326e-05,2.77625098271342,200.740000000098,0.0557611111111384,0.000425008064393678,0.0255004838636207,3.8702697523828e-05,6.45044958730467e-07,0.00034759274086378,34.759274086378,56.1400000000275,0.0155944444444521
9.45881607249542e-05,0.325170144086698,2.22875757946674e-06,2.12830671435395e-06,2.06027291216412e-05,4.24961793043674,68.3000000000334,0.0189722222222315,0.000426174920053916,0.025570495203235,5.21497230594926e-05,8.69162050991544e-07,0.000356959584460967,35.6959584460967,50.9000000000249,0.0141388888888958
7.06570300334525e-05,0.242900976830756,1.58083157550926e-06,1.50958295662828e-06,1.61610586707525e-05,3.33345763547071,101.080000000049,0.0280777777777915,0.000532251834322732,0.0319351100593639,1.86115209296053e-05,3.10192015493421e-07,0.000215934391740653,21.5934391740653,149.600000000073,0.0415555555555759
