7, 3100788, 27.710, 0.240234, -0.953125, -9.634766, -0.000533, -0.010231, 0.002595,         0.000  
7, 3100808, 27.770, 0.240234, -0.953125, -9.633789, -0.000149, -0.010917, 0.002672,         0.000  
7, 3100828, 27.750, 0.238281, -0.951172, -9.634766, -0.000989, -0.009617, 0.002898,         0.000  
7, 3100848, 27.770, 0.237305, -0.952148, -9.635742, -0.000072, -0.010687, 0.002974,         0.000  
7, 3100868, 27.780, 0.237305, -0.953125, -9.637695, -0.000149, -0.009847, 0.003204,         0.000  
7, 3100888, 27.730, 0.236328, -0.953125, -9.635742, -0.000303, -0.010384, 0.002898,         0.000  
7, 3100908, 27.790, 0.237305, -0.953125, -9.634766, -0.000609, -0.010077, 0.003128,         0.000  
7, 3100928, 27.790, 0.238281, -0.955078, -9.634766, -0.000763, -0.010001, 0.003204,         0.000  
7, 3100948, 27.720, 0.237305, -0.953125, -9.633789, -0.000149, -0.009847, 0.003281,         0.000  
7, 3100968, 27.750, 0.236328, -0.955078, -9.632812, -0.000303, -0.010001, 0.003204,         0.000  
7, 3100988, 27.760, 0.236328, -0.956055, -9.633789, -0.000379, -0.010231, 0.003204,         0.000  
7, 3101008, 27.750, 0.235352, -0.955078, -9.634766, -0.000226, -0.010001, 0.002898,         0.000  
7, 3101028, 27.750, 0.235352, -0.953125, -9.635742, 0.000226, -0.009541, 0.002898,         0.000  
7, 3101048, 27.770, 0.235352, -0.954102, -9.637695, 0.000072, -0.009847, 0.002898,         0.000  
7, 3101068, 27.770, 0.233398, -0.955078, -9.635742, 0.000072, -0.009924, 0.002974,         0.000  
7, 3101088, 27.800, 0.236328, -0.955078, -9.632812, 0.000303, -0.009391, 0.002825,         0.000  
7, 3101108, 27.780, 0.236328, -0.956055, -9.633789, 0.000226, -0.010001, 0.002365,         0.000  
7, 3101128, 27.790, 0.238281, -0.956055, -9.634766, -0.000379, -0.010001, 0.002672,         0.000  
7, 3101148, 27.730, 0.240234, -0.956055, -9.635742, -0.000456, -0.010461, 0.002825,         0.000  
7, 3101168, 27.770, 0.240234, -0.956055, -9.635742, -0.000379, -0.010231, 0.002288,         0.000  
7, 3101188, 27.780, 0.239258, -0.955078, -9.633789, -0.000226, -0.010610, 0.002442,         0.000  
7, 3101208, 27.780, 0.238281, -0.955078, -9.632812, -0.000379, -0.009694, 0.002518,         0.000  
7, 3101228, 27.780, 0.238281, -0.955078, -9.633789, 0.000000, -0.010231, 0.002518,         0.000  
7, 3101248, 27.820, 0.240234, -0.953125, -9.635742, 0.000149, -0.009771, 0.002748,         0.000  
7, 3101268, 27.740, 0.240234, -0.953125, -9.635742, 0.000072, -0.010533, 0.003358,         0.000  
7, 3101288, 27.770, 0.240234, -0.955078, -9.635742, -0.000379, -0.010840, 0.003281,         0.000  
7, 3101308, 27.780, 0.240234, -0.953125, -9.634766, 0.000000, -0.010077, 0.002518,         0.000  
7, 3101328, 27.750, 0.240234, -0.952148, -9.633789, 0.000149, -0.010610, 0.002442,         0.000  
7, 3101348, 27.730, 0.240234, -0.952148, -9.634766, -0.000379, -0.009847, 0.002442,         0.000  
7, 3101368, 27.780, 0.240234, -0.953125, -9.635742, 0.000072, -0.010461, 0.002748,         0.000  
7, 3101388, 27.770, 0.239258, -0.955078, -9.635742, -0.000456, -0.009847, 0.002974,         0.000  
7, 3101408, 27.770, 0.241211, -0.955078, -9.634766, 0.000072, -0.010077, 0.002974,         0.000  
7, 3101428, 27.820, 0.239258, -0.957031, -9.633789, 0.000072, -0.010154, 0.002211,         0.000  
7, 3101448, 27.780, 0.237305, -0.957031, -9.633789, -0.000149, -0.010001, 0.001981,         0.000  
7, 3101468, 27.780, 0.236328, -0.956055, -9.633789, -0.000226, -0.010077, 0.002135,         0.000  
7, 3101488, 27.770, 0.237305, -0.953125, -9.634766, -0.000609, -0.009924, 0.002365,         0.000  
7, 3101508, 27.770, 0.237305, -0.955078, -9.634766, -0.000379, -0.010384, 0.002672,         0.000  
7, 3101528, 27.760, 0.237305, -0.957031, -9.633789, -0.000226, -0.009391, 0.002825,         0.000  
7, 3101548, 27.790, 0.238281, -0.958008, -9.635742, 0.000072, -0.010610, 0.002825,         0.000  
7, 3101568, 27.780, 0.238281, -0.957031, -9.635742, -0.000226, -0.010001, 0.002825,         0.000  
7, 3101588, 27.800, 0.238281, -0.957031, -9.636719, 0.000303, -0.010307, 0.002898,         0.000  
7, 3101608, 27.780, 0.238281, -0.956055, -9.635742, -0.000149, -0.010461, 0.002442,         0.000  
7, 3101628, 27.790, 0.238281, -0.954102, -9.633789, -0.000456, -0.009847, 0.002211,         0.000  
7, 3101648, 27.810, 0.237305, -0.953125, -9.633789, -0.000379, -0.010840, 0.002672,         0.000  
7, 3101668, 27.820, 0.236328, -0.953125, -9.633789, -0.000533, -0.010001, 0.002442,         0.000  
7, 3101688, 27.770, 0.236328, -0.955078, -9.633789, 0.000072, -0.010763, 0.002672,         0.000  
7, 3101708, 27.820, 0.237305, -0.955078, -9.633789, 0.000000, -0.009847, 0.002595,         0.000  
7, 3101728, 27.730, 0.237305, -0.955078, -9.635742, 0.000226, -0.010687, 0.002595,         0.000  
7, 3101748, 27.790, 0.237305, -0.956055, -9.634766, 0.000072, -0.009391, 0.002518,         0.000  
7, 3101768, 27.770, 0.238281, -0.957031, -9.633789, 0.000226, -0.010461, 0.002442,         0.000  
7, 3101788, 27.730, 0.240234, -0.958008, -9.633789, 0.000000, -0.009161, 0.002898,         0.000  
7, 3101808, 27.730, 0.241211, -0.958008, -9.635742, 0.000149, -0.010231, 0.003128,         0.000  
7, 3101828, 27.710, 0.240234, -0.957031, -9.637695, -0.000072, -0.009541, 0.002974,         0.000  
7, 3101848, 27.780, 0.240234, -0.955078, -9.634766, -0.000226, -0.010307, 0.003128,         0.000  
7, 3101868, 27.780, 0.237305, -0.955078, -9.632812, 0.000149, -0.009771, 0.002518,         0.000  
7, 3101888, 27.760, 0.237305, -0.955078, -9.634766, 0.000379, -0.010384, 0.002825,         0.000  
7, 3101908, 27.750, 0.237305, -0.953125, -9.634766, 0.000072, -0.009617, 0.002595,         0.000  
7, 3101928, 27.740, 0.240234, -0.955078, -9.633789, 0.000149, -0.010154, 0.002974,         0.000  
7, 3101948, 27.750, 0.241211, -0.955078, -9.634766, 0.000379, -0.009541, 0.002974,         0.000  
7, 3101968, 27.790, 0.241211, -0.954102, -9.635742, 0.000303, -0.009847, 0.002442,         0.000  
7, 3101988, 27.740, 0.240234, -0.955078, -9.635742, 0.000000, -0.009468, 0.002595,         0.000  
7, 3102008, 27.810, 0.239258, -0.957031, -9.634766, -0.000072, -0.009771, 0.002748,         0.000  
7, 3102028, 27.800, 0.240234, -0.957031, -9.637695, 0.000226, -0.010231, 0.003204,         0.000  
7, 3102048, 27.770, 0.240234, -0.956055, -9.637695, 0.000839, -0.009617, 0.003128,         0.000  
7, 3102068, 27.730, 0.240234, -0.956055, -9.634766, 0.000379, -0.009924, 0.002974,         0.000  
7, 3102088, 27.800, 0.240234, -0.957031, -9.632812, -0.000149, -0.009847, 0.002898,         0.000  
7, 3102108, 27.760, 0.243164, -0.956055, -9.629883, -0.000609, -0.009694, 0.002518,         0.000  
7, 3102128, 27.810, 0.243164, -0.956055, -9.632812, -0.000609, -0.010384, 0.002518,         0.000  
7, 3102148, 27.780, 0.240234, -0.957031, -9.634766, -0.000686, -0.010231, 0.002211,         0.000  
7, 3102168, 27.780, 0.240234, -0.957031, -9.635742, -0.000226, -0.010763, 0.002518,         0.000  
7, 3102188, 27.760, 0.240234, -0.956055, -9.635742, -0.000533, -0.010154, 0.002595,         0.000  
7, 3102208, 27.760, 0.238281, -0.955078, -9.635742, -0.000379, -0.010154, 0.001981,         0.000  
7, 3102228, 27.780, 0.238281, -0.953125, -9.635742, -0.000456, -0.010077, 0.002058,         0.000  
7, 3102248, 27.800, 0.238281, -0.953125, -9.635742, -0.000763, -0.009924, 0.002672,         0.000  
7, 3102268, 27.740, 0.237305, -0.955078, -9.634766, -0.001219, -0.010001, 0.002518,         0.000  
7, 3102288, 27.730, 0.236328, -0.955078, -9.634766, -0.000609, -0.010610, 0.002974,         0.000  
7, 3102308, 27.730, 0.237305, -0.956055, -9.634766, -0.000303, -0.010154, 0.002672,         0.000  
7, 3102328, 27.810, 0.236328, -0.956055, -9.634766, -0.000072, -0.010154, 0.002595,         0.000  
7, 3102348, 27.730, 0.237305, -0.954102, -9.635742, 0.000000, -0.009694, 0.002672,         0.000  
7, 3102368, 27.760, 0.238281, -0.955078, -9.636719, 0.000000, -0.010154, 0.002518,         0.000  
7, 3102388, 27.800, 0.240234, -0.955078, -9.634766, -0.000533, -0.009541, 0.002595,         0.000  
7, 3102408, 27.780, 0.241211, -0.956055, -9.633789, -0.000533, -0.010610, 0.002898,         0.000  
7, 3102428, 27.790, 0.240234, -0.955078, -9.633789, -0.000609, -0.009924, 0.002672,         0.000  
7, 3102448, 27.780, 0.238281, -0.955078, -9.634766, -0.000533, -0.010077, 0.002748,         0.000  
7, 3102468, 27.770, 0.238281, -0.957031, -9.635742, -0.000456, -0.009617, 0.002518,         0.000  
7, 3102488, 27.800, 0.240234, -0.956055, -9.635742, -0.000226, -0.009617, 0.003128,         0.000  
7, 3102508, 27.820, 0.240234, -0.956055, -9.635742, -0.000072, -0.010384, 0.003128,         0.000  
7, 3102528, 27.790, 0.238281, -0.957031, -9.634766, -0.000226, -0.009847, 0.002288,         0.000  
7, 3102548, 27.770, 0.237305, -0.958008, -9.634766, -0.000303, -0.010610, 0.002672,         0.000  
7, 3102568, 27.790, 0.238281, -0.956055, -9.635742, -0.000533, -0.010001, 0.002748,         0.000  
7, 3102588, 27.740, 0.241211, -0.956055, -9.635742, -0.000226, -0.010077, 0.002518,         0.000  
7, 3102608, 27.740, 0.240234, -0.957031, -9.635742, -0.000072, -0.009924, 0.002518,         0.000  
7, 3102628, 27.720, 0.241211, -0.956055, -9.634766, -0.000072, -0.009771, 0.002211,         0.000  
7, 3102648, 27.790, 0.243164, -0.955078, -9.634766, 0.000149, -0.010687, 0.002672,         0.000  
7, 3102668, 27.730, 0.242188, -0.956055, -9.635742, -0.000226, -0.009468, 0.003434,         0.000  
7, 3102688, 27.760, 0.241211, -0.957031, -9.638672, -0.000916, -0.009847, 0.003204,         0.000  
7, 3102708, 27.800, 0.241211, -0.955078, -9.636719, -0.000379, -0.010610, 0.003434,         0.000  
7, 3102728, 27.780, 0.241211, -0.955078, -9.635742, -0.000456, -0.009924, 0.003128,         0.000  
7, 3102748, 27.730, 0.239258, -0.953125, -9.634766, -0.000149, -0.010154, 0.002974,         0.000  
7, 3102768, 27.750, 0.238281, -0.955078, -9.634766, 0.000226, -0.010384, 0.002518,         0.000  
7, 3102788, 27.770, 0.238281, -0.954102, -9.635742, 0.000000, -0.010077, 0.002442,         0.000  
7, 3102808, 27.730, 0.237305, -0.955078, -9.635742, 0.000226, -0.010154, 0.002518,         0.000  
7, 3102828, 27.820, 0.235352, -0.955078, -9.634766, 0.000303, -0.010077, 0.002672,         0.000  
7, 3102848, 27.740, 0.237305, -0.955078, -9.634766, -0.000149, -0.010231, 0.002898,         0.000  
7, 3102868, 27.740, 0.238281, -0.955078, -9.634766, -0.000303, -0.010077, 0.002825,         0.000  
7, 3102888, 27.770, 0.238281, -0.956055, -9.635742, -0.000072, -0.009847, 0.002748,         0.000  
7, 3102908, 27.760, 0.238281, -0.957031, -9.635742, -0.000149, -0.010077, 0.002518,         0.000  
7, 3102928, 27.770, 0.238281, -0.957031, -9.633789, 0.000000, -0.009847, 0.002442,         0.000  
7, 3102948, 27.750, 0.238281, -0.957031, -9.632812, -0.000379, -0.010154, 0.002974,         0.000  
7, 3102968, 27.770, 0.240234, -0.956055, -9.633789, -0.000456, -0.010307, 0.002898,         0.000  
7, 3102988, 27.750, 0.241211, -0.956055, -9.632812, -0.000609, -0.010461, 0.003051,         0.000  
7, 3103008, 27.800, 0.238281, -0.955078, -9.632812, -0.000533, -0.010154, 0.002365,         0.000  
7, 3103028, 27.740, 0.237305, -0.953125, -9.634766, 0.000149, -0.009924, 0.002595,         0.000  
7, 3103048, 27.780, 0.238281, -0.953125, -9.633789, 0.000149, -0.009924, 0.002898,         0.000  
7, 3103068, 27.720, 0.237305, -0.955078, -9.632812, -0.000072, -0.010533, 0.002518,         0.000  
7, 3103088, 27.750, 0.236328, -0.954102, -9.633789, -0.000149, -0.010077, 0.002288,         0.000  
7, 3103108, 27.740, 0.237305, -0.955078, -9.634766, 0.000533, -0.010533, 0.003051,         0.000  
7, 3103128, 27.730, 0.237305, -0.956055, -9.635742, 0.000763, -0.010154, 0.002825,         0.000  
7, 3103148, 27.710, 0.237305, -0.955078, -9.635742, 0.000226, -0.010687, 0.003051,         0.000  
7, 3103168, 27.780, 0.236328, -0.955078, -9.633789, -0.000456, -0.009924, 0.002898,         0.000  
7, 3103188, 27.770, 0.235352, -0.953125, -9.632812, -0.000072, -0.010461, 0.002825,         0.000  
7, 3103208, 27.770, 0.236328, -0.953125, -9.634766, -0.000379, -0.010001, 0.002365,         0.000  
7, 3103228, 27.780, 0.238281, -0.956055, -9.635742, -0.000072, -0.010533, 0.002365,         0.000  
7, 3103248, 27.780, 0.237305, -0.955078, -9.633789, -0.000226, -0.009391, 0.002672,         0.000  
7, 3103268, 27.770, 0.237305, -0.954102, -9.634766, 0.000000, -0.010461, 0.003051,         0.000  
7, 3103288, 27.750, 0.238281, -0.956055, -9.635742, -0.000303, -0.010231, 0.003204,         0.000  
7, 3103308, 27.720, 0.240234, -0.955078, -9.637695, 0.000000, -0.010077, 0.003051,         0.000  
7, 3103328, 27.750, 0.240234, -0.956055, -9.637695, 0.000226, -0.009924, 0.002211,         0.000  
7, 3103348, 27.750, 0.237305, -0.956055, -9.637695, 0.000149, -0.010384, 0.002135,         0.000  
7, 3103368, 27.790, 0.238281, -0.955078, -9.637695, -0.000072, -0.010231, 0.002288,         0.000  
7, 3103388, 27.780, 0.237305, -0.955078, -9.637695, -0.000226, -0.010231, 0.002595,         0.000  
7, 3103408, 27.780, 0.237305, -0.956055, -9.637695, -0.000149, -0.009468, 0.003281,         0.000  
7, 3103428, 27.790, 0.236328, -0.956055, -9.638672, -0.000226, -0.009924, 0.003051,         0.000  
7, 3103448, 27.740, 0.235352, -0.956055, -9.637695, -0.000379, -0.009694, 0.003434,         0.000  
7, 3103468, 27.770, 0.237305, -0.955078, -9.634766, -0.000072, -0.009617, 0.003051,         0.000  
7, 3103488, 27.730, 0.237305, -0.952148, -9.635742, 0.000379, -0.010533, 0.002898,         0.000  
7, 3103508, 27.780, 0.238281, -0.955078, -9.635742, 0.000072, -0.010307, 0.002748,         0.000  
7, 3103528, 27.750, 0.239258, -0.953125, -9.635742, -0.000226, -0.010231, 0.002974,         0.000  
7, 3103548, 27.770, 0.238281, -0.952148, -9.636719, 0.000226, -0.010077, 0.002898,         0.000  
7, 3103568, 27.750, 0.236328, -0.956055, -9.633789, -0.000303, -0.010077, 0.002898,         0.000  
7, 3103588, 27.730, 0.237305, -0.958008, -9.632812, -0.000379, -0.010001, 0.002672,         0.000  
7, 3103608, 27.770, 0.237305, -0.958008, -9.633789, -0.000379, -0.010154, 0.002974,         0.000  
7, 3103628, 27.800, 0.237305, -0.957031, -9.630859, -0.000226, -0.010077, 0.002748,         0.000  
7, 3103648, 27.760, 0.238281, -0.958008, -9.629883, -0.000303, -0.010461, 0.002898,         0.000  
7, 3103668, 27.760, 0.238281, -0.958008, -9.630859, -0.000456, -0.009694, 0.002898,         0.000  
7, 3103688, 27.770, 0.240234, -0.958008, -9.630859, -0.000149, -0.010384, 0.002748,         0.000  
7, 3103708, 27.790, 0.240234, -0.958008, -9.630859, -0.000226, -0.010001, 0.002748,         0.000  
7, 3103728, 27.790, 0.238281, -0.959961, -9.632812, -0.000533, -0.009847, 0.002595,         0.000  
7, 3103748, 27.770, 0.236328, -0.959961, -9.632812, -0.000226, -0.010154, 0.002595,         0.000  
7, 3103768, 27.780, 0.237305, -0.959961, -9.634766, 0.000072, -0.010307, 0.002672,         0.000  
7, 3103788, 27.730, 0.237305, -0.958008, -9.634766, -0.000149, -0.009694, 0.002898,         0.000  
7, 3103808, 27.740, 0.238281, -0.958984, -9.633789, -0.000072, -0.010231, 0.002825,         0.000  
7, 3103828, 27.780, 0.240234, -0.958008, -9.633789, 0.000072, -0.009694, 0.003281,         0.000  
7, 3103848, 27.740, 0.240234, -0.955078, -9.632812, 0.000226, -0.010001, 0.003511,         0.000  
7, 3103868, 27.740, 0.237305, -0.952148, -9.634766, -0.000226, -0.010001, 0.002825,         0.000  
7, 3103888, 27.760, 0.238281, -0.951172, -9.634766, -0.000839, -0.009847, 0.002748,         0.000  
7, 3103908, 27.740, 0.238281, -0.952148, -9.635742, -0.000072, -0.010610, 0.002518,         0.000  
7, 3103928, 27.780, 0.238281, -0.952148, -9.638672, -0.000072, -0.009771, 0.002442,         0.000  
7, 3103948, 27.780, 0.238281, -0.953125, -9.639648, -0.000533, -0.010307, 0.003358,         0.000  
7, 3103968, 27.760, 0.237305, -0.955078, -9.639648, -0.000533, -0.010533, 0.003128,         0.000  
7, 3103988, 27.790, 0.238281, -0.953125, -9.638672, -0.000609, -0.010384, 0.002442,         0.000  
7, 3104008, 27.780, 0.241211, -0.953125, -9.638672, -0.000303, -0.010763, 0.003051,         0.000  
7, 3104028, 27.800, 0.240234, -0.953125, -9.636719, -0.000609, -0.010533, 0.002898,         0.000  
7, 3104048, 27.790, 0.240234, -0.955078, -9.634766, -0.000839, -0.010231, 0.002825,         0.000  
7, 3104068, 27.750, 0.240234, -0.957031, -9.634766, -0.001065, -0.010001, 0.002595,         0.000  
7, 3104088, 27.780, 0.241211, -0.958984, -9.635742, 0.000072, -0.010077, 0.002748,         0.000  
7, 3104108, 27.730, 0.241211, -0.958008, -9.637695, 0.000533, -0.010384, 0.002825,         0.000  
7, 3104128, 27.780, 0.240234, -0.957031, -9.635742, 0.000226, -0.009847, 0.002518,         0.000  
7, 3104148, 27.770, 0.238281, -0.957031, -9.634766, 0.000072, -0.010307, 0.003051,         0.000  
7, 3104168, 27.760, 0.236328, -0.957031, -9.633789, -0.000379, -0.009468, 0.002974,         0.000  
7, 3104188, 27.780, 0.238281, -0.957031, -9.632812, 0.000149, -0.010307, 0.003128,         0.000  
7, 3104208, 27.770, 0.241211, -0.956055, -9.635742, -0.000379, -0.010077, 0.003511,         0.000  
7, 3104228, 27.780, 0.240234, -0.955078, -9.635742, -0.000149, -0.010461, 0.002974,         0.000  
7, 3104248, 27.740, 0.238281, -0.955078, -9.634766, 0.000000, -0.009238, 0.002288,         0.000  
7, 3104268, 27.780, 0.237305, -0.957031, -9.634766, 0.000533, -0.011300, 0.002974,         0.000  
7, 3104288, 27.770, 0.237305, -0.957031, -9.634766, -0.000303, -0.009161, 0.002974,         0.000  
7, 3104308, 27.730, 0.238281, -0.957031, -9.634766, 0.000379, -0.010917, 0.002748,         0.000  
7, 3104328, 27.760, 0.237305, -0.957031, -9.633789, 0.000303, -0.010154, 0.002748,         0.000  
7, 3104348, 27.740, 0.237305, -0.955078, -9.633789, 0.000839, -0.010610, 0.002825,         0.000  
7, 3104368, 27.750, 0.235352, -0.956055, -9.634766, -0.000072, -0.010307, 0.003204,         0.000  
7, 3104388, 27.780, 0.235352, -0.957031, -9.636719, 0.000072, -0.010001, 0.003051,         0.000  
7, 3104408, 27.740, 0.236328, -0.958008, -9.637695, 0.000072, -0.010384, 0.002825,         0.000  
7, 3104428, 27.780, 0.233398, -0.958008, -9.638672, -0.000072, -0.009924, 0.002825,         0.000  
7, 3104448, 27.760, 0.235352, -0.957031, -9.637695, 0.000226, -0.009771, 0.003128,         0.000  
7, 3104468, 27.800, 0.238281, -0.953125, -9.634766, 0.000303, -0.010077, 0.002898,         0.000  
7, 3104488, 27.790, 0.240234, -0.952148, -9.634766, -0.000072, -0.010307, 0.002365,         0.000  
7, 3104508, 27.770, 0.241211, -0.951172, -9.635742, -0.000379, -0.009315, 0.002595,         0.000  
7, 3104528, 27.770, 0.238281, -0.954102, -9.637695, 0.000303, -0.010840, 0.002974,         0.000  
7, 3104548, 27.730, 0.237305, -0.958008, -9.635742, 0.000149, -0.010154, 0.002898,         0.000  
7, 3104568, 27.800, 0.238281, -0.959961, -9.634766, 0.000303, -0.010384, 0.003051,         0.000  
7, 3104588, 27.790, 0.237305, -0.957031, -9.634766, 0.000379, -0.010077, 0.002595,         0.000  
7, 3104608, 27.760, 0.237305, -0.956055, -9.633789, 0.000149, -0.009085, 0.002211,         0.000  
7, 3104628, 27.740, 0.237305, -0.957031, -9.632812, -0.000303, -0.009617, 0.002595,         0.000  
7, 3104648, 27.780, 0.235352, -0.955078, -9.631836, -0.000226, -0.009771, 0.002288,         0.000  
7, 3104668, 27.780, 0.237305, -0.956055, -9.633789, -0.000072, -0.010384, 0.002058,         0.000  
7, 3104688, 27.800, 0.237305, -0.956055, -9.634766, -0.000072, -0.009924, 0.002211,         0.000  
7, 3104708, 27.750, 0.238281, -0.955078, -9.634766, 0.000226, -0.010461, 0.002898,         0.000  
7, 3104728, 27.770, 0.240234, -0.956055, -9.635742, 0.000226, -0.010154, 0.002748,         0.000  
7, 3104748, 27.750, 0.241211, -0.956055, -9.637695, 0.000000, -0.010077, 0.003051,         0.000  
7, 3104768, 27.730, 0.242188, -0.955078, -9.638672, 0.000000, -0.010231, 0.003051,         0.000  
7, 3104788, 27.780, 0.242188, -0.953125, -9.637695, -0.000303, -0.009617, 0.002748,         0.000  
7, 3104808, 27.780, 0.241211, -0.952148, -9.636719, -0.000609, -0.010461, 0.002518,         0.000  
7, 3104828, 27.750, 0.237305, -0.953125, -9.638672, -0.001065, -0.009924, 0.002672,         0.000  
7, 3104848, 27.760, 0.237305, -0.957031, -9.638672, -0.000149, -0.010077, 0.003281,         0.000  
7, 3104868, 27.760, 0.236328, -0.958008, -9.638672, 0.000000, -0.010307, 0.003358,         0.000  
7, 3104888, 27.740, 0.238281, -0.957031, -9.637695, 0.000072, -0.009391, 0.002748,         0.000  
7, 3104908, 27.740, 0.238281, -0.955078, -9.638672, 0.000456, -0.010533, 0.002825,         0.000  
7, 3104928, 27.750, 0.238281, -0.953125, -9.638672, 0.000226, -0.009694, 0.002825,         0.000  
7, 3104948, 27.780, 0.237305, -0.953125, -9.637695, 0.000149, -0.011070, 0.002898,         0.000  
7, 3104968, 27.760, 0.236328, -0.952148, -9.633789, -0.000072, -0.009847, 0.002288,         0.000  
7, 3104988, 27.760, 0.238281, -0.952148, -9.632812, 0.000303, -0.010154, 0.002595,         0.000  
7, 3105008, 27.790, 0.238281, -0.955078, -9.630859, -0.000609, -0.010077, 0.002365,         0.000  
7, 3105028, 27.770, 0.237305, -0.958008, -9.634766, -0.000072, -0.009847, 0.002442,         0.000  
7, 3105048, 27.770, 0.237305, -0.957031, -9.634766, 0.000149, -0.010001, 0.003128,         0.000  
7, 3105068, 27.820, 0.238281, -0.957031, -9.634766, 0.000379, -0.010154, 0.002825,         0.000  
