277632 25 22008829.595 115657171.2 -3018.84 43.689
277632 32 20763975.16 109115423.03 521.591 53.247
277632 31 21965686.98 115430465.913 981.42 47.917
277632 10 21730716.795 114195667.093 -2869.592 48.967
277632 29 23495506.939 123469732.229 1179.375 43.836
277632 28 21512374.8 113048288.885 -126.197 47.716
277632 26 21191257.953 111360824.656 2298.551 49.17
277634 25 22009978.784 115663210.102 -3020.177 43.939
277634 32 20763777.038 109114381.903 519.691 53.373
277634 31 21965313.841 115428505.037 979.692 48.289
277634 10 21731809.303 114201408.102 -2871.342 49.318
277634 29 23495058.537 123467376.068 1177.455 44.275
277634 28 21512423.093 113048542.802 -127.423 48.226
277634 26 21190383.563 111356229.705 2296.501 49.358
277635 25 22010553.564 115666230.532 -3020.573 44.125
277635 32 20763678.189 109113862.449 519.006 53.542
277635 31 21965127.423 115427525.359 979.425 48.357
277635 10 21732355.756 114204279.677 -2871.923 49.602
277635 29 23494834.557 123466199.065 1176.76 44.385
277635 28 21512447.367 113048670.415 -127.924 48.392
277635 26 21189946.603 111353933.467 2295.707 49.713
277636 25 22011128.53 115669251.957 -3021.904 44.424
277636 32 20763579.542 109113344.044 517.952 53.637
277636 31 21964941.158 115426546.516 978.484 48.456
277636 10 21732902.408 114207152.276 -2873.103 49.619
277636 29 23494610.776 123465023.126 1175.374 44.414
277636 28 21512471.78 113048798.748 -128.585 48.374
277636 26 21189509.857 111351638.358 2294.675 49.67
277637 25 22011703.608 115672273.962 -3022.382 44.161
277637 32 20763481.025 109112826.316 517.328 53.669
277637 31 21964754.983 115425568.155 978.12 48.644
277637 10 21733449.175 114210025.543 -2873.514 49.588
277637 29 23494387.115 123463847.841 1174.829 44.541
277637 28 21512496.27 113048927.475 -129.002 48.638
277637 26 21189073.26 111349344.049 2293.858 49.594
277638 25 22012278.877 115675296.952 -3023.625 44.403
277638 32 20763382.711 109112309.655 515.941 53.6
277638 31 21964568.964 115424590.634 976.685 48.429
277638 10 21733996.15 114212899.854 -2875.109 49.463
277638 29 23494163.653 123462673.621 1173.546 44.124
277638 28 21512520.907 113049056.939 -129.946 48.557
277638 26 21188636.882 111347050.88 2292.539 49.605
277639 25 22012854.244 115678320.496 -3023.803 43.902
277639 32 20763284.517 109111793.632 515.589 53.165
277639 31 21964383.023 115423613.513 976.991 48.439
277639 10 21734543.246 114215774.791 -2875.462 49.206
277639 29 23493940.312 123461500.019 1173.432 43.714
277639 28 21512545.606 113049186.755 -130.158 47.989
277639 26 21188200.646 111344758.448 2292.033 49.307
277640 25 22013429.703 115681344.557 -3024.371 43.949
277640 32 20763186.431 109111278.184 515.135 53.417
277640 31 21964197.159 115422636.777 976.278 48.148
277640 10 21735090.438 114218650.247 -2875.789 49.411
277640 29 23493717.098 123460327.021 1172.567 43.665
277640 28 21512570.349 113049316.809 -130.141 48.253
277640 26 21187764.537 111342466.686 2291.372 49.591
277641 25 22014005.262 115684369.163 -3024.731 43.864
277641 32 20763088.474 109110763.412 514.238 53.245
277641 31 21964011.377 115421660.466 975.917 48.358
277641 10 21735637.758 114221526.383 -2876.604 49.265
277641 29 23493494 123459154.655 1171.665 43.454
277641 28 21512595.175 113049447.251 -130.91 48.069
277641 26 21187328.571 111340175.687 2290.468 49.474
277642 25 22014580.998 115687394.665 -3025.551 44.079
277642 32 20762990.692 109110249.542 513.717 53.284
277642 31 21963825.725 115420684.87 975.481 48.378
277642 10 21736185.243 114224403.391 -2877.243 49.371
277642 29 23493271.072 123457983.185 1171.163 43.403
277642 28 21512620.106 113049578.273 -130.979 48.049
277642 26 21186892.788 111337885.693 2289.775 49.389
277643 25 22015156.814 115690420.613 -3026.046 44.292
277643 32 20762893.016 109109736.245 513.097 53.197
277643 31 21963640.129 115419709.612 975.251 48.343
277643 10 21736732.832 114227280.945 -2877.854 49.475
277643 29 23493048.254 123456812.287 1170.606 43.387
277643 28 21512645.093 113049709.559 -131.219 48.074
277643 26 21186457.136 111335596.355 2289.048 49.285
277644 25 22015732.701 115693446.951 -3026.083 44.364
277644 32 20762795.432 109109223.401 512.941 53.45
277644 31 21963454.601 115418734.596 975.155 48.657
277644 10 21737280.504 114230158.927 -2877.808 49.638
277644 29 23492825.518 123455641.827 1170.476 43.398
277644 28 21512670.104 113049840.998 -131.107 48.41
277644 26 21186021.587 111333307.565 2288.869 49.79
277645 25 22016308.656 115696473.621 -3026.719 43.675
277645 32 20762697.93 109108710.996 512.342 52.577
277645 31 21963269.109 115417759.797 974.877 47.816
277645 10 21737828.258 114233037.347 -2878.631 48.832
277645 29 23492602.859 123454471.8 1169.991 42.735
277645 28 21512695.143 113049972.573 -131.689 47.581
277645 26 21185586.14 111331019.314 2288.031 48.763
277646 25 22016884.665 115699500.553 -3027.178 43.629
277646 32 20762600.486 109108198.913 511.889 52.395
277646 31 21963083.632 115416785.092 974.667 47.802
277646 10 21738376.058 114235916.025 -2878.867 48.737
277646 29 23492380.27 123453302.104 1169.348 42.745
277646 28 21512720.185 113050104.14 -131.659 47.541
277646 26 21185150.771 111328731.46 2287.536 48.902
277647 25 22017460.714 115702527.657 -3027.192 43.83
277647 32 20762503.092 109107687.091 511.931 52.642
277647 31 21962898.168 115415810.469 974.622 48.054
277647 10 21738923.91 114238794.982 -2878.973 48.78
277647 29 23492157.705 123452132.662 1169.582 42.823
277647 28 21512745.223 113050235.671 -131.293 47.75
277647 26 21184715.478 111326443.978 2287.53 49.003
277648 25 22018036.815 115705554.992 -3027.628 43.831
277648 32 20762405.76 109107175.594 511.221 52.657
277648 31 21962712.71 115414835.897 974.501 48.275
277648 10 21739471.814 114241674.213 -2879.439 48.876
277648 29 23491935.216 123450963.551 1168.603 43.103
277648 28 21512770.255 113050367.213 -131.702 47.721
277648 26 21184280.254 111324156.894 2286.749 49.128
277649 25 22018612.997 115708582.841 -3027.88 43.633
277649 32 20762308.547 109106664.686 510.836 52.379
277649 31 21962527.326 115413861.724 974.312 48.115
277649 10 21740019.832 114244554.024 -2879.951 48.656
277649 29 23491712.837 123449795.006 1168.42 42.793
277649 28 21512795.332 113050499.035 -131.699 47.585
277649 26 21183845.167 111321870.5 2286.344 49.136
277650 25 22019189.241 115711610.975 -3028.68 43.587
277650 32 20762211.397 109106154.137 509.981 52.475
277650 31 21962341.97 115412887.676 973.712 48.107
