277632.0000000000	22.9275354413	120.2988835838	72.8795629315	0.0000001378
277634.0000000000	22.9275355149	120.2988836832	72.8903478918	0.0000001343
277635.0000000000	22.9275355248	120.2988837051	72.9072407799	0.0000001329
277636.0000000000	22.9275355541	120.2988836785	72.9165527093	0.0000001319
277637.0000000000	22.9275355180	120.2988836971	72.9143454547	0.0000001311
277638.0000000000	22.9275355081	120.2988836931	72.9044971464	0.0000001306
277639.0000000001	22.9275355532	120.2988836996	72.8916739557	0.0000001303
277640.0000000000	22.9275355885	120.2988836895	72.9138234229	0.0000001302
277641.0000000000	22.9275356277	120.2988837180	72.9066918903	0.0000001303
277642.0000000000	22.9275356025	120.2988836814	72.9080180069	0.0000001306
277643.0000000000	22.9275356382	120.2988836219	72.8939631079	0.0000001311
277644.0000000000	22.9275356272	120.2988836703	72.8942499253	0.0000001316
277645.0000000001	22.9275356281	120.2988837162	72.8840494030	0.0000001321
277646.0000000001	22.9275355797	120.2988836977	72.8900208185	0.0000001326
277647.0000000000	22.9275355078	120.2988838010	72.8745455235	0.0000001330
277648.0000000000	22.9275354476	120.2988837362	72.8678042051	0.0000001333
277649.0000000001	22.9275354913	120.2988836989	72.8427043394	0.0000001338
277650.0000000001	22.9275354915	120.2988836844	72.8322896937	0.0000001342
277651.0000000000	22.9275354840	120.2988837264	72.8554003932	0.0000001347
277652.0000000000	22.9275354949	120.2988837296	72.8702042708	0.0000001353
277653.0000000000	22.9275354963	120.2988836811	72.8859330859	0.0000001358
277654.0000000000	22.9275355613	120.2988837230	72.8946798300	0.0000001364
277655.0000000000	22.9275355438	120.2988837704	72.8980767666	0.0000001369
277656.0000000000	22.9275355660	120.2988837803	72.8859993930	0.0000001374
277657.0000000000	22.9275355424	120.2988837897	72.8977671427	0.0000001378
277658.0000000000	22.9275354913	120.2988837647	72.8990190525	0.0000001380
277659.0000000000	22.9275354795	120.2988837313	72.9083637538	0.0000001381
277660.0000000000	22.9275354332	120.2988837132	72.9281302869	0.0000001382
277661.0000000000	22.9275354784	120.2988837228	72.9372688159	0.0000001384
277662.0000000001	22.9275354244	120.2988838044	72.9277823911	0.0000001385
277663.0000000001	22.9275354493	120.2988838388	72.8927767434	0.0000001384
277664.0000000000	22.9275355030	120.2988838086	72.8847534001	0.0000001385
277664.9999999999	22.9275355072	120.2988837464	72.8965724058	0.0000001386
277665.9999999999	22.9275354863	120.2988837422	72.8840463645	0.0000001385
277666.9999999999	22.9275355090	120.2988837378	72.8658603298	0.0000001385
277668.0000000001	22.9275355218	120.2988837569	72.8725037535	0.0000001386
277669.0000000001	22.9275355600	120.2988838148	72.8737907750	0.0000001386
277669.9999999999	22.9275356149	120.2988838516	72.8922063053	0.0000001389
277671.0000000001	22.9275356446	120.2988838876	72.9055658861	0.0000001390
277672.0000000001	22.9275357067	120.2988839076	72.9260127540	0.0000001391
277672.9999999999	22.9275357579	120.2988839815	72.9241822846	0.0000001391
277673.9999999999	22.9275357992	120.2988840242	72.9229429973	0.0000001391
277675.0000000000	22.9275358498	120.2988840281	72.9097866194	0.0000001389
277675.9999999999	22.9275358476	120.2988840241	72.8954655356	0.0000001388
277676.9999999999	22.9275358162	120.2988840065	72.8789608352	0.0000001388
277677.9999999999	22.9275357409	120.2988840349	72.8637700580	0.0000001389
277679.0000000000	22.9275357558	120.2988841060	72.8528330753	0.0000001387
277680.0000000000	22.9275357116	120.2988842004	72.8386805808	0.0000001385
277681.0000000001	22.9275357141	120.2988842516	72.8256690888	0.0000001382
277682.0000000000	22.9275357627	120.2988842784	72.8074276367	0.0000001381
277683.0000000001	22.9275357878	120.2988843253	72.7987079266	0.0000001382
277684.0000000000	22.9275358066	120.2988842993	72.8053757825	0.0000001382
277684.9999999999	22.9275357715	120.2988843609	72.8198881960	0.0000001382
277686.0000000000	22.9275357961	120.2988844118	72.8436479025	0.0000001382
277687.0000000000	22.9275358250	120.2988844670	72.8671706544	0.0000001382
