    7,   2313,  370850000, 2024,  5,  9,  7,  0, 32,    3100218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186068000, 22.9983476000,   76.015,   58.793,   0.551000,   0.452000,   1.060000,  0.001, -0.001,  0.000,   0.001414,   0.001414,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.43,  0.03
    7,   2313,  370851000, 2024,  5,  9,  7,  0, 33,    3101218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186067000, 22.9983475000,   75.993,   58.771,   0.553000,   0.454000,   1.063000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.43,  0.04
    7,   2313,  370852000, 2024,  5,  9,  7,  0, 34,    3102218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186064000, 22.9983473000,   75.961,   58.738,   0.554000,   0.455000,   1.066000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.45,  0.03
    7,   2313,  370853000, 2024,  5,  9,  7,  0, 35,    3103218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186061000, 22.9983473000,   75.948,   58.726,   0.553000,   0.454000,   1.064000,  0.001, -0.001,  0.000,   0.001414,   0.001414,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.45,  0.03
    7,   2313,  370854000, 2024,  5,  9,  7,  0, 36,    3104218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186062000, 22.9983474000,   75.950,   58.728,   0.558000,   0.458000,   1.073000,  0.002, -0.001,  0.000,   0.002236,   0.002236,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.46,  0.05
    7,   2313,  370855000, 2024,  5,  9,  7,  0, 37,    3105218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186063000, 22.9983476000,   75.965,   58.743,   0.561000,   0.461000,   1.079000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.46,  0.04
    7,   2313,  370856000, 2024,  5,  9,  7,  0, 38,    3106218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186066000, 22.9983475000,   75.975,   58.753,   0.557000,   0.457000,   1.071000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.45,  0.07
    7,   2313,  370857000, 2024,  5,  9,  7,  0, 39,    3107218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186066000, 22.9983476000,   75.964,   58.742,   0.557000,   0.457000,   1.071000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.45,  0.05
    7,   2313,  370858000, 2024,  5,  9,  7,  0, 40,    3108218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186065000, 22.9983480000,   75.940,   58.718,   0.555000,   0.456000,   1.068000, -0.001,  0.000,  0.000,   0.001000,   0.001000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.45,  0.04
    7,   2313,  370859000, 2024,  5,  9,  7,  0, 41,    3109218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186064000, 22.9983479000,   75.961,   58.739,   0.558000,   0.459000,   1.074000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.46,  0.10
    7,   2313,  370860000, 2024,  5,  9,  7,  0, 42,    3110218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186065000, 22.9983480000,   75.985,   58.763,   0.559000,   0.459000,   1.075000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.46,  0.06
    7,   2313,  370861000, 2024,  5,  9,  7,  0, 43,    3111218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186063000, 22.9983479000,   75.991,   58.769,   0.557000,   0.458000,   1.073000, -0.001,  0.000,  0.000,   0.001000,   0.001000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.46,  0.03
    7,   2313,  370862000, 2024,  5,  9,  7,  0, 44,    3112218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186062000, 22.9983477000,   76.019,   58.797,   0.558000,   0.458000,   1.073000,  0.000,  0.001,  0.000,   0.001000,   0.001000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.46,  0.05
    7,   2313,  370863000, 2024,  5,  9,  7,  0, 45,    3113218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186061000, 22.9983477000,   76.016,   58.794,   0.557000,   0.457000,   1.072000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.45,  0.05
    7,   2313,  370864000, 2024,  5,  9,  7,  0, 46,    3114218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186063000, 22.9983476000,   76.065,   58.842,   0.591000,   0.485000,   1.137000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.55,  0.03
    7,   2313,  370865000, 2024,  5,  9,  7,  0, 47,    3115218, 0, 0, 0, 0, 0, 0, 0, 24, 24, 4, 120.2186063000, 22.9983474000,   76.057,   58.835,   0.552000,   0.454000,   1.063000,  0.000,  0.000,  0.000,   0.000000,   0.000000,    0.00000,    0.00000,    0.00000,  1.09,  0.38,  0.47,  0.90, 4294967295,     7,  1.43,  0.04
