119.500	21.500	-0.500
119.500	21.525	-0.518
119.500	21.550	-0.530
119.500	21.575	-0.538
119.500	21.600	-0.541
119.500	21.625	-0.538
119.500	21.650	-0.528
119.500	21.675	-0.511
119.500	21.700	-0.489
119.500	21.725	-0.471
119.500	21.750	-0.454
119.500	21.775	-0.434
119.500	21.800	-0.413
119.500	21.825	-0.390
119.500	21.850	-0.369
119.500	21.875	-0.352
119.500	21.900	-0.331
119.500	21.925	-0.310
119.500	21.950	-0.289
119.500	21.975	-0.271
119.500	22.000	-0.255
119.500	22.025	-0.241
119.500	22.050	-0.227
119.500	22.075	-0.206
119.500	22.100	-0.181
119.500	22.125	-0.156
119.500	22.150	-0.138
119.500	22.175	-0.129
119.500	22.200	-0.131
119.500	22.225	-0.144
119.500	22.250	-0.169
119.500	22.275	-0.206
119.500	22.300	-0.257
119.500	22.325	-0.321
119.500	22.350	-0.392
119.500	22.375	-0.467
119.500	22.400	-0.540
119.500	22.425	-0.603
119.500	22.450	-0.653
119.500	22.475	-0.688
119.500	22.500	-0.712
119.500	22.525	-0.730
119.500	22.550	-0.746
119.500	22.575	-0.760
119.500	22.600	-0.770
119.500	22.625	-0.774
119.500	22.650	-0.769
119.500	22.675	-0.753
119.500	22.700	-0.730
119.500	22.725	-0.705
119.500	22.750	-0.686
119.500	22.775	-0.671
119.500	22.800	-0.663
119.500	22.825	-0.660
119.500	22.850	-0.661
119.500	22.875	-0.664
119.500	22.900	-0.671
119.500	22.925	-0.685
119.500	22.950	-0.705
119.500	22.975	-0.734
119.500	23.000	-0.769
119.500	23.025	-0.811
119.500	23.050	-0.863
119.500	23.075	-0.924
119.500	23.100	-0.994
119.500	23.125	-1.069
119.500	23.150	-1.143
119.500	23.175	-1.216
119.500	23.200	-1.279
119.500	23.225	-1.332
119.500	23.250	-1.382
119.500	23.275	-1.429
119.500	23.300	-1.467
119.500	23.325	-1.492
119.500	23.350	-1.508
119.500	23.375	-1.523
119.500	23.400	-1.543
119.500	23.425	-1.556
119.500	23.450	-1.557
119.500	23.475	-1.559
119.500	23.500	-1.560
119.500	23.525	-1.557
119.500	23.550	-1.552
119.500	23.575	-1.553
119.500	23.600	-1.553
119.500	23.625	-1.547
119.500	23.650	-1.533
119.500	23.675	-1.515
119.500	23.700	-1.488
119.500	23.725	-1.457
119.500	23.750	-1.440
119.500	23.775	-1.434
119.500	23.800	-1.429
119.500	23.825	-1.418
119.500	23.850	-1.399
119.500	23.875	-1.379
119.500	23.900	-1.359
119.500	23.925	-1.333
119.500	23.950	-1.296
119.500	23.975	-1.246
119.500	24.000	-1.200
119.500	24.025	-1.155
119.500	24.050	-1.114
119.500	24.075	-1.081
119.500	24.100	-1.056
119.500	24.125	-1.034
119.500	24.150	-1.016
119.500	24.175	-1.002
119.500	24.200	-0.992
119.500	24.225	-0.989
119.500	24.250	-0.990
119.500	24.275	-0.995
119.500	24.300	-1.003
119.500	24.325	-1.012
119.500	24.350	-1.023
119.500	24.375	-1.035
119.500	24.400	-1.044
119.500	24.425	-1.048
119.500	24.450	-1.043
119.500	24.475	-1.028
119.500	24.500	-1.007
119.500	24.525	-0.990
119.500	24.550	-0.983
119.500	24.575	-0.982
119.500	24.600	-0.983
119.500	24.625	-0.987
119.500	24.650	-1.000
119.500	24.675	-1.020
119.500	24.700	-1.044
119.500	24.725	-1.068
119.500	24.750	-1.090
119.500	24.775	-1.105
119.500	24.800	-1.117
119.500	24.825	-1.130
119.500	24.850	-1.146
119.500	24.875	-1.166
119.500	24.900	-1.183
119.500	24.925	-1.192
119.500	24.950	-1.187
119.500	24.975	-1.166
119.500	25.000	-1.128
119.500	25.025	-1.083
119.500	25.050	-1.038
119.500	25.075	-1.005
119.500	25.100	-0.989
119.500	25.125	-0.992
119.500	25.150	-1.016
119.500	25.175	-1.059
119.500	25.200	-1.115
119.500	25.225	-1.174
119.500	25.250	-1.227
119.500	25.275	-1.270
119.500	25.300	-1.305
119.500	25.325	-1.329
119.500	25.350	-1.351
119.500	25.375	-1.367
119.500	25.400	-1.380
119.500	25.425	-1.392
119.500	25.450	-1.399
119.500	25.475	-1.404
119.500	25.500	-1.405
119.525	21.500	-0.510
119.525	21.525	-0.524
119.525	21.550	-0.538
119.525	21.575	-0.547
119.525	21.600	-0.554
119.525	21.625	-0.555
119.525	21.650	-0.547
119.525	21.675	-0.531
119.525	21.700	-0.511
119.525	21.725	-0.490
119.525	21.750	-0.470
119.525	21.775	-0.450
119.525	21.800	-0.426
119.525	21.825	-0.404
119.525	21.850	-0.383
119.525	21.875	-0.365
119.525	21.900	-0.346
119.525	21.925	-0.329
119.525	21.950	-0.311
119.525	21.975	-0.297
119.525	22.000	-0.282
119.525	22.025	-0.269
119.525	22.050	-0.252
119.525	22.075	-0.231
119.525	22.100	-0.202
119.525	22.125	-0.173
119.525	22.150	-0.148
119.525	22.175	-0.133
119.525	22.200	-0.126
119.525	22.225	-0.129
119.525	22.250	-0.146
119.525	22.275	-0.178
119.525	22.300	-0.225
119.525	22.325	-0.283
119.525	22.350	-0.348
119.525	22.375	-0.420
119.525	22.400	-0.492
119.525	22.425	-0.558
119.525	22.450	-0.615
119.525	22.475	-0.660
119.525	22.500	-0.697
119.525	22.525	-0.727
119.525	22.550	-0.755
119.525	22.575	-0.780
119.525	22.600	-0.799
119.525	22.625	-0.809
119.525	22.650	-0.806
119.525	22.675	-0.793
119.525	22.700	-0.773
119.525	22.725	-0.750
119.525	22.750	-0.730
119.525	22.775	-0.716
119.525	22.800	-0.706
119.525	22.825	-0.702
119.525	22.850	-0.700
119.525	22.875	-0.702
119.525	22.900	-0.707
