119.500	21.500	-0.191
119.500	21.525	-0.192
119.500	21.550	-0.190
119.500	21.575	-0.189
119.500	21.600	-0.188
119.500	21.625	-0.187
119.500	21.650	-0.185
119.500	21.675	-0.184
119.500	21.700	-0.182
119.500	21.725	-0.184
119.500	21.750	-0.184
119.500	21.775	-0.184
119.500	21.800	-0.184
119.500	21.825	-0.182
119.500	21.850	-0.182
119.500	21.875	-0.184
119.500	21.900	-0.184
119.500	21.925	-0.183
119.500	21.950	-0.180
119.500	21.975	-0.179
119.500	22.000	-0.178
119.500	22.025	-0.177
119.500	22.050	-0.178
119.500	22.075	-0.177
119.500	22.100	-0.174
119.500	22.125	-0.173
119.500	22.150	-0.173
119.500	22.175	-0.174
119.500	22.200	-0.176
119.500	22.225	-0.176
119.500	22.250	-0.175
119.500	22.275	-0.173
119.500	22.300	-0.171
119.500	22.325	-0.171
119.500	22.350	-0.171
119.500	22.375	-0.170
119.500	22.400	-0.170
119.500	22.425	-0.170
119.500	22.450	-0.171
119.500	22.475	-0.169
119.500	22.500	-0.168
119.500	22.525	-0.167
119.500	22.550	-0.167
119.500	22.575	-0.166
119.500	22.600	-0.166
119.500	22.625	-0.167
119.500	22.650	-0.168
119.500	22.675	-0.167
119.500	22.700	-0.165
119.500	22.725	-0.162
119.500	22.750	-0.162
119.500	22.775	-0.162
119.500	22.800	-0.162
119.500	22.825	-0.163
119.500	22.850	-0.162
119.500	22.875	-0.160
119.500	22.900	-0.160
119.500	22.925	-0.159
119.500	22.950	-0.158
119.500	22.975	-0.159
119.500	23.000	-0.159
119.500	23.025	-0.158
119.500	23.050	-0.158
119.500	23.075	-0.158
119.500	23.100	-0.161
119.500	23.125	-0.162
119.500	23.150	-0.160
119.500	23.175	-0.158
119.500	23.200	-0.151
119.500	23.225	-0.142
119.500	23.250	-0.140
119.500	23.275	-0.145
119.500	23.300	-0.151
119.500	23.325	-0.153
119.500	23.350	-0.153
119.500	23.375	-0.153
119.500	23.400	-0.160
119.500	23.425	-0.162
119.500	23.450	-0.156
119.500	23.475	-0.153
119.500	23.500	-0.149
119.500	23.525	-0.144
119.500	23.550	-0.139
119.500	23.575	-0.139
119.500	23.600	-0.143
119.500	23.625	-0.144
119.500	23.650	-0.145
119.500	23.675	-0.145
119.500	23.700	-0.138
119.500	23.725	-0.128
119.500	23.750	-0.130
119.500	23.775	-0.140
119.500	23.800	-0.147
