119.500	21.500	-0.430
119.500	21.525	-0.432
119.500	21.550	-0.435
119.500	21.575	-0.438
119.500	21.600	-0.441
119.500	21.625	-0.442
119.500	21.650	-0.442
119.500	21.675	-0.437
119.500	21.700	-0.433
119.500	21.725	-0.431
119.500	21.750	-0.433
119.500	21.775	-0.433
119.500	21.800	-0.432
119.500	21.825	-0.431
119.500	21.850	-0.431
119.500	21.875	-0.431
119.500	21.900	-0.430
119.500	21.925	-0.429
119.500	21.950	-0.429
119.500	21.975	-0.430
119.500	22.000	-0.432
119.500	22.025	-0.436
119.500	22.050	-0.440
119.500	22.075	-0.440
119.500	22.100	-0.439
119.500	22.125	-0.436
119.500	22.150	-0.436
119.500	22.175	-0.437
119.500	22.200	-0.438
119.500	22.225	-0.437
119.500	22.250	-0.434
119.500	22.275	-0.431
119.500	22.300	-0.427
119.500	22.325	-0.422
119.500	22.350	-0.420
119.500	22.375	-0.422
119.500	22.400	-0.426
119.500	22.425	-0.429
119.500	22.450	-0.432
119.500	22.475	-0.434
119.500	22.500	-0.432
119.500	22.525	-0.429
119.500	22.550	-0.425
119.500	22.575	-0.425
119.500	22.600	-0.425
119.500	22.625	-0.425
119.500	22.650	-0.426
119.500	22.675	-0.427
119.500	22.700	-0.425
119.500	22.725	-0.424
119.500	22.750	-0.423
119.500	22.775	-0.423
119.500	22.800	-0.424
119.500	22.825	-0.425
119.500	22.850	-0.427
119.500	22.875	-0.427
119.500	22.900	-0.426
119.500	22.925	-0.426
119.500	22.950	-0.426
119.500	22.975	-0.425
119.500	23.000	-0.423
119.500	23.025	-0.420
119.500	23.050	-0.419
119.500	23.075	-0.419
119.500	23.100	-0.418
119.500	23.125	-0.420
119.500	23.150	-0.421
119.500	23.175	-0.421
119.500	23.200	-0.421
119.500	23.225	-0.420
119.500	23.250	-0.420
119.500	23.275	-0.421
119.500	23.300	-0.422
119.500	23.325	-0.422
119.500	23.350	-0.421
119.500	23.375	-0.423
119.500	23.400	-0.427
119.500	23.425	-0.430
119.500	23.450	-0.429
119.500	23.475	-0.426
119.500	23.500	-0.420
119.500	23.525	-0.412
119.500	23.550	-0.404
119.500	23.575	-0.400
119.500	23.600	-0.396
119.500	23.625	-0.396
119.500	23.650	-0.394
119.500	23.675	-0.394
119.500	23.700	-0.397
119.500	23.725	-0.402
119.500	23.750	-0.408
119.500	23.775	-0.414
119.500	23.800	-0.421
119.500	23.825	-0.425
119.500	23.850	-0.427
119.500	23.875	-0.428
119.500	23.900	-0.427
119.500	23.925	-0.427
119.500	23.950	-0.425
119.500	23.975	-0.426
119.500	24.000	-0.426
119.500	24.025	-0.425
119.500	24.050	-0.425
119.500	24.075	-0.428
119.500	24.100	-0.429
119.500	24.125	-0.431
119.500	24.150	-0.431
119.500	24.175	-0.431
119.500	24.200	-0.433
119.500	24.225	-0.435
119.500	24.250	-0.438
119.500	24.275	-0.440
119.500	24.300	-0.441
119.500	24.325	-0.441
119.500	24.350	-0.441
119.500	24.375	-0.441
119.500	24.400	-0.442
119.500	24.425	-0.444
119.500	24.450	-0.444
119.500	24.475	-0.441
119.500	24.500	-0.435
119.500	24.525	-0.431
119.500	24.550	-0.431
119.500	24.575	-0.434
119.500	24.600	-0.435
119.500	24.625	-0.436
119.500	24.650	-0.438
119.500	24.675	-0.442
119.500	24.700	-0.446
119.500	24.725	-0.449
119.500	24.750	-0.449
119.500	24.775	-0.447
119.500	24.800	-0.445
119.500	24.825	-0.441
119.500	24.850	-0.440
119.500	24.875	-0.440
119.500	24.900	-0.442
119.500	24.925	-0.443
119.500	24.950	-0.444
119.500	24.975	-0.446
119.500	25.000	-0.447
119.500	25.025	-0.445
119.500	25.050	-0.443
119.500	25.075	-0.441
119.500	25.100	-0.439
119.500	25.125	-0.435
119.500	25.150	-0.431
119.500	25.175	-0.428
119.500	25.200	-0.427
119.500	25.225	-0.426
119.500	25.250	-0.424
119.500	25.275	-0.420
119.500	25.300	-0.417
119.500	25.325	-0.415
119.500	25.350	-0.415
119.500	25.375	-0.416
119.500	25.400	-0.416
119.500	25.425	-0.416
119.500	25.450	-0.415
119.500	25.475	-0.414
119.500	25.500	-0.412
119.525	21.500	-0.434
119.525	21.525	-0.434
119.525	21.550	-0.435
119.525	21.575	-0.437
119.525	21.600	-0.440
119.525	21.625	-0.441
119.525	21.650	-0.440
119.525	21.675	-0.437
119.525	21.700	-0.433
119.525	21.725	-0.432
119.525	21.750	-0.433
119.525	21.775	-0.434
119.525	21.800	-0.433
119.525	21.825	-0.432
119.525	21.850	-0.431
119.525	21.875	-0.430
119.525	21.900	-0.430
119.525	21.925	-0.430
119.525	21.950	-0.431
119.525	21.975	-0.431
119.525	22.000	-0.432
119.525	22.025	-0.434
119.525	22.050	-0.436
119.525	22.075	-0.438
119.525	22.100	-0.437
119.525	22.125	-0.435
119.525	22.150	-0.435
119.525	22.175	-0.438
119.525	22.200	-0.437
119.525	22.225	-0.435
119.525	22.250	-0.432
119.525	22.275	-0.428
119.525	22.300	-0.424
119.525	22.325	-0.420
119.525	22.350	-0.417
119.525	22.375	-0.418
119.525	22.400	-0.423
119.525	22.425	-0.428
119.525	22.450	-0.431
119.525	22.475	-0.434
119.525	22.500	-0.433
119.525	22.525	-0.430
119.525	22.550	-0.428
119.525	22.575	-0.425
119.525	22.600	-0.425
119.525	22.625	-0.425
119.525	22.650	-0.425
119.525	22.675	-0.423
119.525	22.700	-0.420
119.525	22.725	-0.420
119.525	22.750	-0.420
119.525	22.775	-0.420
119.525	22.800	-0.422
119.525	22.825	-0.424
119.525	22.850	-0.427
119.525	22.875	-0.429
119.525	22.900	-0.430
119.525	22.925	-0.431
119.525	22.950	-0.429
119.525	22.975	-0.426
119.525	23.000	-0.422
119.525	23.025	-0.418
119.525	23.050	-0.419
119.525	23.075	-0.418
119.525	23.100	-0.420
119.525	23.125	-0.421
119.525	23.150	-0.421
119.525	23.175	-0.421
119.525	23.200	-0.421
119.525	23.225	-0.422
119.525	23.250	-0.423
119.525	23.275	-0.425
119.525	23.300	-0.425
119.525	23.325	-0.426
119.525	23.350	-0.425
119.525	23.375	-0.427
119.525	23.400	-0.429
119.525	23.425	-0.433
119.525	23.450	-0.434
119.525	23.475	-0.431
119.525	23.500	-0.424
119.525	23.525	-0.415
119.525	23.550	-0.404
119.525	23.575	-0.397
119.525	23.600	-0.395
119.525	23.625	-0.396
119.525	23.650	-0.397
119.525	23.675	-0.397
119.525	23.700	-0.398
119.525	23.725	-0.399
119.525	23.750	-0.403
119.525	23.775	-0.410
119.525	23.800	-0.417
119.525	23.825	-0.423
119.525	23.850	-0.427
119.525	23.875	-0.426
119.525	23.900	-0.426
119.525	23.925	-0.425
119.525	23.950	-0.426
119.525	23.975	-0.425
119.525	24.000	-0.425
119.525	24.025	-0.424
119.525	24.050	-0.426
119.525	24.075	-0.429
119.525	24.100	-0.430
119.525	24.125	-0.431
119.525	24.150	-0.432
119.525	24.175	-0.433
119.525	24.200	-0.433
119.525	24.225	-0.435
119.525	24.250	-0.436
119.525	24.275	-0.438
119.525	24.300	-0.440
119.525	24.325	-0.440
119.525	24.350	-0.441
119.525	24.375	-0.444
119.525	24.400	-0.446
119.525	24.425	-0.447
119.525	24.450	-0.447
119.525	24.475	-0.440
119.525	24.500	-0.431
119.525	24.525	-0.425
119.525	24.550	-0.429
119.525	24.575	-0.435
119.525	24.600	-0.437
119.525	24.625	-0.438
119.525	24.650	-0.442
119.525	24.675	-0.445
119.525	24.700	-0.447
119.525	24.725	-0.447
119.525	24.750	-0.448
119.525	24.775	-0.447
119.525	24.800	-0.446
119.525	24.825	-0.444
119.525	24.850	-0.443
119.525	24.875	-0.443
119.525	24.900	-0.442
119.525	24.925	-0.440
119.525	24.950	-0.440
119.525	24.975	-0.438
119.525	25.000	-0.438
119.525	25.025	-0.438
119.525	25.050	-0.440
119.525	25.075	-0.441
119.525	25.100	-0.440
119.525	25.125	-0.435
119.525	25.150	-0.431
119.525	25.175	-0.430
119.525	25.200	-0.429
119.525	25.225	-0.427
119.525	25.250	-0.426
119.525	25.275	-0.422
119.525	25.300	-0.419
119.525	25.325	-0.416
119.525	25.350	-0.416
119.525	25.375	-0.416
119.525	25.400	-0.416
119.525	25.425	-0.416
119.525	25.450	-0.414
119.525	25.475	-0.411
119.525	25.500	-0.409
119.550	21.500	-0.437
119.550	21.525	-0.435
119.550	21.550	-0.435
119.550	21.575	-0.438
119.550	21.600	-0.438
119.550	21.625	-0.439
119.550	21.650	-0.438
119.550	21.675	-0.437
119.550	21.700	-0.434
119.550	21.725	-0.435
119.550	21.750	-0.433
119.550	21.775	-0.434
119.550	21.800	-0.432
119.550	21.825	-0.431
119.550	21.850	-0.432
119.550	21.875	-0.431
119.550	21.900	-0.431
119.550	21.925	-0.432
119.550	21.950	-0.432
119.550	21.975	-0.432
119.550	22.000	-0.432
119.550	22.025	-0.433
119.550	22.050	-0.433
119.550	22.075	-0.435
119.550	22.100	-0.433
119.550	22.125	-0.432
119.550	22.150	-0.433
119.550	22.175	-0.435
119.550	22.200	-0.434
119.550	22.225	-0.431
119.550	22.250	-0.427
119.550	22.275	-0.425
119.550	22.300	-0.423
119.550	22.325	-0.420
119.550	22.350	-0.420
119.550	22.375	-0.420
119.550	22.400	-0.422
119.550	22.425	-0.426
119.550	22.450	-0.430
119.550	22.475	-0.434
119.550	22.500	-0.433
119.550	22.525	-0.432
119.550	22.550	-0.428
119.550	22.575	-0.427
119.550	22.600	-0.424
119.550	22.625	-0.423
119.550	22.650	-0.422
119.550	22.675	-0.419
119.550	22.700	-0.418
119.550	22.725	-0.418
119.550	22.750	-0.420
119.550	22.775	-0.421
119.550	22.800	-0.422
119.550	22.825	-0.426
119.550	22.850	-0.428
119.550	22.875	-0.430
119.550	22.900	-0.433
119.550	22.925	-0.434
119.550	22.950	-0.433
119.550	22.975	-0.427
119.550	23.000	-0.423
119.550	23.025	-0.419
119.550	23.050	-0.419
119.550	23.075	-0.419
119.550	23.100	-0.422
119.550	23.125	-0.423
119.550	23.150	-0.422
119.550	23.175	-0.423
119.550	23.200	-0.423
119.550	23.225	-0.423
119.550	23.250	-0.424
119.550	23.275	-0.426
119.550	23.300	-0.426
119.550	23.325	-0.428
119.550	23.350	-0.427
119.550	23.375	-0.426
119.550	23.400	-0.429
119.550	23.425	-0.434
119.550	23.450	-0.438
119.550	23.475	-0.436
119.550	23.500	-0.430
119.550	23.525	-0.420
119.550	23.550	-0.409
119.550	23.575	-0.400
119.550	23.600	-0.398
119.550	23.625	-0.401
119.550	23.650	-0.402
119.550	23.675	-0.401
119.550	23.700	-0.399
119.550	23.725	-0.396
119.550	23.750	-0.399
119.550	23.775	-0.405
119.550	23.800	-0.414
119.550	23.825	-0.421
119.550	23.850	-0.423
