 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b10121\ORB\brd15816.sp3                                           
 FILE 2: ${P}/b10121\ORB\igs15816.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |   9 | 55317.010416667  | P P |     0.1111    3.5601   -4.8740 |   |
 |  10 | 55317.010416667  | P P |    -4.1117    0.5819    3.9533 |   |
 |  11 | 55317.010416667  | P P |    -0.6922   -3.8081   -3.9077 |   |
 |  12 | 55317.010416667  | P P |     1.1244    3.0867   -2.4481 |   |
 |  13 | 55317.010416667  | P P |    -1.3760   -4.4586    3.8158 |   |
 |  14 | 55317.010416667  | P P |     4.4133   -1.4988   -3.7264 |   |
 |  15 | 55317.010416667  | P P |     0.6866    4.6410   -1.0828 |   |
 |  16 | 55317.010416667  | P P |     3.5914   -2.0170    4.9896 |   |
 |  17 | 55317.010416667  | P P |    -1.4924   -1.0970   -3.4212 |   |
 |  18 | 55317.010416667  | P P |     4.4542    3.9982    1.3424 |   |
 |  19 | 55317.010416667  | P P |     3.1344   -3.3101    2.4553 |   |
 |  20 | 55317.010416667  | P P |    -3.7789   -4.8939   -0.7258 |   |
 |  21 | 55317.010416667  | P P |     3.6583    2.1957    4.6833 |   |
 |  22 | 55317.010416667  | P P |     4.1461   -0.1283   -1.7854 |   |
 |  23 | 55317.010416667  | P P |    -0.1296   -3.7247    2.1038 |   |
 |  24 | 55317.010416667  | P P |     4.9188    1.1409    3.4279 |   |
 |  26 | 55317.010416667  | P P |     1.0098    4.7387   -2.0793 |   |
 |  27 | 55317.010416667  | P P |     3.1009    3.7010   -6.5890 |   |
 |  28 | 55317.010416667  | P P |    -4.3010   -4.0121   -0.2916 |   |
 |  29 | 55317.010416667  | P P |     1.2492    3.6466    2.2289 |   |
 |  30 | 55317.010416667  | P P |     3.2378    3.3924   -1.8587 |   |
 |  32 | 55317.010416667  | P P |     0.3988   -4.4801   -2.2817 |   |
 |   1 | 55317.020833333  | P P |  -127.0233  -54.6807  -52.4917 |   |
 |   2 | 55317.020833333  | P P |    -3.0686    2.6272    0.9550 |   |
 |   3 | 55317.020833333  | P P |     1.9684   -3.9849    2.8930 |   |
 |   4 | 55317.020833333  | P P |    -4.4754    0.7619   -2.1125 |   |
 |   5 | 55317.020833333  | P P |    -3.0403    0.6208    3.5212 |   |
 |   6 | 55317.020833333  | P P |     2.4620   -4.7809    2.3566 |   |
 |   7 | 55317.020833333  | P P |    -2.4216   -1.7197    3.3134 |   |
 |   9 | 55317.020833333  | P P |    -0.4525    3.7483   -4.5329 |   |
 |  10 | 55317.020833333  | P P |    -4.4769    0.1951    3.6461 |   |
 |  11 | 55317.020833333  | P P |     0.0525   -4.1394   -3.6102 |   |
 |  12 | 55317.020833333  | P P |     0.6578    2.9308   -2.7904 |   |
 |  13 | 55317.020833333  | P P |    -1.0496   -5.0327    3.1045 |   |
 |  14 | 55317.020833333  | P P |     4.3007   -0.5560   -3.9241 |   |
 |  15 | 55317.020833333  | P P |     0.4091    4.6299   -0.3369 |   |
 |  16 | 55317.020833333  | P P |     3.9661   -1.7180    4.9176 |   |
 |  17 | 55317.020833333  | P P |    -1.3623   -1.6612   -3.3375 |   |
 |  18 | 55317.020833333  | P P |     4.2308    4.1189    2.1306 |   |
 |  19 | 55317.020833333  | P P |     3.2053   -3.0028    2.9452 |   |
 |  20 | 55317.020833333  | P P |    -3.3530   -4.8819   -1.5217 |   |
 |  21 | 55317.020833333  | P P |     3.0206    2.5917    5.0371 |   |
 |  22 | 55317.020833333  | P P |     4.3065    0.3514   -1.1041 |   |
 |  23 | 55317.020833333  | P P |     0.2221   -3.9813    1.3259 |   |
 |  24 | 55317.020833333  | P P |     4.6121    1.3018    3.9766 |   |
 |  26 | 55317.020833333  | P P |     0.5837    5.0837   -1.1729 |   |
 |  27 | 55317.020833333  | P P |     2.5150    4.1319   -6.6557 |   |
 |  28 | 55317.020833333  | P P |    -4.3646   -3.9942    0.3646 |   |
 |  29 | 55317.020833333  | P P |     1.1135    4.0273    1.6254 |   |
 |  30 | 55317.020833333  | P P |     2.8780    3.2945   -2.4989 |   |
 |  32 | 55317.020833333  | P P |     1.1142   -4.2393   -2.6716 |   |
 |   1 | 55317.031250000  | P P |  -130.4494  -58.7309  -37.7802 |   |
 |   2 | 55317.031250000  | P P |    -3.2099    2.5112    0.4299 |   |
 |   3 | 55317.031250000  | P P |     2.2066   -3.4902    3.3924 |   |
 |   4 | 55317.031250000  | P P |    -4.1718    0.4270   -2.6973 |   |
 |   5 | 55317.031250000  | P P |    -3.5811    0.1944    3.2320 |   |
 |   6 | 55317.031250000  | P P |     2.4525   -4.6124    2.8257 |   |
 |   7 | 55317.031250000  | P P |    -1.7505   -2.0133    3.5298 |   |
 |   9 | 55317.031250000  | P P |    -1.0787    3.9526   -4.0405 |   |
 |  10 | 55317.031250000  | P P |    -4.7452   -0.1038    3.2478 |   |
 |  11 | 55317.031250000  | P P |     0.7977   -4.4815   -3.1876 |   |
 |  12 | 55317.031250000  | P P |     0.1770    2.7440   -3.0043 |   |
 |  13 | 55317.031250000  | P P |    -0.7308   -5.5639    2.2686 |   |
 |  14 | 55317.031250000  | P P |     4.1933    0.4861   -3.9641 |   |
 |  15 | 55317.031250000  | P P |     0.1115    4.5262    0.4444 |   |
 |  16 | 55317.031250000  | P P |     4.2349   -1.5221    4.7666 |   |
 |  17 | 55317.031250000  | P P |    -1.2482   -2.1738   -3.1376 |   |
 |  18 | 55317.031250000  | P P |     3.9002    4.1504    2.8686 |   |
 |  19 | 55317.031250000  | P P |     3.2329   -2.6649    3.3312 |   |
 |  20 | 55317.031250000  | P P |    -2.8771   -4.8184   -2.2355 |   |
 |  21 | 55317.031250000  | P P |     2.2968    3.0415    5.2561 |   |
 |  22 | 55317.031250000  | P P |     4.4281    0.7932   -0.3653 |   |
 |  23 | 55317.031250000  | P P |     0.5814   -4.1760    0.4644 |   |
 |  24 | 55317.031250000  | P P |     4.2403    1.4963    4.4398 |   |
 |  26 | 55317.031250000  | P P |     0.0896    5.3184   -0.0417 |   |
 |  27 | 55317.031250000  | P P |     1.9572    4.6402   -6.6581 |   |
 |  28 | 55317.031250000  | P P |    -4.3582   -3.8255    0.9344 |   |
 |  29 | 55317.031250000  | P P |     0.9946    4.3198    0.9547 |   |
 |  30 | 55317.031250000  | P P |     2.5091    3.2024   -3.0548 |   |
 |  32 | 55317.031250000  | P P |     1.8414   -3.9724   -2.9405 |   |
 |   1 | 55317.041666667  | P P |  -132.6828  -61.6075  -22.4702 |   |
 |   2 | 55317.041666667  | P P |    -3.2384    2.3570   -0.1165 |   |
 |   3 | 55317.041666667  | P P |     2.4444   -2.9608    3.8136 |   |
 |   4 | 55317.041666667  | P P |    -3.8073    0.0369   -3.2148 |   |
 |   5 | 55317.041666667  | P P |    -4.0589   -0.1444    2.8520 |   |
 |   6 | 55317.041666667  | P P |     2.4638   -4.3824    3.2675 |   |
 |   7 | 55317.041666667  | P P |    -1.0165   -2.3501    3.6344 |   |
 |   9 | 55317.041666667  | P P |    -1.7167    4.1595   -3.4336 |   |
 |  10 | 55317.041666667  | P P |    -4.9323   -0.3560    2.7563 |   |
 |  11 | 55317.041666667  | P P |     1.4876   -4.8115   -2.6563 |   |
 |  12 | 55317.041666667  | P P |    -0.3213    2.5286   -3.1057 |   |
 |  13 | 55317.041666667  | P P |    -0.4409   -6.0034    1.3690 |   |
 |  14 | 55317.041666667  | P P |     4.1122    1.5262   -3.8383 |   |
 |  15 | 55317.041666667  | P P |    -0.1947    4.3502    1.1996 |   |
 |  16 | 55317.041666667  | P P |     4.4474   -1.3298    4.5277 |   |
 |  17 | 55317.041666667  | P P |    -1.1509   -2.6549   -2.8229 |   |
 |  18 | 55317.041666667  | P P |     3.4227    4.1260    3.5332 |   |
 |  19 | 55317.041666667  | P P |     3.2540   -2.2930    3.6563 |   |
 |  20 | 55317.041666667  | P P |    -2.3683   -4.7232   -2.8287 |   |
 |  21 | 55317.041666667  | P P |     1.5197    3.5300    5.3276 |   |
 |  22 | 55317.041666667  | P P |     4.4878    1.1670    0.3659 |   |
 |  23 | 55317.041666667  | P P |     0.9045   -4.2764   -0.4019 |   |
 |  24 | 55317.041666667  | P P |     3.8193    1.7462    4.7988 |   |
 |  26 | 55317.041666667  | P P |    -0.3824    5.3883    1.1961 |   |
 |  27 | 55317.041666667  | P P |     1.4213    5.2189   -6.5651 |   |
 |  28 | 55317.041666667  | P P |    -4.2590   -3.6263    1.4791 |   |
 |  29 | 55317.041666667  | P P |     0.8890    4.5141    0.2399 |   |
 |  30 | 55317.041666667  | P P |     2.1071    3.1415   -3.5299 |   |
 |  32 | 55317.041666667  | P P |     2.5310   -3.6911   -3.0728 |   |
 |   1 | 55317.052083333  | P P |  -133.5709  -63.4149   -6.8492 |   |
 |   2 | 55317.052083333  | P P |    -3.1753    2.1526   -0.7023 |   |
 |   3 | 55317.052083333  | P P |     2.6822   -2.3993    4.1466 |   |
 |   4 | 55317.052083333  | P P |    -3.3855   -0.4314   -3.6674 |   |
 |   5 | 55317.052083333  | P P |    -4.4450   -0.3908    2.3872 |   |
 |   6 | 55317.052083333  | P P |     2.5348   -3.9947    3.6983 |   |
 |   7 | 55317.052083333  | P P |    -0.3025   -2.6834    3.6187 |   |
 |   9 | 55317.052083333  | P P |    -2.2811    4.3500   -2.7759 |   |
 |  10 | 55317.052083333  | P P |    -5.0722   -0.6153    2.1557 |   |
 |  11 | 55317.052083333  | P P |     2.0576   -5.0991   -2.0433 |   |
 |  12 | 55317.052083333  | P P |    -0.8642    2.2874   -3.1218 |   |
 |  13 | 55317.052083333  | P P |    -0.2064   -6.2995    0.4834 |   |
 |  14 | 55317.052083333  | P P |     4.0681    2.4430   -3.5639 |   |
 |  15 | 55317.052083333  | P P |    -0.4886    4.1245    1.8605 |   |
 |  16 | 55317.052083333  | P P |     4.6840   -1.0282    4.1531 |   |
 |  17 | 55317.052083333  | P P |    -1.0647   -3.1428   -2.3972 |   |
 |  18 | 55317.052083333  | P P |     2.7905    4.0894    4.1111 |   |
 |  19 | 55317.052083333  | P P |     3.3210   -1.8510    3.9780 |   |
 |  20 | 55317.052083333  | P P |    -1.8285   -4.6068   -3.2876 |   |
 |  21 | 55317.052083333  | P P |     0.7406    4.0242    5.2527 |   |
 |  22 | 55317.052083333  | P P |     4.4663    1.4469    1.0301 |   |
 |  23 | 55317.052083333  | P P |     1.1494   -4.2544   -1.1793 |   |
 |  24 | 55317.052083333  | P P |     3.3702    2.0610    5.0461 |   |
 |  26 | 55317.052083333  | P P |    -0.7239    5.2740    2.3457 |   |
 |  27 | 55317.052083333  | P P |     0.9063    5.8268   -6.3244 |   |
 |  28 | 55317.052083333  | P P |    -4.0268   -3.5177    2.0960 |   |
 |  29 | 55317.052083333  | P P |     0.7904    4.5955   -0.4943 |   |
 |  30 | 55317.052083333  | P P |     1.6172    3.1091   -3.9301 |   |
 |  32 | 55317.052083333  | P P |     3.1460   -3.4129   -3.0586 |   |
 |   1 | 55317.062500000  | P P |  -133.0075  -64.3268    8.7904 |   |
 |   2 | 55317.062500000  | P P |    -3.0731    1.8676   -1.3454 |   |
 |   3 | 55317.062500000  | P P |     2.9339   -1.7949    4.3709 |   |
 |   4 | 55317.062500000  | P P |    -2.9076   -0.9916   -4.0602 |   |
 |   5 | 55317.062500000  | P P |    -4.7188   -0.5715    1.8415 |   |
 |   6 | 55317.062500000  | P P |     2.7001   -3.3336    4.1021 |   |
 |   7 | 55317.062500000  | P P |     0.2950   -2.9525    3.4873 |   |
 |   9 | 55317.062500000  | P P |    -2.6520    4.5040   -2.1536 |   |
 |  10 | 55317.062500000  | P P |    -5.2104   -0.9454    1.4154 |   |
 |  11 | 55317.062500000  | P P |     2.4551   -5.3021   -1.3963 |   |
 |  12 | 55317.062500000  | P P |    -1.4957    2.0365   -3.0805 |   |
 |  13 | 55317.062500000  | P P |    -0.0530   -6.4012   -0.3041 |   |
 |  14 | 55317.062500000  | P P |     4.0665    3.1087   -3.1997 |   |
 |  15 | 55317.062500000  | P P |    -0.7327    3.8768    2.3724 |   |
 |  16 | 55317.062500000  | P P |     5.0458   -0.5192    3.5426 |   |
 |  17 | 55317.062500000  | P P |    -0.9839   -3.6843   -1.8550 |   |
 |  18 | 55317.062500000  | P P |     2.0351    4.0755    4.6163 |   |
 |  19 | 55317.062500000  | P P |     3.4890   -1.2561    4.3473 |   |
 |  20 | 55317.062500000  | P P |    -1.2472   -4.4699   -3.6245 |   |
 |  21 | 55317.062500000  | P P |     0.0339    4.4927    5.0445 |   |
 |  22 | 55317.062500000  | P P |     4.3415    1.6143    1.5878 |   |
 |  23 | 55317.062500000  | P P |     1.2823   -4.0927   -1.7727 |   |
 |  24 | 55317.062500000  | P P |     2.9092    2.4350    5.1928 |   |
 |  26 | 55317.062500000  | P P |    -0.8333    5.0179    3.1562 |   |
 |  27 | 55317.062500000  | P P |     0.4129    6.3850   -5.8760 |   |
 |  28 | 55317.062500000  | P P |    -3.6010   -3.5984    2.9305 |   |
 |  29 | 55317.062500000  | P P |     0.6889    4.5608   -1.2268 |   |
 |  30 | 55317.062500000  | P P |     0.9559    3.0701   -4.2667 |   |
 |  32 | 55317.062500000  | P P |     3.6668   -3.1641   -2.9130 |   |
 |   1 | 55317.072916667  | P P |  -130.9563  -64.5833   24.1713 |   |
 |   2 | 55317.072916667  | P P |    -3.0174    1.4496   -2.0486 |   |
 |   3 | 55317.072916667  | P P |     3.2193   -1.1361    4.4423 |   |
 |   4 | 55317.072916667  | P P |    -2.3641   -1.6551   -4.3794 |   |
 |   5 | 55317.072916667  | P P |    -4.8778   -0.7332    1.2117 |   |
 |   6 | 55317.072916667  | P P |     2.9843   -2.2854    4.4260 |   |
 |   7 | 55317.072916667  | P P |     0.6606   -3.0905    3.2609 |   |
 |   9 | 55317.072916667  | P P |    -2.6765    4.5944   -1.6736 |   |
 |  10 | 55317.072916667  | P P |    -5.3921   -1.3933    0.4940 |   |
 |  11 | 55317.072916667  | P P |     2.6455   -5.3616   -0.7809 |   |
 |  12 | 55317.072916667  | P P |    -2.2701    1.8108   -2.9855 |   |
 |  13 | 55317.072916667  | P P |    -0.0053   -6.2637   -0.9059 |   |
 |  14 | 55317.072916667  | P P |     4.1025    3.4122   -2.8389 |   |
 |  15 | 55317.072916667  | P P |    -0.8732    3.6250    2.6921 |   |
 |  16 | 55317.072916667  | P P |     5.6361    0.2456    2.5717 |   |
 |  17 | 55317.072916667  | P P |    -0.8996   -4.3300   -1.1859 |   |
 |  18 | 55317.072916667  | P P |     1.2465    4.0959    5.0936 |   |
 |  19 | 55317.072916667  | P P |     3.8159   -0.3996    4.7826 |   |
 |  20 | 55317.072916667  | P P |    -0.5934   -4.3093   -3.8772 |   |
 |  21 | 55317.072916667  | P P |    -0.5047    4.9011    4.7329 |   |
 |  22 | 55317.072916667  | P P |     4.0974    1.6396    2.0232 |   |
 |  23 | 55317.072916667  | P P |     1.2920   -3.7941   -2.0922 |   |
 |  24 | 55317.072916667  | P P |     2.4481    2.8321    5.2791 |   |
 |  26 | 55317.072916667  | P P |    -0.6300    4.7259    3.3352 |   |
 |  27 | 55317.072916667  | P P |    -0.0590    6.7800   -5.1626 |   |
 |  28 | 55317.072916667  | P P |    -2.9030   -3.8926    4.1461 |   |
 |  29 | 55317.072916667  | P P |     0.5647    4.4037   -1.9311 |   |
 |  30 | 55317.072916667  | P P |     0.0256    2.9559   -4.5402 |   |
 |  32 | 55317.072916667  | P P |     4.0908   -2.9850   -2.6565 |   |
 |   1 | 55317.083333333  | P P |  -126.3365  -65.5751   41.0401 |   |
 |   2 | 55317.083333333  | P P |    -2.8694    2.2465   -1.2512 |   |
 |   3 | 55317.083333333  | P P |     2.8929   -1.9566    4.2295 |   |
 |   4 | 55317.083333333  | P P |    -2.8255   -0.5493   -3.6914 |   |
 |   5 | 55317.083333333  | P P |    -4.1143    0.1480    1.6206 |   |
 |   6 | 55317.083333333  | P P |     2.6878   -3.3682    4.6531 |   |
 |   7 | 55317.083333333  | P P |    -0.7162   -2.3026    3.5800 |   |
 |   8 | 55317.083333333  | P P |    -2.8409   -0.7170    4.6189 |   |
 |   9 | 55317.083333333  | P P |    -0.9624    5.0125   -3.1375 |   |
 |  10 | 55317.083333333  | P P |    -5.1874   -0.2371    1.5210 |   |
 |  12 | 55317.083333333  | P P |    -0.9727    2.3301   -2.8348 |   |
 |  15 | 55317.083333333  | P P |    -0.1584    4.4796    2.2282 |   |
 |  16 | 55317.083333333  | P P |     5.5111   -0.6570    3.4116 |   |
 |  17 | 55317.083333333  | P P |    -1.2689   -3.3325   -1.6013 |   |
 |  18 | 55317.083333333  | P P |     2.7627    3.7160    4.0838 |   |
 |  20 | 55317.083333333  | P P |    -1.4497   -4.5567   -4.0009 |   |
 |  21 | 55317.083333333  | P P |     1.0206    3.8952    4.6456 |   |
 |  22 | 55317.083333333  | P P |     4.7255    0.8052    0.9278 |   |
 |  23 | 55317.083333333  | P P |     0.5538   -3.8590   -1.2600 |   |
 |  24 | 55317.083333333  | P P |     3.5783    1.7733    5.1911 |   |
 |  26 | 55317.083333333  | P P |     0.9018    5.0013    1.4445 |   |
 |  27 | 55317.083333333  | P P |     0.0905    7.4294   -5.3960 |   |
 |  28 | 55317.083333333  | P P |    -3.3360   -3.2706    3.5895 |   |
 |  29 | 55317.083333333  | P P |     1.5658    3.9548   -0.9504 |   |
 |  30 | 55317.083333333  | P P |     0.8520    2.7729   -4.1104 |   |
 |  31 | 55317.083333333  | P P |     3.9524   -2.2386   -1.5943 |   |
 |  32 | 55317.083333333  | P P |     2.8532   -3.9287   -2.8063 |   |
 |   1 | 55317.093750000  | P P |  -120.9301  -65.2552   55.4152 |   |
 |   2 | 55317.093750000  | P P |    -2.7610    1.8894   -1.7547 |   |
 |   3 | 55317.093750000  | P P |     3.2260   -1.3737    4.2514 |   |
 |   4 | 55317.093750000  | P P |    -2.3630   -1.1562   -3.8681 |   |
 |   5 | 55317.093750000  | P P |    -4.3179   -0.0030    1.0765 |   |
 |   6 | 55317.093750000  | P P |     2.9018   -2.7670    4.8474 |   |
 |   7 | 55317.093750000  | P P |    -0.0906   -2.6396    3.2912 |   |
 |   8 | 55317.093750000  | P P |    -2.1884   -1.2851    4.7012 |   |
 |   9 | 55317.093750000  | P P |    -1.3143    5.0451   -2.2914 |   |
 |  10 | 55317.093750000  | P P |    -5.2096   -0.4495    0.8047 |   |
 |  12 | 55317.093750000  | P P |    -1.5257    2.1310   -2.5992 |   |
 |  15 | 55317.093750000  | P P |    -0.4683    4.1486    2.7690 |   |
 |  16 | 55317.093750000  | P P |     5.7491   -0.3627    2.7559 |   |
 |  17 | 55317.093750000  | P P |    -1.2625   -3.7065   -1.0204 |   |
 |  18 | 55317.093750000  | P P |     1.9520    3.6747    4.4346 |   |
 |  20 | 55317.093750000  | P P |    -0.8006   -4.4770   -4.2693 |   |
 |  21 | 55317.093750000  | P P |     0.4010    4.3529    4.2126 |   |
 |  22 | 55317.093750000  | P P |     4.5195    0.9988    1.5322 |   |
 |  23 | 55317.093750000  | P P |     0.8012   -3.6671   -1.8575 |   |
 |  24 | 55317.093750000  | P P |     3.1455    2.1873    5.2880 |   |
 |  26 | 55317.093750000  | P P |     0.5009    4.6110    2.3220 |   |
 |  27 | 55317.093750000  | P P |    -0.2563    7.9676   -4.6831 |   |
 |  28 | 55317.093750000  | P P |    -2.8228   -3.2028    4.1519 |   |
 |  29 | 55317.093750000  | P P |     1.3734    3.8048   -1.6039 |   |
 |  30 | 55317.093750000  | P P |     0.2115    2.7607   -4.2393 |   |
 |  31 | 55317.093750000  | P P |     3.7561   -1.7066   -2.1473 |   |
 |  32 | 55317.093750000  | P P |     3.3787   -3.6997   -2.6052 |   |
 |   1 | 55317.104166667  | P P |  -114.0024  -64.9345   68.8675 |   |
 |   2 | 55317.104166667  | P P |    -2.6187    1.5409   -2.1671 |   |
 |   3 | 55317.104166667  | P P |     3.5148   -0.9110    4.1759 |   |
 |   4 | 55317.104166667  | P P |    -1.8843   -1.8307   -3.9324 |   |
 |   5 | 55317.104166667  | P P |    -4.4194   -0.1334    0.4987 |   |
 |   6 | 55317.104166667  | P P |     3.1353   -2.2130    4.9388 |   |
 |   7 | 55317.104166667  | P P |     0.5106   -2.9660    2.8842 |   |
 |   8 | 55317.104166667  | P P |    -1.4181   -2.0296    4.6311 |   |
 |   9 | 55317.104166667  | P P |    -1.7013    4.9530   -1.2537 |   |
 |  10 | 55317.104166667  | P P |    -5.1463   -0.6799    0.0217 |   |
 |  12 | 55317.104166667  | P P |    -2.0670    1.9635   -2.3017 |   |
 |  15 | 55317.104166667  | P P |    -0.7577    3.7985    3.1945 |   |
 |  16 | 55317.104166667  | P P |     5.9245   -0.0770    2.0239 |   |
 |  17 | 55317.104166667  | P P |    -1.2671   -3.9440   -0.4193 |   |
 |  18 | 55317.104166667  | P P |     0.9615    3.6791    4.7353 |   |
 |  20 | 55317.104166667  | P P |    -0.1884   -4.3885   -4.4075 |   |
 |  21 | 55317.104166667  | P P |    -0.2566    4.8614    3.6455 |   |
 |  22 | 55317.104166667  | P P |     4.1664    1.1909    2.1471 |   |
 |  23 | 55317.104166667  | P P |     1.0165   -3.3930   -2.3287 |   |
 |  24 | 55317.104166667  | P P |     2.7115    2.6312    5.2831 |   |
 |  26 | 55317.104166667  | P P |    -0.0951    4.0352    3.2918 |   |
 |  27 | 55317.104166667  | P P |    -0.3696    8.5421   -4.0581 |   |
 |  28 | 55317.104166667  | P P |    -2.2755   -3.1361    4.6159 |   |
 |  29 | 55317.104166667  | P P |     1.1406    3.5807   -2.1889 |   |
 |  30 | 55317.104166667  | P P |    -0.4049    2.7658   -4.2315 |   |
 |  31 | 55317.104166667  | P P |     3.4838   -1.0572   -2.5987 |   |
 |  32 | 55317.104166667  | P P |     3.8833   -3.4236   -2.2978 |   |
 |   1 | 55317.114583333  | P P |  -105.6538  -64.8226   81.1926 |   |
 |   2 | 55317.114583333  | P P |    -2.4736    1.1877   -2.5082 |   |
 |   3 | 55317.114583333  | P P |     3.7755   -0.5478    4.0260 |   |
 |   4 | 55317.114583333  | P P |    -1.4076   -2.5525   -3.8719 |   |
 |   5 | 55317.114583333  | P P |    -4.4207   -0.2702   -0.1251 |   |
 |   6 | 55317.114583333  | P P |     3.3877   -1.6855    4.9433 |   |
 |   7 | 55317.114583333  | P P |     1.0499   -3.2422    2.3802 |   |
 |   8 | 55317.114583333  | P P |    -0.6098   -2.8789    4.3885 |   |
 |   9 | 55317.114583333  | P P |    -2.0402    4.7259   -0.0981 |   |
 |  10 | 55317.114583333  | P P |    -4.9963   -0.9450   -0.7926 |   |
 |  12 | 55317.114583333  | P P |    -2.5998    1.8426   -1.9701 |   |
 |  15 | 55317.114583333  | P P |    -1.0269    3.4286    3.4849 |   |
 |  16 | 55317.114583333  | P P |     6.0489    0.2230    1.2288 |   |
 |  17 | 55317.114583333  | P P |    -1.2535   -4.0714    0.1897 |   |
 |  18 | 55317.114583333  | P P |    -0.1298    3.7533    4.9540 |   |
 |  20 | 55317.114583333  | P P |     0.4184   -4.2895   -4.4083 |   |
 |  21 | 55317.114583333  | P P |    -0.8942    5.3829    2.9641 |   |
 |  22 | 55317.114583333  | P P |     3.6634    1.4024    2.7309 |   |
 |  23 | 55317.114583333  | P P |     1.2230   -3.0260   -2.6651 |   |
 |  24 | 55317.114583333  | P P |     2.3009    3.0912    5.1724 |   |
 |  26 | 55317.114583333  | P P |    -0.8112    3.2882    4.2176 |   |
 |  27 | 55317.114583333  | P P |    -0.3397    9.0959   -3.4824 |   |
 |  28 | 55317.114583333  | P P |    -1.6924   -3.1138    4.9995 |   |
 |  29 | 55317.114583333  | P P |     0.8689    3.2940   -2.6976 |   |
 |  30 | 55317.114583333  | P P |    -1.0160    2.7892   -4.1115 |   |
 |  31 | 55317.114583333  | P P |     3.1435   -0.3374   -2.8941 |   |
 |  32 | 55317.114583333  | P P |     4.3495   -3.1315   -1.8868 |   |
 |   1 | 55317.125000000  | P P |   -96.0263  -65.1087   92.2025 |   |
 |   2 | 55317.125000000  | P P |    -2.3460    0.7901   -2.7953 |   |
 |   3 | 55317.125000000  | P P |     4.0364   -0.2309    3.8038 |   |
 |   4 | 55317.125000000  | P P |    -0.9521   -3.2847   -3.6854 |   |
 |   5 | 55317.125000000  | P P |    -4.3289   -0.4348   -0.8006 |   |
 |   6 | 55317.125000000  | P P |     3.6552   -1.1482    4.8598 |   |
