 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b10121\ORB\brd15826.sp3                                           
 FILE 2: ${P}/b10121\ORB\igs15826.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |   8 | 55324.010416667  | P P |    -5.6605    2.9520    1.0187 |   |
 |   9 | 55324.010416667  | P P |     1.5370    3.7710   -6.1749 |   |
 |  10 | 55324.010416667  | P P |    -3.6931    1.3531    3.5995 |   |
 |  11 | 55324.010416667  | P P |     0.3182   -4.6178   -3.7460 |   |
 |  12 | 55324.010416667  | P P |     1.8158    3.1961   -2.4792 |   |
 |  13 | 55324.010416667  | P P |    -1.3120   -4.9016    2.6528 |   |
 |  14 | 55324.010416667  | P P |     2.9551    3.0623   -4.9814 |   |
 |  15 | 55324.010416667  | P P |     0.3812    4.3548    0.5722 |   |
 |  18 | 55324.010416667  | P P |     3.6660    4.4165    2.6149 |   |
 |  19 | 55324.010416667  | P P |     1.3084   -4.2066    0.2959 |   |
 |  20 | 55324.010416667  | P P |    -0.7192   -4.2930   -4.0219 |   |
 |  21 | 55324.010416667  | P P |     4.2905    2.5259    3.4468 |   |
 |  22 | 55324.010416667  | P P |     4.1711    2.2128    0.3241 |   |
 |  23 | 55324.010416667  | P P |    -0.3971   -4.0540    1.3681 |   |
 |  24 | 55324.010416667  | P P |     2.8503    2.8287    5.1750 |   |
 |  26 | 55324.010416667  | P P |     0.2068    5.1772   -0.1213 |   |
 |  27 | 55324.010416667  | P P |    -2.3437    4.0622   -3.2851 |   |
 |  28 | 55324.010416667  | P P |    -4.8354   -2.4021   -0.2223 |   |
 |  29 | 55324.010416667  | P P |     2.4307    2.6900    2.8110 |   |
 |  30 | 55324.010416667  | P P |     3.6904    3.0345   -3.3005 |   |
 |  31 | 55324.010416667  | P P |     4.0105   -2.6008   -1.0327 |   |
 |  32 | 55324.010416667  | P P |     1.1428   -3.6013   -3.7516 |   |
 |   1 | 55324.020833333  | P P |  -133.2927  -56.2463  -30.8365 |   |
 |   2 | 55324.020833333  | P P |    -3.0409    2.3689   -1.2528 |   |
 |   3 | 55324.020833333  | P P |     3.5053   -1.4716    3.9190 |   |
 |   4 | 55324.020833333  | P P |    -4.2819    1.2327   -2.2380 |   |
 |   5 | 55324.020833333  | P P |    -1.6589    1.6412    3.2805 |   |
 |   6 | 55324.020833333  | P P |     3.3352   -1.8865    3.6393 |   |
 |   7 | 55324.020833333  | P P |    -1.4454   -2.2377    2.9743 |   |
 |   8 | 55324.020833333  | P P |    -5.2850    2.5066    1.8846 |   |
 |   9 | 55324.020833333  | P P |     0.9730    4.2266   -5.7990 |   |
 |  10 | 55324.020833333  | P P |    -4.0609    0.9806    3.2031 |   |
 |  11 | 55324.020833333  | P P |     0.8878   -4.9319   -3.3123 |   |
 |  12 | 55324.020833333  | P P |     1.2299    3.1374   -2.7354 |   |
 |  13 | 55324.020833333  | P P |    -1.2839   -5.3578    1.9309 |   |
 |  14 | 55324.020833333  | P P |     2.9527    3.9074   -4.5991 |   |
 |  15 | 55324.020833333  | P P |     0.1957    4.1836    1.2012 |   |
 |  18 | 55324.020833333  | P P |     3.1999    4.3448    3.3991 |   |
 |  19 | 55324.020833333  | P P |     1.4246   -4.0930    0.7001 |   |
 |  20 | 55324.020833333  | P P |    -0.1212   -4.1124   -4.3649 |   |
 |  21 | 55324.020833333  | P P |     3.7166    3.0034    3.6888 |   |
 |  22 | 55324.020833333  | P P |     4.0907    2.3622    1.1223 |   |
 |  23 | 55324.020833333  | P P |    -0.2950   -4.2606    0.7401 |   |
 |  24 | 55324.020833333  | P P |     2.2234    3.1815    5.4336 |   |
 |  26 | 55324.020833333  | P P |    -0.2761    5.1438    0.9871 |   |
 |  27 | 55324.020833333  | P P |    -2.5306    4.3099   -2.7096 |   |
 |  28 | 55324.020833333  | P P |    -4.7993   -2.4358    0.4297 |   |
 |  29 | 55324.020833333  | P P |     2.2380    3.0960    2.3584 |   |
 |  30 | 55324.020833333  | P P |     3.3208    2.9396   -3.7744 |   |
 |  31 | 55324.020833333  | P P |     3.9155   -2.1688   -1.7294 |   |
 |  32 | 55324.020833333  | P P |     1.9282   -3.2697   -3.8861 |   |
 |   1 | 55324.031250000  | P P |  -134.9209  -58.5765  -15.3051 |   |
 |   2 | 55324.031250000  | P P |    -3.0504    2.1048   -1.8050 |   |
 |   3 | 55324.031250000  | P P |     3.7522   -0.7412    4.1221 |   |
 |   4 | 55324.031250000  | P P |    -4.0226    0.9094   -2.7739 |   |
 |   5 | 55324.031250000  | P P |    -2.1250    1.3375    3.0836 |   |
 |   6 | 55324.031250000  | P P |     3.4256   -1.3781    3.8091 |   |
 |   7 | 55324.031250000  | P P |    -0.8513   -2.6764    2.9820 |   |
 |   8 | 55324.031250000  | P P |    -4.7997    1.9532    2.6944 |   |
 |   9 | 55324.031250000  | P P |     0.3867    4.7087   -5.2762 |   |
 |  10 | 55324.031250000  | P P |    -4.3893    0.6531    2.7258 |   |
 |  11 | 55324.031250000  | P P |     1.4012   -5.1867   -2.7817 |   |
 |  12 | 55324.031250000  | P P |     0.6545    3.0953   -2.9087 |   |
 |  13 | 55324.031250000  | P P |    -1.2788   -5.6388    1.1513 |   |
 |  14 | 55324.031250000  | P P |     2.9515    4.6811   -4.0242 |   |
 |  15 | 55324.031250000  | P P |     0.0226    3.9283    1.7577 |   |
 |  18 | 55324.031250000  | P P |     2.6077    4.2506    4.1281 |   |
 |  19 | 55324.031250000  | P P |     1.5104   -3.9590    1.0453 |   |
 |  20 | 55324.031250000  | P P |     0.5091   -3.9142   -4.5792 |   |
 |  21 | 55324.031250000  | P P |     3.0950    3.5104    3.8011 |   |
 |  22 | 55324.031250000  | P P |     3.8988    2.4763    1.9287 |   |
 |  23 | 55324.031250000  | P P |    -0.1927   -4.3046    0.0851 |   |
 |  24 | 55324.031250000  | P P |     1.5832    3.5700    5.5512 |   |
 |  26 | 55324.031250000  | P P |    -0.8352    4.9576    2.2412 |   |
 |  27 | 55324.031250000  | P P |    -2.5831    4.5394   -2.1396 |   |
 |  28 | 55324.031250000  | P P |    -4.7237   -2.3876    0.9984 |   |
 |  29 | 55324.031250000  | P P |     2.0465    3.4569    1.8146 |   |
 |  30 | 55324.031250000  | P P |     2.9335    2.8527   -4.1719 |   |
 |  31 | 55324.031250000  | P P |     3.7170   -1.6160   -2.4191 |   |
 |  32 | 55324.031250000  | P P |     2.7707   -2.9167   -3.8945 |   |
 |   1 | 55324.041666667  | P P |  -135.1086  -60.0312    0.4568 |   |
 |   2 | 55324.041666667  | P P |    -2.9718    1.8064   -2.3120 |   |
 |   3 | 55324.041666667  | P P |     4.0317   -0.0248    4.2289 |   |
 |   4 | 55324.041666667  | P P |    -3.6887    0.5270   -3.2302 |   |
 |   5 | 55324.041666667  | P P |    -2.5752    1.0711    2.7997 |   |
 |   6 | 55324.041666667  | P P |     3.5625   -0.8664    3.9114 |   |
 |   7 | 55324.041666667  | P P |    -0.2811   -3.0956    2.8575 |   |
 |   8 | 55324.041666667  | P P |    -4.2528    1.3454    3.4009 |   |
 |   9 | 55324.041666667  | P P |    -0.1547    5.1870   -4.6364 |   |
 |  10 | 55324.041666667  | P P |    -4.6661    0.3536    2.1708 |   |
 |  11 | 55324.041666667  | P P |     1.8397   -5.3733   -2.1541 |   |
 |  12 | 55324.041666667  | P P |     0.0997    3.0644   -3.0098 |   |
 |  13 | 55324.041666667  | P P |    -1.2602   -5.7406    0.3302 |   |
 |  14 | 55324.041666667  | P P |     2.9366    5.3414   -3.2631 |   |
 |  15 | 55324.041666667  | P P |    -0.1563    3.5867    2.2256 |   |
 |  18 | 55324.041666667  | P P |     1.8998    4.1532    4.7504 |   |
 |  19 | 55324.041666667  | P P |     1.6193   -3.7838    1.3949 |   |
 |  20 | 55324.041666667  | P P |     1.1906   -3.7114   -4.6698 |   |
 |  21 | 55324.041666667  | P P |     2.4520    4.0199    3.7862 |   |
 |  22 | 55324.041666667  | P P |     3.5923    2.5672    2.6991 |   |
 |  23 | 55324.041666667  | P P |    -0.0716   -4.1866   -0.5825 |   |
 |  24 | 55324.041666667  | P P |     0.9583    3.9893    5.5051 |   |
 |  26 | 55324.041666667  | P P |    -1.3456    4.5746    3.4805 |   |
 |  27 | 55324.041666667  | P P |    -2.5517    4.7306   -1.5589 |   |
 |  28 | 55324.041666667  | P P |    -4.5766   -2.3482    1.5194 |   |
 |  29 | 55324.041666667  | P P |     1.8613    3.7721    1.1947 |   |
 |  30 | 55324.041666667  | P P |     2.4940    2.8013   -4.5127 |   |
 |  31 | 55324.041666667  | P P |     3.4238   -0.9957   -3.0355 |   |
 |  32 | 55324.041666667  | P P |     3.5972   -2.5802   -3.7621 |   |
 |   1 | 55324.052083333  | P P |  -133.7726  -60.7633   16.1544 |   |
 |   2 | 55324.052083333  | P P |    -2.8298    1.4575   -2.7865 |   |
 |   3 | 55324.052083333  | P P |     4.3352    0.6650    4.2256 |   |
 |   4 | 55324.052083333  | P P |    -3.2971    0.0558   -3.6147 |   |
 |   5 | 55324.052083333  | P P |    -2.9972    0.8373    2.4279 |   |
 |   6 | 55324.052083333  | P P |     3.7463   -0.3018    3.9348 |   |
 |   7 | 55324.052083333  | P P |     0.2122   -3.4518    2.6135 |   |
 |   8 | 55324.052083333  | P P |    -3.7136    0.7552    3.9628 |   |
 |   9 | 55324.052083333  | P P |    -0.5607    5.6261   -3.9488 |   |
 |  10 | 55324.052083333  | P P |    -4.8767    0.0630    1.5438 |   |
 |  11 | 55324.052083333  | P P |     2.1956   -5.4832   -1.4386 |   |
 |  12 | 55324.052083333  | P P |    -0.4430    3.0322   -3.0415 |   |
 |  13 | 55324.052083333  | P P |    -1.1902   -5.6924   -0.5236 |   |
 |  14 | 55324.052083333  | P P |     2.9062    5.8577   -2.3616 |   |
 |  15 | 55324.052083333  | P P |    -0.3626    3.1679    2.6029 |   |
 |  18 | 55324.052083333  | P P |     1.1138    4.0661    5.2194 |   |
 |  19 | 55324.052083333  | P P |     1.8064   -3.5065    1.7989 |   |
 |  20 | 55324.052083333  | P P |     1.9395   -3.5110   -4.6427 |   |
 |  21 | 55324.052083333  | P P |     1.8299    4.4982    3.6504 |   |
 |  22 | 55324.052083333  | P P |     3.1752    2.6382    3.3875 |   |
 |  23 | 55324.052083333  | P P |     0.0919   -3.9395   -1.2482 |   |
 |  24 | 55324.052083333  | P P |     0.3708    4.4312    5.2944 |   |
 |  26 | 55324.052083333  | P P |    -1.6871    4.0130    4.4896 |   |
 |  27 | 55324.052083333  | P P |    -2.5022    4.8485   -0.9206 |   |
 |  28 | 55324.052083333  | P P |    -4.3020   -2.4002    2.0739 |   |
 |  29 | 55324.052083333  | P P |     1.6842    4.0293    0.5209 |   |
 |  30 | 55324.052083333  | P P |     1.9542    2.7943   -4.8131 |   |
 |  31 | 55324.052083333  | P P |     3.0993   -0.3913   -3.5192 |   |
 |  32 | 55324.052083333  | P P |     4.3244   -2.3038   -3.4931 |   |
 |   1 | 55324.062500000  | P P |  -130.8897  -60.9676   31.4900 |   |
 |   2 | 55324.062500000  | P P |    -2.6548    1.0159   -3.2570 |   |
 |   3 | 55324.062500000  | P P |     4.6442    1.3355    4.0762 |   |
 |   4 | 55324.062500000  | P P |    -2.8585   -0.5297   -3.9420 |   |
 |   5 | 55324.062500000  | P P |    -3.3813    0.6268    1.9653 |   |
 |   6 | 55324.062500000  | P P |     3.9730    0.3864    3.8335 |   |
 |   7 | 55324.062500000  | P P |     0.5916   -3.7219    2.2859 |   |
 |   8 | 55324.062500000  | P P |    -3.2682    0.2644    4.3473 |   |
 |   9 | 55324.062500000  | P P |    -0.7417    5.9989   -3.3077 |   |
 |  10 | 55324.062500000  | P P |    -5.0033   -0.2370    0.8381 |   |
 |  11 | 55324.062500000  | P P |     2.4833   -5.5149   -0.6615 |   |
 |  12 | 55324.062500000  | P P |    -1.0067    2.9743   -2.9823 |   |
 |  13 | 55324.062500000  | P P |    -1.0429   -5.5592   -1.4132 |   |
 |  14 | 55324.062500000  | P P |     2.8812    6.2303   -1.4023 |   |
 |  15 | 55324.062500000  | P P |    -0.6227    2.6848    2.9107 |   |
 |  18 | 55324.062500000  | P P |     0.3128    3.9835    5.5117 |   |
 |  19 | 55324.062500000  | P P |     2.1275   -3.0296    2.2749 |   |
 |  20 | 55324.062500000  | P P |     2.7743   -3.3203   -4.5049 |   |
 |  21 | 55324.062500000  | P P |     1.2748    4.9153    3.4101 |   |
 |  22 | 55324.062500000  | P P |     2.6721    2.6815    3.9508 |   |
 |  23 | 55324.062500000  | P P |     0.3076   -3.6297   -1.9078 |   |
 |  24 | 55324.062500000  | P P |    -0.1653    4.8813    4.9371 |   |
 |  26 | 55324.062500000  | P P |    -1.7763    3.3859    5.0375 |   |
 |  27 | 55324.062500000  | P P |    -2.4998    4.8348   -0.1315 |   |
 |  28 | 55324.062500000  | P P |    -3.8103   -2.5832    2.7658 |   |
 |  29 | 55324.062500000  | P P |     1.5218    4.1940   -0.1714 |   |
 |  30 | 55324.062500000  | P P |     1.2448    2.8159   -5.0670 |   |
 |  31 | 55324.062500000  | P P |     2.8143    0.1000   -3.8087 |   |
 |  32 | 55324.062500000  | P P |     4.8626   -2.1343   -3.1122 |   |
 |   1 | 55324.072916667  | P P |  -126.4852  -60.8655   46.1856 |   |
 |   2 | 55324.072916667  | P P |    -2.5021    0.4147   -3.7381 |   |
 |   3 | 55324.072916667  | P P |     4.9226    2.0171    3.7147 |   |
 |   4 | 55324.072916667  | P P |    -2.3905   -1.2441   -4.2256 |   |
 |   5 | 55324.072916667  | P P |    -3.6965    0.4163    1.4108 |   |
 |   6 | 55324.072916667  | P P |     4.2233    1.2692    3.5359 |   |
 |   7 | 55324.072916667  | P P |     0.8232   -3.9026    1.9336 |   |
 |   8 | 55324.072916667  | P P |    -3.0374   -0.0542    4.5396 |   |
 |   9 | 55324.072916667  | P P |    -0.6166    6.2886   -2.8387 |   |
 |  10 | 55324.072916667  | P P |    -5.0225   -0.5464    0.0443 |   |
 |  11 | 55324.072916667  | P P |     2.7494   -5.4761    0.1272 |   |
 |  12 | 55324.072916667  | P P |    -1.6317    2.8758   -2.7728 |   |
 |  13 | 55324.072916667  | P P |    -0.8162   -5.4342   -2.3630 |   |
 |  14 | 55324.072916667  | P P |     2.9116    6.4923   -0.5069 |   |
 |  15 | 55324.072916667  | P P |    -0.9600    2.1629    3.1895 |   |
 |  18 | 55324.072916667  | P P |    -0.4263    3.8723    5.6230 |   |
 |  19 | 55324.072916667  | P P |     2.6175   -2.2369    2.7855 |   |
 |  20 | 55324.072916667  | P P |     3.7028   -3.1404   -4.2575 |   |
 |  21 | 55324.072916667  | P P |     0.8573    5.2485    3.0777 |   |
 |  22 | 55324.072916667  | P P |     2.1214    2.6692    4.3592 |   |
 |  23 | 55324.072916667  | P P |     0.5830   -3.3500   -2.5613 |   |
 |  24 | 55324.072916667  | P P |    -0.6538    5.3211    4.4887 |   |
 |  26 | 55324.072916667  | P P |    -1.5890    2.9176    4.9047 |   |
 |  27 | 55324.072916667  | P P |    -2.5832    4.6112    0.9287 |   |
 |  28 | 55324.072916667  | P P |    -2.9803   -2.8841    3.7116 |   |
 |  29 | 55324.072916667  | P P |     1.3620    4.2117   -0.8248 |   |
 |  30 | 55324.072916667  | P P |     0.2936    2.8233   -5.2380 |   |
 |  31 | 55324.072916667  | P P |     2.6487    0.3880   -3.8417 |   |
 |  32 | 55324.072916667  | P P |     5.1270   -2.1062   -2.6711 |   |
 |   1 | 55324.083333333  | P P |  -119.2669  -61.6753   61.7562 |   |
 |   2 | 55324.083333333  | P P |    -2.5054    1.0313   -3.0263 |   |
 |   3 | 55324.083333333  | P P |     4.6572    1.5158    3.2453 |   |
 |   4 | 55324.083333333  | P P |    -3.0594   -0.1564   -3.9376 |   |
 |   5 | 55324.083333333  | P P |    -3.1425    1.3685    2.3420 |   |
 |   6 | 55324.083333333  | P P |     4.0310    0.4851    3.5060 |   |
 |   7 | 55324.083333333  | P P |    -0.4167   -3.4037    2.4994 |   |
 |   8 | 55324.083333333  | P P |    -4.3483    0.9758    4.7380 |   |
 |   9 | 55324.083333333  | P P |     0.7367    7.2593   -4.2190 |   |
 |  10 | 55324.083333333  | P P |    -5.0297    0.3532    0.8443 |   |
 |  11 | 55324.083333333  | P P |     1.7703   -5.7348   -0.7016 |   |
 |  12 | 55324.083333333  | P P |    -0.5299    3.4346   -2.8233 |   |
 |  13 | 55324.083333333  | P P |    -1.8407   -5.4981   -1.4928 |   |
 |  14 | 55324.083333333  | P P |     3.5858    5.0782   -1.3110 |   |
 |  15 | 55324.083333333  | P P |    -0.1105    3.5194    2.8550 |   |
 |  16 | 55324.083333333  | P P |     6.2715   -0.0321    0.4427 |   |
 |  17 | 55324.083333333  | P P |    -1.9532   -3.4125   -0.8442 |   |
 |  18 | 55324.083333333  | P P |     0.7445    3.4947    4.8613 |   |
 |  19 | 55324.083333333  | P P |     2.1251   -2.9671    2.4280 |   |
 |  20 | 55324.083333333  | P P |     2.4477   -3.5194   -4.2327 |   |
 |  21 | 55324.083333333  | P P |     2.3767    4.2728    3.4592 |   |
 |  23 | 55324.083333333  | P P |    -0.5535   -4.0971   -1.6419 |   |
 |  24 | 55324.083333333  | P P |     0.2919    4.3985    4.2122 |   |
 |  26 | 55324.083333333  | P P |    -0.5240    3.5030    3.4971 |   |
 |  27 | 55324.083333333  | P P |    -2.1249    4.8404    0.8309 |   |
 |  28 | 55324.083333333  | P P |    -3.3611   -2.4672    3.3611 |   |
 |  29 | 55324.083333333  | P P |     2.2408    4.1894   -0.0429 |   |
 |  30 | 55324.083333333  | P P |     1.4032    2.8237   -4.9495 |   |
 |  31 | 55324.083333333  | P P |     3.5120   -1.0615   -3.1403 |   |
 |  32 | 55324.083333333  | P P |     3.9898   -3.0069   -2.8188 |   |
 |   1 | 55324.093750000  | P P |  -111.6495  -61.7249   74.6884 |   |
 |   2 | 55324.093750000  | P P |    -2.4193    0.5513   -3.3265 |   |
 |   3 | 55324.093750000  | P P |     4.9739    2.0163    2.8980 |   |
 |   4 | 55324.093750000  | P P |    -2.6607   -0.8059   -4.1004 |   |
 |   5 | 55324.093750000  | P P |    -3.4743    1.1842    1.7991 |   |
 |   6 | 55324.093750000  | P P |     4.2826    1.0095    3.2488 |   |
 |   7 | 55324.093750000  | P P |    -0.0596   -3.7323    2.1631 |   |
 |   8 | 55324.093750000  | P P |    -3.8872    0.2266    5.0176 |   |
 |   9 | 55324.093750000  | P P |     0.5221    7.5418   -3.3143 |   |
 |  10 | 55324.093750000  | P P |    -5.0579    0.0927    0.1263 |   |
 |  11 | 55324.093750000  | P P |     2.0563   -5.6252    0.0454 |   |
 |  12 | 55324.093750000  | P P |    -1.0124    3.3790   -2.6232 |   |
 |  13 | 55324.093750000  | P P |    -1.6074   -5.2631   -2.3112 |   |
 |  14 | 55324.093750000  | P P |     3.5258    5.2886   -0.3639 |   |
 |  15 | 55324.093750000  | P P |    -0.4481    3.0305    3.1078 |   |
 |  16 | 55324.093750000  | P P |     6.2954    0.1376   -0.3661 |   |
 |  17 | 55324.093750000  | P P |    -1.8772   -3.6665   -0.2869 |   |
 |  18 | 55324.093750000  | P P |    -0.0997    3.4650    4.9498 |   |
 |  19 | 55324.093750000  | P P |     2.4184   -2.5008    2.6786 |   |
 |  20 | 55324.093750000  | P P |     3.1838   -3.3853   -3.9029 |   |
 |  21 | 55324.093750000  | P P |     1.8105    4.6494    3.0451 |   |
 |  23 | 55324.093750000  | P P |    -0.2705   -3.7188   -2.2256 |   |
 |  24 | 55324.093750000  | P P |    -0.1018    4.8222    3.7590 |   |
 |  26 | 55324.093750000  | P P |    -0.9622    2.8799    3.9930 |   |
 |  27 | 55324.093750000  | P P |    -1.9763    4.6594    1.5632 |   |
 |  28 | 55324.093750000  | P P |    -2.8561   -2.5805    3.8195 |   |
 |  29 | 55324.093750000  | P P |     2.0352    4.2113   -0.7485 |   |
 |  30 | 55324.093750000  | P P |     0.7725    2.9058   -4.9887 |   |
 |  31 | 55324.093750000  | P P |     3.3046   -0.4326   -3.3814 |   |
 |  32 | 55324.093750000  | P P |     4.4454   -2.8232   -2.3455 |   |
 |   1 | 55324.104166667  | P P |  -102.7192  -62.0887   86.3534 |   |
 |   2 | 55324.104166667  | P P |    -2.3195    0.1307   -3.5098 |   |
 |   3 | 55324.104166667  | P P |     5.1742    2.2602    2.5088 |   |
 |   4 | 55324.104166667  | P P |    -2.2582   -1.4899   -4.1381 |   |
 |   5 | 55324.104166667  | P P |    -3.7258    1.0077    1.1949 |   |
 |   6 | 55324.104166667  | P P |     4.4909    1.3787    2.9131 |   |
 |   7 | 55324.104166667  | P P |     0.2596   -3.9917    1.7355 |   |
 |   8 | 55324.104166667  | P P |    -3.3982   -0.5894    5.1205 |   |
 |   9 | 55324.104166667  | P P |     0.3037    7.5964   -2.2486 |   |
 |  10 | 55324.104166667  | P P |    -4.9782   -0.1373   -0.5599 |   |
 |  11 | 55324.104166667  | P P |     2.3402   -5.4018    0.7839 |   |
 |  12 | 55324.104166667  | P P |    -1.4205    3.3332   -2.3659 |   |
 |  13 | 55324.104166667  | P P |    -1.2802   -4.9265   -3.1071 |   |
 |  14 | 55324.104166667  | P P |     3.3832    5.4536    0.7101 |   |
 |  15 | 55324.104166667  | P P |    -0.8636    2.4584    3.2683 |   |
 |  16 | 55324.104166667  | P P |     6.2094    0.3143   -1.1828 |   |
 |  17 | 55324.104166667  | P P |    -1.8108   -3.7600    0.2036 |   |
 |  18 | 55324.104166667  | P P |    -0.9896    3.4738    4.9076 |   |
 |  19 | 55324.104166667  | P P |     2.6665   -2.1329    2.8265 |   |
 |  20 | 55324.104166667  | P P |     3.8968   -3.2537   -3.4471 |   |
 |  21 | 55324.104166667  | P P |     1.1575    5.0557    2.4862 |   |
 |  23 | 55324.104166667  | P P |     0.0852   -3.2697   -2.7700 |   |
 |  24 | 55324.104166667  | P P |    -0.4506    5.2108    3.1933 |   |
 |  26 | 55324.104166667  | P P |    -1.5142    2.1041    4.3972 |   |
 |  27 | 55324.104166667  | P P |    -1.7213    4.4966    2.1288 |   |
 |  28 | 55324.104166667  | P P |    -2.3837   -2.6794    4.1256 |   |
 |  29 | 55324.104166667  | P P |     1.8490    4.1678   -1.3578 |   |
 |  30 | 55324.104166667  | P P |     0.2020    3.0295   -4.9226 |   |
 |  31 | 55324.104166667  | P P |     3.0388    0.3141   -3.4982 |   |
 |  32 | 55324.104166667  | P P |     4.7990   -2.6431   -1.8472 |   |
 |   1 | 55324.114583333  | P P |   -92.6241  -62.9328   96.5708 |   |
 |   2 | 55324.114583333  | P P |    -2.2243   -0.2655   -3.5889 |   |
 |   3 | 55324.114583333  | P P |     5.2654    2.3171    2.0887 |   |
 |   4 | 55324.114583333  | P P |    -1.8697   -2.1850   -4.0479 |   |
 |   5 | 55324.114583333  | P P |    -3.8785    0.8308    0.5512 |   |
 |   6 | 55324.114583333  | P P |     4.6408    1.6460    2.5004 |   |
 |   7 | 55324.114583333  | P P |     0.5460   -4.1618    1.2262 |   |
 |   8 | 55324.114583333  | P P |    -2.9163   -1.4094    5.0331 |   |
 |   9 | 55324.114583333  | P P |     0.1311    7.4024   -1.0869 |   |
 |  10 | 55324.114583333  | P P |    -4.7892   -0.3589   -1.1923 |   |
 |  11 | 55324.114583333  | P P |     2.6133   -5.0862    1.5072 |   |
 |  12 | 55324.114583333  | P P |    -1.7809    3.2869   -2.0584 |   |
 |  13 | 55324.114583333  | P P |    -0.8571   -4.5187   -3.8529 |   |
 |  14 | 55324.114583333  | P P |     3.1518    5.5518    1.8507 |   |
 |  15 | 55324.114583333  | P P |    -1.3454    1.8468    3.3234 |   |
 |  16 | 55324.114583333  | P P |     6.0178    0.5157   -1.9972 |   |
 |  17 | 55324.114583333  | P P |    -1.7216   -3.7322    0.6305 |   |
 |  18 | 55324.114583333  | P P |    -1.8819    3.5214    4.7285 |   |
 |  19 | 55324.114583333  | P P |     2.8761   -1.8488    2.8917 |   |
 |  20 | 55324.114583333  | P P |     4.5591   -3.1285   -2.8778 |   |
 |  21 | 55324.114583333  | P P |     0.4827    5.4588    1.7916 |   |
 |  23 | 55324.114583333  | P P |     0.5084   -2.7938   -3.2486 |   |
 |  24 | 55324.114583333  | P P |    -0.7566    5.5594    2.5292 |   |
 |  26 | 55324.114583333  | P P |    -2.1580    1.2163    4.6498 |   |
 |  27 | 55324.114583333  | P P |    -1.4500    4.2987    2.5754 |   |
