 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b10121\ORB\brd15830.sp3                                           
 FILE 2: ${P}/b10121\ORB\igs15830.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |   8 | 55325.010416667  | P P |    -6.0585    2.5383    1.1394 |   |
 |   9 | 55325.010416667  | P P |    -0.9597    3.2031   -4.4781 |   |
 |  10 | 55325.010416667  | P P |    -4.3788   -0.4158    2.8007 |   |
 |  11 | 55325.010416667  | P P |     0.8810   -5.1830   -3.2613 |   |
 |  12 | 55325.010416667  | P P |     1.6923    2.8963   -2.3096 |   |
 |  13 | 55325.010416667  | P P |    -1.1937   -5.7262    2.0585 |   |
 |  14 | 55325.010416667  | P P |     3.0791    1.6946   -4.9045 |   |
 |  15 | 55325.010416667  | P P |    -0.0381    3.8478    0.5788 |   |
 |  16 | 55325.010416667  | P P |     4.4165   -1.6504    3.6018 |   |
 |  17 | 55325.010416667  | P P |    -2.4515   -2.4723   -2.8501 |   |
 |  18 | 55325.010416667  | P P |     4.2882    3.1496    1.6175 |   |
 |  19 | 55325.010416667  | P P |     1.0822   -4.7163   -0.1091 |   |
 |  20 | 55325.010416667  | P P |    -1.1217   -4.9036   -3.8880 |   |
 |  21 | 55325.010416667  | P P |     5.8577    0.1817    2.9939 |   |
 |  23 | 55325.010416667  | P P |     0.0240   -4.6774    0.0656 |   |
 |  24 | 55325.010416667  | P P |     4.1483    0.4295    3.3491 |   |
 |  26 | 55325.010416667  | P P |     1.0808    4.6461   -1.5307 |   |
 |  27 | 55325.010416667  | P P |    -0.4750    4.0293   -5.5143 |   |
 |  29 | 55325.010416667  | P P |     2.4635    2.2703    2.6857 |   |
 |  30 | 55325.010416667  | P P |     3.2975    2.3848   -3.4720 |   |
 |  31 | 55325.010416667  | P P |     3.7369   -4.0926   -0.3671 |   |
 |  32 | 55325.010416667  | P P |    -0.2090   -4.5126   -3.5330 |   |
 |   1 | 55325.020833333  | P P |  -134.0859  -57.4129  -27.1711 |   |
 |   2 | 55325.020833333  | P P |    -4.0443    0.6175   -2.6225 |   |
 |   3 | 55325.020833333  | P P |     3.1900   -2.0518    4.0759 |   |
 |   4 | 55325.020833333  | P P |    -4.3265    0.0702   -3.0577 |   |
 |   5 | 55325.020833333  | P P |    -2.2766    0.7638    3.1034 |   |
 |   6 | 55325.020833333  | P P |     3.1545   -3.7044    2.7789 |   |
 |   7 | 55325.020833333  | P P |    -0.4526   -3.4322    2.9125 |   |
 |   8 | 55325.020833333  | P P |    -5.6982    2.1348    2.0215 |   |
 |   9 | 55325.020833333  | P P |    -1.4791    3.4924   -3.8849 |   |
 |  10 | 55325.020833333  | P P |    -4.7151   -0.7680    2.2742 |   |
 |  11 | 55325.020833333  | P P |     1.4871   -5.4251   -2.7445 |   |
 |  12 | 55325.020833333  | P P |     1.1287    2.8448   -2.5896 |   |
 |  13 | 55325.020833333  | P P |    -1.1151   -6.1104    1.2840 |   |
 |  14 | 55325.020833333  | P P |     3.0608    2.5721   -4.6104 |   |
 |  15 | 55325.020833333  | P P |    -0.2029    3.6329    1.2529 |   |
 |  16 | 55325.020833333  | P P |     4.8306   -1.3461    3.1608 |   |
 |  17 | 55325.020833333  | P P |    -2.3730   -3.0637   -2.5184 |   |
 |  18 | 55325.020833333  | P P |     3.9114    3.1391    2.4269 |   |
 |  19 | 55325.020833333  | P P |     1.2797   -4.6340    0.2576 |   |
 |  20 | 55325.020833333  | P P |    -0.6034   -4.7037   -4.2766 |   |
 |  21 | 55325.020833333  | P P |     5.3793    0.6656    3.4707 |   |
 |  23 | 55325.020833333  | P P |     0.1480   -4.7466   -0.5621 |   |
 |  24 | 55325.020833333  | P P |     3.7506    0.8240    3.7995 |   |
 |  26 | 55325.020833333  | P P |     0.6426    4.7188   -0.4481 |   |
 |  27 | 55325.020833333  | P P |    -0.7786    4.4661   -5.1733 |   |
 |  29 | 55325.020833333  | P P |     2.3480    2.6654    2.1652 |   |
 |  30 | 55325.020833333  | P P |     2.8900    2.3223   -3.9215 |   |
 |  31 | 55325.020833333  | P P |     3.7198   -3.6566   -1.0836 |   |
 |  32 | 55325.020833333  | P P |     0.4765   -4.1685   -3.8210 |   |
 |   1 | 55325.031250000  | P P |  -135.4454  -59.3864  -11.5268 |   |
 |   2 | 55325.031250000  | P P |    -3.8946    0.2829   -3.1936 |   |
 |   3 | 55325.031250000  | P P |     3.4040   -1.3535    4.2064 |   |
 |   4 | 55325.031250000  | P P |    -4.0031   -0.2874   -3.4941 |   |
 |   5 | 55325.031250000  | P P |    -2.7587    0.5245    2.8050 |   |
 |   6 | 55325.031250000  | P P |     3.2652   -3.2855    3.0809 |   |
 |   7 | 55325.031250000  | P P |     0.2395   -3.8598    2.7745 |   |
 |   8 | 55325.031250000  | P P |    -5.2129    1.6222    2.8476 |   |
 |   9 | 55325.031250000  | P P |    -2.0191    3.7881   -3.1515 |   |
 |  10 | 55325.031250000  | P P |    -4.9927   -1.0605    1.6732 |   |
 |  11 | 55325.031250000  | P P |     2.0248   -5.5981   -2.1425 |   |
 |  12 | 55325.031250000  | P P |     0.5681    2.8045   -2.7914 |   |
 |  13 | 55325.031250000  | P P |    -1.0598   -6.3224    0.4675 |   |
 |  14 | 55325.031250000  | P P |     3.0471    3.3961   -4.1377 |   |
 |  15 | 55325.031250000  | P P |    -0.3656    3.3360    1.8615 |   |
 |  16 | 55325.031250000  | P P |     5.1941   -1.1065    2.6701 |   |
 |  17 | 55325.031250000  | P P |    -2.3138   -3.6310   -2.1072 |   |
 |  18 | 55325.031250000  | P P |     3.4019    3.0944    3.1829 |   |
 |  19 | 55325.031250000  | P P |     1.4377   -4.5433    0.5641 |   |
 |  20 | 55325.031250000  | P P |    -0.0597   -4.4777   -4.5363 |   |
 |  21 | 55325.031250000  | P P |     4.8448    1.1802    3.8191 |   |
 |  23 | 55325.031250000  | P P |     0.2703   -4.6521   -1.1824 |   |
 |  24 | 55325.031250000  | P P |     3.3307    1.2426    4.1298 |   |
 |  26 | 55325.031250000  | P P |     0.1266    4.6453    0.8132 |   |
 |  27 | 55325.031250000  | P P |    -0.9692    4.9037   -4.7863 |   |
 |  29 | 55325.031250000  | P P |     2.2300    2.9988    1.5632 |   |
 |  30 | 55325.031250000  | P P |     2.4643    2.2634   -4.2803 |   |
 |  31 | 55325.031250000  | P P |     3.5996   -3.0904   -1.8147 |   |
 |  32 | 55325.031250000  | P P |     1.2233   -3.7891   -3.9750 |   |
 |   1 | 55325.041666667  | P P |  -135.3162  -60.5152    4.2874 |   |
 |   2 | 55325.041666667  | P P |    -3.6529   -0.0914   -3.6820 |   |
 |   3 | 55325.041666667  | P P |     3.6526   -0.6650    4.2454 |   |
 |   4 | 55325.041666667  | P P |    -3.6061   -0.7124   -3.8426 |   |
 |   5 | 55325.041666667  | P P |    -3.2078    0.3283    2.4267 |   |
 |   6 | 55325.041666667  | P P |     3.4089   -2.8401    3.3296 |   |
 |   7 | 55325.041666667  | P P |     0.8872   -4.2709    2.5108 |   |
 |   8 | 55325.041666667  | P P |    -4.6510    1.0489    3.5771 |   |
 |   9 | 55325.041666667  | P P |    -2.5106    4.0690   -2.3199 |   |
 |  10 | 55325.041666667  | P P |    -5.2010   -1.3131    1.0075 |   |
 |  11 | 55325.041666667  | P P |     2.4774   -5.6902   -1.4545 |   |
 |  12 | 55325.041666667  | P P |     0.0216    2.7735   -2.9302 |   |
 |  13 | 55325.041666667  | P P |    -0.9949   -6.3578   -0.3639 |   |
 |  14 | 55325.041666667  | P P |     3.0315    4.1059   -3.4934 |   |
 |  15 | 55325.041666667  | P P |    -0.5365    2.9663    2.3788 |   |
 |  16 | 55325.041666667  | P P |     5.5191   -0.8814    2.1255 |   |
 |  17 | 55325.041666667  | P P |    -2.2750   -4.1490   -1.6263 |   |
 |  18 | 55325.041666667  | P P |     2.7703    3.0371    3.8387 |   |
 |  19 | 55325.041666667  | P P |     1.6070   -4.4166    0.8799 |   |
 |  20 | 55325.041666667  | P P |     0.5353   -4.2371   -4.6741 |   |
 |  21 | 55325.041666667  | P P |     4.2754    1.7043    4.0426 |   |
 |  23 | 55325.041666667  | P P |     0.4149   -4.3911   -1.7834 |   |
 |  24 | 55325.041666667  | P P |     2.9067    1.6819    4.3181 |   |
 |  26 | 55325.041666667  | P P |    -0.3435    4.3872    2.0869 |   |
 |  27 | 55325.041666667  | P P |    -1.0913    5.3258   -4.3405 |   |
 |  29 | 55325.041666667  | P P |     2.1109    3.2755    0.8959 |   |
 |  30 | 55325.041666667  | P P |     1.9869    2.2342   -4.5743 |   |
 |  31 | 55325.041666667  | P P |     3.3917   -2.4488   -2.4907 |   |
 |  32 | 55325.041666667  | P P |     1.9779   -3.4068   -3.9783 |   |
 |   1 | 55325.052083333  | P P |  -133.6312  -60.9762   19.9930 |   |
 |   2 | 55325.052083333  | P P |    -3.3489   -0.5252   -4.1064 |   |
 |   3 | 55325.052083333  | P P |     3.9344    0.0049    4.1830 |   |
 |   4 | 55325.052083333  | P P |    -3.1541   -1.2342   -4.1158 |   |
 |   5 | 55325.052083333  | P P |    -3.6108    0.1654    1.9675 |   |
 |   6 | 55325.052083333  | P P |     3.5913   -2.3155    3.5094 |   |
 |   7 | 55325.052083333  | P P |     1.4238   -4.6056    2.1350 |   |
 |   8 | 55325.052083333  | P P |    -4.0890    0.4869    4.1742 |   |
 |   9 | 55325.052083333  | P P |    -2.8637    4.3019   -1.4650 |   |
 |  10 | 55325.052083333  | P P |    -5.3276   -1.5534    0.2825 |   |
 |  11 | 55325.052083333  | P P |     2.8365   -5.6956   -0.6933 |   |
 |  12 | 55325.052083333  | P P |    -0.5202    2.7388   -3.0051 |   |
 |  13 | 55325.052083333  | P P |    -0.8868   -6.2378   -1.1947 |   |
 |  14 | 55325.052083333  | P P |     3.0113    4.6503   -2.7242 |   |
 |  15 | 55325.052083333  | P P |    -0.7229    2.5366    2.7865 |   |
 |  16 | 55325.052083333  | P P |     5.8090   -0.6152    1.4946 |   |
 |  17 | 55325.052083333  | P P |    -2.2419   -4.5868   -1.0838 |   |
 |  18 | 55325.052083333  | P P |     2.0516    2.9876    4.3576 |   |
 |  19 | 55325.052083333  | P P |     1.8468   -4.1865    1.2566 |   |
 |  20 | 55325.052083333  | P P |     1.2155   -3.9896   -4.7001 |   |
 |  21 | 55325.052083333  | P P |     3.7006    2.2175    4.1503 |   |
 |  23 | 55325.052083333  | P P |     0.6057   -3.9994   -2.3609 |   |
 |  24 | 55325.052083333  | P P |     2.4967    2.1391    4.3583 |   |
 |  26 | 55325.052083333  | P P |    -0.6419    3.9679    3.1539 |   |
 |  27 | 55325.052083333  | P P |    -1.1989    5.6972   -3.7921 |   |
 |  29 | 55325.052083333  | P P |     1.9936    3.4827    0.1868 |   |
 |  30 | 55325.052083333  | P P |     1.4063    2.2442   -4.8180 |   |
 |  31 | 55325.052083333  | P P |     3.1740   -1.8323   -3.0426 |   |
 |  32 | 55325.052083333  | P P |     2.6719   -3.0679   -3.8383 |   |
 |   1 | 55325.062500000  | P P |  -130.3732  -60.9811   35.3054 |   |
 |   2 | 55325.062500000  | P P |    -3.0210   -1.0654   -4.5031 |   |
 |   3 | 55325.062500000  | P P |     4.2370    0.6738    3.9844 |   |
 |   4 | 55325.062500000  | P P |    -2.6663   -1.8759   -4.3271 |   |
 |   5 | 55325.062500000  | P P |    -3.9568    0.0229    1.4233 |   |
 |   6 | 55325.062500000  | P P |     3.8117   -1.6459    3.5718 |   |
 |   7 | 55325.062500000  | P P |     1.7932   -4.8142    1.6866 |   |
 |   8 | 55325.062500000  | P P |    -3.6289    0.0184    4.6121 |   |
 |   9 | 55325.062500000  | P P |    -2.9750    4.4558   -0.6949 |   |
 |  10 | 55325.062500000  | P P |    -5.3538   -1.7982   -0.5016 |   |
 |  11 | 55325.062500000  | P P |     3.1257   -5.6112    0.1237 |   |
 |  12 | 55325.062500000  | P P |    -1.0818    2.6793   -2.9864 |   |
 |  13 | 55325.062500000  | P P |    -0.7132   -6.0208   -2.0291 |   |
 |  14 | 55325.062500000  | P P |     2.9978    5.0149   -1.9120 |   |
 |  15 | 55325.062500000  | P P |    -0.9380    2.0580    3.0950 |   |
 |  16 | 55325.062500000  | P P |     6.0490   -0.2750    0.7085 |   |
 |  17 | 55325.062500000  | P P |    -2.1846   -4.9162   -0.4755 |   |
 |  18 | 55325.062500000  | P P |     1.3068    2.9531    4.7226 |   |
 |  19 | 55325.062500000  | P P |     2.2101   -3.7506    1.7169 |   |
 |  20 | 55325.062500000  | P P |     2.0182   -3.7440   -4.6235 |   |
 |  21 | 55325.062500000  | P P |     3.1603    2.7135    4.1586 |   |
 |  23 | 55325.062500000  | P P |     0.8676   -3.5471   -2.9251 |   |
 |  24 | 55325.062500000  | P P |     2.1021    2.6136    4.2733 |   |
 |  26 | 55325.062500000  | P P |    -0.6783    3.4970    3.7718 |   |
 |  27 | 55325.062500000  | P P |    -1.3442    5.9678   -3.0639 |   |
 |  29 | 55325.062500000  | P P |     1.8724    3.5883   -0.5332 |   |
 |  30 | 55325.062500000  | P P |     0.6529    2.2861   -5.0139 |   |
 |  31 | 55325.062500000  | P P |     3.0055   -1.3524   -3.3947 |   |
 |  32 | 55325.062500000  | P P |     3.2403   -2.8195   -3.5884 |   |
 |   1 | 55325.072916667  | P P |  -125.5887  -60.7684   49.9526 |   |
 |   2 | 55325.072916667  | P P |    -2.7262   -1.7875   -4.9037 |   |
 |   3 | 55325.072916667  | P P |     4.5268    1.3742    3.5899 |   |
 |   4 | 55325.072916667  | P P |    -2.1700   -2.6384   -4.4907 |   |
 |   5 | 55325.072916667  | P P |    -4.2208   -0.1289    0.7947 |   |
 |   6 | 55325.072916667  | P P |     4.0534   -0.7650    3.4362 |   |
 |   7 | 55325.072916667  | P P |     1.9520   -4.8646    1.2221 |   |
 |   8 | 55325.072916667  | P P |    -3.4082   -0.2730    4.8756 |   |
 |   9 | 55325.072916667  | P P |    -2.7543    4.5064   -0.1546 |   |
 |  10 | 55325.072916667  | P P |    -5.2641   -2.0581   -1.3496 |   |
 |  11 | 55325.072916667  | P P |     3.4077   -5.4467    0.9443 |   |
 |  12 | 55325.072916667  | P P |    -1.6954    2.5775   -2.8051 |   |
 |  13 | 55325.072916667  | P P |    -0.4718   -5.8001   -2.8950 |   |
 |  14 | 55325.072916667  | P P |     3.0293    5.2288   -1.1707 |   |
 |  15 | 55325.072916667  | P P |    -1.1928    1.5505    3.3316 |   |
 |  16 | 55325.072916667  | P P |     6.1865    0.1419   -0.3124 |   |
 |  17 | 55325.072916667  | P P |    -2.0487   -5.1051    0.2061 |   |
 |  18 | 55325.072916667  | P P |     0.6182    2.9142    4.9432 |   |
 |  19 | 55325.072916667  | P P |     2.7410   -2.9850    2.2163 |   |
 |  20 | 55325.072916667  | P P |     2.9742   -3.5117   -4.4532 |   |
 |  21 | 55325.072916667  | P P |     2.7187    3.1863    4.0775 |   |
 |  23 | 55325.072916667  | P P |     1.2162   -3.1374   -3.4985 |   |
 |  24 | 55325.072916667  | P P |     1.7107    3.1104    4.1201 |   |
 |  26 | 55325.072916667  | P P |    -0.4196    3.1939    3.7096 |   |
 |  27 | 55325.072916667  | P P |    -1.5467    6.0631   -2.0435 |   |
 |  29 | 55325.072916667  | P P |     1.7315    3.5481   -1.2085 |   |
 |  30 | 55325.072916667  | P P |    -0.3430    2.3305   -5.1339 |   |
 |  31 | 55325.072916667  | P P |     2.9682   -1.1215   -3.4791 |   |
 |  32 | 55325.072916667  | P P |     3.6252   -2.7033   -3.2905 |   |
 |   1 | 55325.083333333  | P P |  -117.9534  -61.5860   65.3496 |   |
 |   2 | 55325.083333333  | P P |    -2.6387   -1.2435   -4.1006 |   |
 |   4 | 55325.083333333  | P P |    -2.8841   -1.4483   -4.1319 |   |
 |   5 | 55325.083333333  | P P |    -3.6457    0.9009    1.7062 |   |
 |   6 | 55325.083333333  | P P |     3.8085   -1.6710    3.6152 |   |
 |   7 | 55325.083333333  | P P |     0.8004   -4.2690    1.6048 |   |
 |   8 | 55325.083333333  | P P |    -4.7867    0.8675    5.1957 |   |
 |   9 | 55325.083333333  | P P |    -1.3645    5.2253   -1.4163 |   |
 |  10 | 55325.083333333  | P P |    -5.2152   -1.1500   -0.5176 |   |
 |  11 | 55325.083333333  | P P |     2.4208   -5.6645    0.1162 |   |
 |  12 | 55325.083333333  | P P |    -0.6300    3.0925   -2.9053 |   |
 |  13 | 55325.083333333  | P P |    -1.3959   -5.8321   -2.0806 |   |
 |  14 | 55325.083333333  | P P |     3.6545    3.9538   -2.0797 |   |
 |  15 | 55325.083333333  | P P |    -0.3661    2.8203    3.0602 |   |
 |  16 | 55325.083333333  | P P |     5.9389   -0.8820    0.4540 |   |
 |  18 | 55325.083333333  | P P |     1.9549    2.6387    4.3529 |   |
 |  19 | 55325.083333333  | P P |     2.2102   -3.8533    1.9111 |   |
 |  20 | 55325.083333333  | P P |     1.6380   -3.9154   -4.5454 |   |
 |  21 | 55325.083333333  | P P |     4.3216    2.4615    4.7412 |   |
 |  22 | 55325.083333333  | P P |     4.0422    0.6715    1.4039 |   |
 |  23 | 55325.083333333  | P P |     0.1787   -3.7777   -2.5830 |   |
 |  24 | 55325.083333333  | P P |     2.7467    2.2288    4.2419 |   |
 |  26 | 55325.083333333  | P P |     0.6026    3.8919    2.5056 |   |
 |  27 | 55325.083333333  | P P |    -1.2078    6.6004   -2.0457 |   |
 |  28 | 55325.083333333  | P P |    -2.7129   -3.3944    4.0029 |   |
 |  29 | 55325.083333333  | P P |     2.7109    3.5267   -0.3655 |   |
 |  30 | 55325.083333333  | P P |     0.7186    2.3659   -4.8941 |   |
 |  31 | 55325.083333333  | P P |     3.9138   -2.6122   -2.9757 |   |
 |  32 | 55325.083333333  | P P |     2.5907   -3.6020   -3.7302 |   |
 |   1 | 55325.093750000  | P P |  -109.9692  -61.6160   78.0539 |   |
 |   2 | 55325.093750000  | P P |    -2.4258   -1.8153   -4.2575 |   |
 |   4 | 55325.093750000  | P P |    -2.4585   -2.1147   -4.1346 |   |
 |   5 | 55325.093750000  | P P |    -3.9074    0.7619    1.1216 |   |
 |   6 | 55325.093750000  | P P |     4.0533   -1.1051    3.5089 |   |
 |   7 | 55325.093750000  | P P |     1.1450   -4.5190    1.1429 |   |
 |   8 | 55325.093750000  | P P |    -4.3021    0.1216    5.5081 |   |
 |   9 | 55325.093750000  | P P |    -1.4864    5.2610   -0.5024 |   |
 |  10 | 55325.093750000  | P P |    -5.1251   -1.3513   -1.2290 |   |
 |  11 | 55325.093750000  | P P |     2.7132   -5.4420    0.8539 |   |
 |  12 | 55325.093750000  | P P |    -1.1269    3.0372   -2.7291 |   |
 |  13 | 55325.093750000  | P P |    -1.1425   -5.5606   -2.8340 |   |
 |  14 | 55325.093750000  | P P |     3.6290    4.2325   -1.2582 |   |
 |  15 | 55325.093750000  | P P |    -0.6713    2.3374    3.3228 |   |
 |  16 | 55325.093750000  | P P |     5.9539   -0.6515   -0.3504 |   |
 |  18 | 55325.093750000  | P P |     1.1450    2.6567    4.5487 |   |
 |  19 | 55325.093750000  | P P |     2.5092   -3.4171    2.1736 |   |
 |  20 | 55325.093750000  | P P |     2.3675   -3.7553   -4.2962 |   |
 |  21 | 55325.093750000  | P P |     3.7690    2.9952    4.5340 |   |
 |  22 | 55325.093750000  | P P |     3.6117    0.8072    2.0003 |   |
 |  23 | 55325.093750000  | P P |     0.5052   -3.3162   -3.0128 |   |
 |  24 | 55325.093750000  | P P |     2.4450    2.7105    4.1077 |   |
 |  26 | 55325.093750000  | P P |     0.2157    3.3725    3.1497 |   |
 |  27 | 55325.093750000  | P P |    -1.1556    6.7294   -1.2221 |   |
 |  28 | 55325.093750000  | P P |    -2.1462   -3.4267    4.4237 |   |
 |  29 | 55325.093750000  | P P |     2.4942    3.5016   -1.0819 |   |
 |  30 | 55325.093750000  | P P |     0.0648    2.4695   -4.8552 |   |
 |  31 | 55325.093750000  | P P |     3.7833   -1.9714   -3.3251 |   |
 |  32 | 55325.093750000  | P P |     3.1312   -3.3669   -3.3636 |   |
 |   1 | 55325.104166667  | P P |  -100.6984  -62.0141   89.4403 |   |
 |   2 | 55325.104166667  | P P |    -2.2098   -2.3366   -4.2903 |   |
 |   4 | 55325.104166667  | P P |    -2.0325   -2.8223   -4.0201 |   |
 |   5 | 55325.104166667  | P P |    -4.0843    0.6117    0.4796 |   |
 |   6 | 55325.104166667  | P P |     4.2663   -0.6507    3.3184 |   |
 |   7 | 55325.104166667  | P P |     1.4205   -4.6760    0.6236 |   |
 |   8 | 55325.104166667  | P P |    -3.7929   -0.7089    5.6508 |   |
 |   9 | 55325.104166667  | P P |    -1.6026    5.0653    0.5042 |   |
 |  10 | 55325.104166667  | P P |    -4.9352   -1.5314   -1.8929 |   |
 |  11 | 55325.104166667  | P P |     3.0005   -5.1041    1.5645 |   |
 |  12 | 55325.104166667  | P P |    -1.5505    2.9940   -2.4964 |   |
 |  13 | 55325.104166667  | P P |    -0.8185   -5.1925   -3.5365 |   |
 |  14 | 55325.104166667  | P P |     3.5269    4.4547   -0.3072 |   |
 |  15 | 55325.104166667  | P P |    -1.0365    1.7891    3.4793 |   |
 |  16 | 55325.104166667  | P P |     5.8625   -0.4053   -1.1731 |   |
 |  18 | 55325.104166667  | P P |     0.2711    2.7172    4.6285 |   |
 |  19 | 55325.104166667  | P P |     2.7543   -3.0661    2.3452 |   |
 |  20 | 55325.104166667  | P P |     3.0814   -3.5975   -3.9207 |   |
 |  21 | 55325.104166667  | P P |     3.1135    3.5817    4.1589 |   |
 |  22 | 55325.104166667  | P P |     3.0538    0.9720    2.5542 |   |
 |  23 | 55325.104166667  | P P |     0.9027   -2.7948   -3.3831 |   |
 |  24 | 55325.104166667  | P P |     2.1634    3.1667    3.8585 |   |
 |  26 | 55325.104166667  | P P |    -0.2695    2.6981    3.6974 |   |
 |  27 | 55325.104166667  | P P |    -0.9883    6.8852   -0.5170 |   |
 |  28 | 55325.104166667  | P P |    -1.6137   -3.4492    4.6839 |   |
 |  29 | 55325.104166667  | P P |     2.2801    3.4163   -1.6965 |   |
 |  30 | 55325.104166667  | P P |    -0.5318    2.6144   -4.7157 |   |
 |  31 | 55325.104166667  | P P |     3.6009   -1.2281   -3.5522 |   |
 |  32 | 55325.104166667  | P P |     3.5979   -3.1423   -2.9537 |   |
 |   1 | 55325.114583333  | P P |   -90.3076  -62.9452   99.3353 |   |
 |   2 | 55325.114583333  | P P |    -2.0082   -2.8398   -4.2097 |   |
 |   4 | 55325.114583333  | P P |    -1.6323   -3.5417   -3.7904 |   |
 |   5 | 55325.114583333  | P P |    -4.1569    0.4431   -0.1942 |   |
 |   6 | 55325.114583333  | P P |     4.4405   -0.2658    3.0459 |   |
 |   7 | 55325.114583333  | P P |     1.6420   -4.7152    0.0466 |   |
 |   8 | 55325.114583333  | P P |    -3.3013   -1.5623    5.6176 |   |
 |   9 | 55325.114583333  | P P |    -1.6643    4.6234    1.5287 |   |
 |  10 | 55325.114583333  | P P |    -4.6432   -1.7115   -2.4826 |   |
 |  11 | 55325.114583333  | P P |     3.2777   -4.6737    2.2456 |   |
 |  12 | 55325.114583333  | P P |    -1.9194    2.9511   -2.2161 |   |
 |  13 | 55325.114583333  | P P |    -0.4061   -4.7547   -4.1721 |   |
 |  14 | 55325.114583333  | P P |     3.3369    4.6076    0.7201 |   |
 |  15 | 55325.114583333  | P P |    -1.4578    1.2027    3.5245 |   |
 |  16 | 55325.114583333  | P P |     5.6663   -0.1288   -1.9949 |   |
 |  18 | 55325.114583333  | P P |    -0.6218    2.8261    4.5894 |   |
 |  19 | 55325.114583333  | P P |     2.9573   -2.7835    2.4442 |   |
 |  20 | 55325.114583333  | P P |     3.7614   -3.4463   -3.4271 |   |
 |  21 | 55325.114583333  | P P |     2.4264    4.1911    3.6249 |   |
 |  22 | 55325.114583333  | P P |     2.4022    1.1719    3.0239 |   |
 |  23 | 55325.114583333  | P P |     1.3697   -2.2584   -3.6798 |   |
 |  24 | 55325.114583333  | P P |     1.8956    3.6034    3.5004 |   |
 |  26 | 55325.114583333  | P P |    -0.8327    1.9082    4.0823 |   |
 |  27 | 55325.114583333  | P P |    -0.7888    7.0104    0.1177 |   |
 |  28 | 55325.114583333  | P P |    -1.0864   -3.4786    4.8173 |   |
 |  29 | 55325.114583333  | P P |     2.0693    3.2752   -2.2059 |   |
 |  30 | 55325.114583333  | P P |    -1.0851    2.7852   -4.4952 |   |
