 RESIDUALS IN EARTH-FIXED SYSTEM

 FILE 1: ${P}/b10121\ORB\brd15822.sp3                                           
 FILE 2: ${P}/b10121\ORB\igs15822.sp3                                           



 ---------------------------------------------------------------------
 | NUM |      NAME        | FLG |       RESIDUALS IN METERS      |   |
 |   8 | 55320.010416667  | P P |    -6.5869    3.0216    1.0329 |   |
 |   9 | 55320.010416667  | P P |    -0.2659    3.6902   -4.3203 |   |
 |  10 | 55320.010416667  | P P |    -3.2665    1.4565    3.3738 |   |
 |  11 | 55320.010416667  | P P |     0.5430   -4.5597   -3.6018 |   |
 |  12 | 55320.010416667  | P P |     2.4243    3.1643   -2.1804 |   |
 |  13 | 55320.010416667  | P P |    -1.4515   -4.5955    3.2358 |   |
 |  14 | 55320.010416667  | P P |     4.3021   -0.0606   -4.6090 |   |
 |  15 | 55320.010416667  | P P |     0.7026    4.5311    0.1262 |   |
 |  16 | 55320.010416667  | P P |     5.2829   -0.7954    3.7925 |   |
 |  17 | 55320.010416667  | P P |    -1.8379    0.5981   -3.4898 |   |
 |  18 | 55320.010416667  | P P |     4.9058    3.5318    1.1356 |   |
 |  19 | 55320.010416667  | P P |     2.1810   -3.5534    1.2731 |   |
 |  20 | 55320.010416667  | P P |    -1.9472   -4.7102   -2.5768 |   |
 |  22 | 55320.010416667  | P P |     4.1332    1.8937   -0.7050 |   |
 |  24 | 55320.010416667  | P P |     4.8281    0.9689    3.0057 |   |
 |  26 | 55320.010416667  | P P |     0.1111    5.4292   -0.0920 |   |
 |  27 | 55320.010416667  | P P |    -2.5756    3.6490   -3.3158 |   |
 |  28 | 55320.010416667  | P P |    -4.7551   -1.9485   -1.3375 |   |
 |  29 | 55320.010416667  | P P |     2.9574    2.1197    3.3038 |   |
 |  30 | 55320.010416667  | P P |     3.4538    3.0264   -2.6126 |   |
 |  31 | 55320.010416667  | P P |     4.2453   -1.2767   -1.7745 |   |
 |  32 | 55320.010416667  | P P |     0.3296   -3.8872   -3.1537 |   |
 |   1 | 55320.020833333  | P P |  -129.7103  -55.0922  -44.6144 |   |
 |   2 | 55320.020833333  | P P |    -3.6341    1.8072   -1.6110 |   |
 |   3 | 55320.020833333  | P P |     3.0154   -2.4774    3.7004 |   |
 |   4 | 55320.020833333  | P P |    -4.1835    2.6036   -1.2311 |   |
 |   5 | 55320.020833333  | P P |    -0.8050    1.7761    3.5399 |   |
 |   6 | 55320.020833333  | P P |     3.2978   -1.7709    3.5610 |   |
 |   7 | 55320.020833333  | P P |    -1.9538   -1.2805    3.7036 |   |
 |   8 | 55320.020833333  | P P |    -6.3507    2.9609    1.8252 |   |
 |   9 | 55320.020833333  | P P |    -0.8051    3.9705   -3.9234 |   |
 |  10 | 55320.020833333  | P P |    -3.7178    1.0118    3.0110 |   |
 |  11 | 55320.020833333  | P P |     1.1269   -4.8945   -3.1064 |   |
 |  12 | 55320.020833333  | P P |     1.9727    3.0701   -2.6000 |   |
 |  13 | 55320.020833333  | P P |    -1.3164   -5.0695    2.6157 |   |
 |  14 | 55320.020833333  | P P |     4.3045    0.7549   -4.5897 |   |
 |  15 | 55320.020833333  | P P |     0.4853    4.4216    0.7095 |   |
 |  16 | 55320.020833333  | P P |     5.6756   -0.5666    3.4210 |   |
 |  17 | 55320.020833333  | P P |    -1.7618    0.0202   -3.5644 |   |
 |  18 | 55320.020833333  | P P |     4.5863    3.6417    1.9828 |   |
 |  19 | 55320.020833333  | P P |     2.3311   -3.3132    1.6997 |   |
 |  20 | 55320.020833333  | P P |    -1.3565   -4.5708   -3.1554 |   |
 |  22 | 55320.020833333  | P P |     4.1320    2.1827    0.1077 |   |
 |  24 | 55320.020833333  | P P |     4.4548    1.3527    3.4852 |   |
 |  26 | 55320.020833333  | P P |    -0.3008    5.5372    0.9253 |   |
 |  27 | 55320.020833333  | P P |    -2.7862    3.9265   -2.8217 |   |
 |  28 | 55320.020833333  | P P |    -4.8753   -2.0505   -0.7153 |   |
 |  29 | 55320.020833333  | P P |     2.7917    2.6201    2.8825 |   |
 |  30 | 55320.020833333  | P P |     2.9949    2.9033   -3.2100 |   |
 |  31 | 55320.020833333  | P P |     4.0967   -1.0120   -2.3964 |   |
 |  32 | 55320.020833333  | P P |     1.1671   -3.5353   -3.4704 |   |
 |   1 | 55320.031250000  | P P |  -132.5062  -58.5464  -29.4717 |   |
 |   2 | 55320.031250000  | P P |    -3.5626    1.5304   -2.2324 |   |
 |   3 | 55320.031250000  | P P |     3.2935   -1.8279    4.0223 |   |
 |   4 | 55320.031250000  | P P |    -4.0182    2.3142   -1.8626 |   |
 |   5 | 55320.031250000  | P P |    -1.4418    1.4114    3.3753 |   |
 |   6 | 55320.031250000  | P P |     3.3982   -1.2877    3.7670 |   |
 |   7 | 55320.031250000  | P P |    -1.4940   -1.6318    3.8383 |   |
 |   8 | 55320.031250000  | P P |    -6.0144    2.8332    2.5606 |   |
 |   9 | 55320.031250000  | P P |    -1.3218    4.2176   -3.3793 |   |
 |  10 | 55320.031250000  | P P |    -4.1051    0.6366    2.5581 |   |
 |  11 | 55320.031250000  | P P |     1.6863   -5.1892   -2.4939 |   |
 |  12 | 55320.031250000  | P P |     1.5332    2.9594   -2.8996 |   |
 |  13 | 55320.031250000  | P P |    -1.1853   -5.4308    1.8863 |   |
 |  14 | 55320.031250000  | P P |     4.2857    1.6120   -4.3800 |   |
 |  15 | 55320.031250000  | P P |     0.2619    4.1986    1.2702 |   |
 |  16 | 55320.031250000  | P P |     5.9455   -0.4530    3.0031 |   |
 |  17 | 55320.031250000  | P P |    -1.7049   -0.5345   -3.5353 |   |
 |  18 | 55320.031250000  | P P |     4.1696    3.7099    2.7855 |   |
 |  19 | 55320.031250000  | P P |     2.4463   -3.0489    2.0419 |   |
 |  20 | 55320.031250000  | P P |    -0.6940   -4.4169   -3.6523 |   |
 |  22 | 55320.031250000  | P P |     4.0580    2.4465    0.9677 |   |
 |  24 | 55320.031250000  | P P |     4.0339    1.7799    3.8769 |   |
 |  26 | 55320.031250000  | P P |    -0.7622    5.4536    2.0772 |   |
 |  27 | 55320.031250000  | P P |    -2.8312    4.1905   -2.3408 |   |
 |  28 | 55320.031250000  | P P |    -4.9432   -2.0254   -0.1716 |   |
 |  29 | 55320.031250000  | P P |     2.6372    3.0744    2.3639 |   |
 |  30 | 55320.031250000  | P P |     2.5187    2.8193   -3.7414 |   |
 |  31 | 55320.031250000  | P P |     3.8268   -0.6580   -2.9750 |   |
 |  32 | 55320.031250000  | P P |     2.0645   -3.1801   -3.6843 |   |
 |   1 | 55320.041666667  | P P |  -134.0348  -60.9335  -13.8901 |   |
 |   2 | 55320.041666667  | P P |    -3.3961    1.2071   -2.8248 |   |
 |   3 | 55320.041666667  | P P |     3.5939   -1.1854    4.2527 |   |
 |   4 | 55320.041666667  | P P |    -3.7841    1.9701   -2.4294 |   |
 |   5 | 55320.041666667  | P P |    -2.0611    1.1165    3.1259 |   |
 |   6 | 55320.041666667  | P P |     3.5348   -0.7927    3.8964 |   |
 |   7 | 55320.041666667  | P P |    -1.0008   -1.9913    3.8402 |   |
 |   8 | 55320.041666667  | P P |    -5.5819    2.6554    3.2184 |   |
 |   9 | 55320.041666667  | P P |    -1.7914    4.4017   -2.7072 |   |
 |  10 | 55320.041666667  | P P |    -4.4167    0.3154    2.0252 |   |
 |  11 | 55320.041666667  | P P |     2.1874   -5.4267   -1.7791 |   |
 |  12 | 55320.041666667  | P P |     1.0962    2.8251   -3.0900 |   |
 |  13 | 55320.041666667  | P P |    -1.0371   -5.6738    1.0753 |   |
 |  14 | 55320.041666667  | P P |     4.2548    2.4613   -3.9808 |   |
 |  15 | 55320.041666667  | P P |     0.0067    3.8723    1.7959 |   |
 |  16 | 55320.041666667  | P P |     6.1268   -0.3710    2.5294 |   |
 |  17 | 55320.041666667  | P P |    -1.6716   -1.0712   -3.3950 |   |
 |  18 | 55320.041666667  | P P |     3.6451    3.7561    3.4943 |   |
 |  19 | 55320.041666667  | P P |     2.5734   -2.7571    2.3513 |   |
 |  20 | 55320.041666667  | P P |     0.0131   -4.2699   -4.0408 |   |
 |  22 | 55320.041666667  | P P |     3.9031    2.6718    1.8117 |   |
 |  24 | 55320.041666667  | P P |     3.5966    2.2535    4.1511 |   |
 |  26 | 55320.041666667  | P P |    -1.1940    5.1281    3.2460 |   |
 |  27 | 55320.041666667  | P P |    -2.7921    4.4299   -1.8274 |   |
 |  28 | 55320.041666667  | P P |    -4.9279   -1.9751    0.3333 |   |
 |  29 | 55320.041666667  | P P |     2.4958    3.4717    1.7721 |   |
 |  30 | 55320.041666667  | P P |     2.0170    2.7959   -4.2048 |   |
 |  31 | 55320.041666667  | P P |     3.4338   -0.2205   -3.4900 |   |
 |  32 | 55320.041666667  | P P |     2.9381   -2.8580   -3.7675 |   |
 |   1 | 55320.052083333  | P P |  -134.1598  -62.3512    1.8128 |   |
 |   2 | 55320.052083333  | P P |    -3.1522    0.8280   -3.3872 |   |
 |   3 | 55320.052083333  | P P |     3.9042   -0.5608    4.3762 |   |
 |   4 | 55320.052083333  | P P |    -3.4843    1.5422   -2.9455 |   |
 |   5 | 55320.052083333  | P P |    -2.6194    0.9023    2.7987 |   |
 |   6 | 55320.052083333  | P P |     3.7259   -0.2192    3.9563 |   |
 |   7 | 55320.052083333  | P P |    -0.4955   -2.3454    3.7224 |   |
 |   8 | 55320.052083333  | P P |    -5.0667    2.4360    3.7845 |   |
 |   9 | 55320.052083333  | P P |    -2.1822    4.5116   -1.9531 |   |
 |  10 | 55320.052083333  | P P |    -4.6501    0.0204    1.4091 |   |
 |  11 | 55320.052083333  | P P |     2.5936   -5.5847   -0.9968 |   |
 |  12 | 55320.052083333  | P P |     0.6254    2.6571   -3.1969 |   |
 |  13 | 55320.052083333  | P P |    -0.8611   -5.8059    0.2159 |   |
 |  14 | 55320.052083333  | P P |     4.2286    3.2390   -3.4329 |   |
 |  15 | 55320.052083333  | P P |    -0.2927    3.4674    2.2715 |   |
 |  16 | 55320.052083333  | P P |     6.2725   -0.2168    1.9453 |   |
 |  17 | 55320.052083333  | P P |    -1.6612   -1.6057   -3.1387 |   |
 |  18 | 55320.052083333  | P P |     3.0215    3.7941    4.0664 |   |
 |  19 | 55320.052083333  | P P |     2.7619   -2.3928    2.6770 |   |
 |  20 | 55320.052083333  | P P |     0.7346   -4.1387   -4.2940 |   |
 |  22 | 55320.052083333  | P P |     3.6614    2.8400    2.5709 |   |
 |  24 | 55320.052083333  | P P |     3.1742    2.7569    4.2868 |   |
 |  26 | 55320.052083333  | P P |    -1.5106    4.5819    4.2654 |   |
 |  27 | 55320.052083333  | P P |    -2.7588    4.6088   -1.2005 |   |
 |  28 | 55320.052083333  | P P |    -4.7846   -2.0024    0.8937 |   |
 |  29 | 55320.052083333  | P P |     2.3713    3.7914    1.1322 |   |
 |  30 | 55320.052083333  | P P |     1.4537    2.8210   -4.5884 |   |
 |  31 | 55320.052083333  | P P |     2.9447    0.2808   -3.9221 |   |
 |  32 | 55320.052083333  | P P |     3.6925   -2.6094   -3.7014 |   |
 |   1 | 55320.062500000  | P P |  -132.7875  -62.9520   17.3164 |   |
 |   2 | 55320.062500000  | P P |    -2.8626    0.3665   -3.9226 |   |
 |   3 | 55320.062500000  | P P |     4.2133    0.0513    4.3605 |   |
 |   4 | 55320.062500000  | P P |    -3.1195    0.9959   -3.4225 |   |
 |   5 | 55320.062500000  | P P |    -3.0674    0.7661    2.3935 |   |
 |   6 | 55320.062500000  | P P |     3.9771    0.5226    3.9168 |   |
 |   7 | 55320.062500000  | P P |    -0.0228   -2.7044    3.5230 |   |
 |   8 | 55320.062500000  | P P |    -4.5078    2.1756    4.2528 |   |
 |   9 | 55320.062500000  | P P |    -2.4492    4.5632   -1.1948 |   |
 |  10 | 55320.062500000  | P P |    -4.8117   -0.2831    0.6931 |   |
 |  11 | 55320.062500000  | P P |     2.8755   -5.6503   -0.1945 |   |
 |  12 | 55320.062500000  | P P |     0.0473    2.4617   -3.2405 |   |
 |  13 | 55320.062500000  | P P |    -0.6641   -5.8453   -0.6483 |   |
 |  14 | 55320.062500000  | P P |     4.2375    3.8669   -2.8203 |   |
 |  15 | 55320.062500000  | P P |    -0.6336    3.0215    2.6808 |   |
 |  16 | 55320.062500000  | P P |     6.4554    0.1061    1.1549 |   |
 |  17 | 55320.062500000  | P P |    -1.6569   -2.1605   -2.7549 |   |
 |  18 | 55320.062500000  | P P |     2.3345    3.8165    4.4892 |   |
 |  19 | 55320.062500000  | P P |     3.0581   -1.8731    3.0556 |   |
 |  20 | 55320.062500000  | P P |     1.4365   -4.0151   -4.3962 |   |
 |  22 | 55320.062500000  | P P |     3.3299    2.9164    3.1865 |   |
 |  24 | 55320.062500000  | P P |     2.7907    3.2587    4.2863 |   |
 |  26 | 55320.062500000  | P P |    -1.6499    3.9350    4.9409 |   |
 |  27 | 55320.062500000  | P P |    -2.8187    4.6687   -0.3498 |   |
 |  28 | 55320.062500000  | P P |    -4.4369   -2.1822    1.6474 |   |
 |  29 | 55320.062500000  | P P |     2.2627    4.0081    0.4741 |   |
 |  30 | 55320.062500000  | P P |     0.7580    2.8379   -4.8692 |   |
 |  31 | 55320.062500000  | P P |     2.4533    0.7974   -4.2476 |   |
 |  32 | 55320.062500000  | P P |     4.2391   -2.4659   -3.4783 |   |
 |   1 | 55320.072916667  | P P |  -129.8809  -62.9416   32.3292 |   |
 |   2 | 55320.072916667  | P P |    -2.5817   -0.2336   -4.4245 |   |
 |   3 | 55320.072916667  | P P |     4.5051    0.6795    4.1500 |   |
 |   4 | 55320.072916667  | P P |    -2.6864    0.2948   -3.8680 |   |
 |   5 | 55320.072916667  | P P |    -3.3534    0.6880    1.9012 |   |
 |   6 | 55320.072916667  | P P |     4.2891    1.5295    3.7186 |   |
 |   7 | 55320.072916667  | P P |     0.3526   -3.0898    3.2972 |   |
 |   8 | 55320.072916667  | P P |    -3.9865    1.8554    4.6247 |   |
 |   9 | 55320.072916667  | P P |    -2.5424    4.6118   -0.5407 |   |
 |  10 | 55320.072916667  | P P |    -4.9049   -0.6239   -0.1549 |   |
 |  11 | 55320.072916667  | P P |     3.0207   -5.6010    0.5549 |   |
 |  12 | 55320.072916667  | P P |    -0.7256    2.2589   -3.2165 |   |
 |  13 | 55320.072916667  | P P |    -0.4757   -5.8215   -1.4681 |   |
 |  14 | 55320.072916667  | P P |     4.3250    4.2727   -2.2699 |   |
 |  15 | 55320.072916667  | P P |    -0.9850    2.5838    3.0088 |   |
 |  16 | 55320.072916667  | P P |     6.7497    0.6668    0.0351 |   |
 |  17 | 55320.072916667  | P P |    -1.6229   -2.7701   -2.2405 |   |
 |  18 | 55320.072916667  | P P |     1.6424    3.8008    4.7877 |   |
 |  19 | 55320.072916667  | P P |     3.5025   -1.0843    3.4774 |   |
 |  20 | 55320.072916667  | P P |     2.0890   -3.8681   -4.3402 |   |
 |  22 | 55320.072916667  | P P |     2.9071    2.8513    3.6071 |   |
 |  24 | 55320.072916667  | P P |     2.4447    3.7009    4.1805 |   |
 |  26 | 55320.072916667  | P P |    -1.5827    3.4208    5.0740 |   |
 |  27 | 55320.072916667  | P P |    -3.0435    4.5309    0.8441 |   |
 |  28 | 55320.072916667  | P P |    -3.7817   -2.5349    2.7550 |   |
 |  29 | 55320.072916667  | P P |     2.1635    4.0821   -0.1615 |   |
 |  30 | 55320.072916667  | P P |    -0.1589    2.7524   -5.0080 |   |
 |  31 | 55320.072916667  | P P |     2.0632    1.2837   -4.4276 |   |
 |  32 | 55320.072916667  | P P |     4.5012   -2.4437   -3.1097 |   |
 |   1 | 55320.083333333  | P P |  -124.1676  -63.8509   48.7957 |   |
 |   2 | 55320.083333333  | P P |    -2.3226    0.2905   -3.5786 |   |
 |   3 | 55320.083333333  | P P |     4.2342    0.1824    3.7614 |   |
 |   4 | 55320.083333333  | P P |    -3.2763    1.3164   -3.5569 |   |
 |   5 | 55320.083333333  | P P |    -2.7611    1.6701    2.4963 |   |
 |   6 | 55320.083333333  | P P |     4.0433    0.7096    3.6395 |   |
 |   7 | 55320.083333333  | P P |    -1.2918   -2.4355    4.0214 |   |
 |   8 | 55320.083333333  | P P |    -5.2343    3.0851    4.8057 |   |
 |   9 | 55320.083333333  | P P |    -0.9221    5.3452   -2.2088 |   |
 |  10 | 55320.083333333  | P P |    -4.7969    0.2982    0.6694 |   |
 |  11 | 55320.083333333  | P P |     1.8090   -5.5937   -0.1892 |   |
 |  12 | 55320.083333333  | P P |     0.5093    2.8174   -3.3721 |   |
 |  13 | 55320.083333333  | P P |    -1.4770   -5.6345   -0.3536 |   |
 |  14 | 55320.083333333  | P P |     4.9417    2.8271   -3.1264 |   |
 |  15 | 55320.083333333  | P P |    -0.0811    3.9204    2.3078 |   |
 |  16 | 55320.083333333  | P P |     6.5470   -0.1691    0.6221 |   |
 |  17 | 55320.083333333  | P P |    -2.0197   -1.9570   -2.8306 |   |
 |  18 | 55320.083333333  | P P |     2.8893    3.4800    4.0108 |   |
 |  19 | 55320.083333333  | P P |     3.0065   -1.7081    2.8705 |   |
 |  20 | 55320.083333333  | P P |     0.9830   -4.1155   -4.2181 |   |
 |  21 | 55320.083333333  | P P |     2.4278    3.6415    4.1498 |   |
 |  22 | 55320.083333333  | P P |     3.4329    1.8844    2.5370 |   |
 |  23 | 55320.083333333  | P P |    -0.4095   -4.0158   -1.3412 |   |
 |  24 | 55320.083333333  | P P |     3.6051    2.6798    4.0755 |   |
 |  26 | 55320.083333333  | P P |    -0.1420    4.0100    3.1985 |   |
 |  27 | 55320.083333333  | P P |    -2.4691    4.8748    0.5921 |   |
 |  28 | 55320.083333333  | P P |    -4.2582   -2.0879    2.4247 |   |
 |  29 | 55320.083333333  | P P |     3.2010    3.9688    0.7448 |   |
 |  30 | 55320.083333333  | P P |     0.5761    2.5832   -4.6201 |   |
 |  31 | 55320.083333333  | P P |     2.8145   -0.2664   -3.4347 |   |
 |  32 | 55320.083333333  | P P |     3.3927   -3.2887   -3.1832 |   |
 |   1 | 55320.093750000  | P P |  -117.9758  -63.6548   62.6280 |   |
 |   2 | 55320.093750000  | P P |    -2.1229   -0.2458   -3.8831 |   |
 |   3 | 55320.093750000  | P P |     4.5900    0.6901    3.5513 |   |
 |   4 | 55320.093750000  | P P |    -2.9452    0.6819   -3.8792 |   |
 |   5 | 55320.093750000  | P P |    -3.1605    1.5684    1.9971 |   |
 |   6 | 55320.093750000  | P P |     4.3088    1.2566    3.3983 |   |
 |   7 | 55320.093750000  | P P |    -0.8880   -2.8550    3.7486 |   |
 |   8 | 55320.093750000  | P P |    -4.6409    2.4851    5.2013 |   |
 |   9 | 55320.093750000  | P P |    -1.1528    5.2919   -1.3404 |   |
 |  10 | 55320.093750000  | P P |    -4.8496    0.0681   -0.0234 |   |
 |  11 | 55320.093750000  | P P |     2.0988   -5.4676    0.6131 |   |
 |  12 | 55320.093750000  | P P |    -0.0159    2.6584   -3.2338 |   |
 |  13 | 55320.093750000  | P P |    -1.2053   -5.5368   -1.2275 |   |
 |  14 | 55320.093750000  | P P |     4.9286    3.3752   -2.3945 |   |
 |  15 | 55320.093750000  | P P |    -0.4747    3.4345    2.6507 |   |
 |  16 | 55320.093750000  | P P |     6.5472    0.0185   -0.0923 |   |
 |  17 | 55320.093750000  | P P |    -2.0829   -2.4050   -2.4117 |   |
 |  18 | 55320.093750000  | P P |     2.1494    3.5231    4.3136 |   |
 |  19 | 55320.093750000  | P P |     3.2762   -1.2219    3.0156 |   |
 |  20 | 55320.093750000  | P P |     1.7130   -3.9991   -4.1780 |   |
 |  21 | 55320.093750000  | P P |     1.9087    4.1362    3.7844 |   |
 |  22 | 55320.093750000  | P P |     2.9983    1.9891    3.0973 |   |
 |  23 | 55320.093750000  | P P |    -0.1220   -3.7722   -2.0106 |   |
 |  24 | 55320.093750000  | P P |     3.2460    3.1635    4.0304 |   |
 |  26 | 55320.093750000  | P P |    -0.5947    3.3357    3.7764 |   |
 |  27 | 55320.093750000  | P P |    -2.3526    4.8106    1.3710 |   |
 |  28 | 55320.093750000  | P P |    -3.8621   -2.1510    2.9799 |   |
 |  29 | 55320.093750000  | P P |     3.0424    4.0562    0.0385 |   |
 |  30 | 55320.093750000  | P P |    -0.0752    2.6397   -4.6760 |   |
 |  31 | 55320.093750000  | P P |     2.4455    0.3874   -3.6252 |   |
 |  32 | 55320.093750000  | P P |     3.9286   -3.1525   -2.8846 |   |
 |   1 | 55320.104166667  | P P |  -110.3363  -63.5669   75.3930 |   |
 |   2 | 55320.104166667  | P P |    -1.9071   -0.7280   -4.0339 |   |
 |   3 | 55320.104166667  | P P |     4.8487    0.9845    3.2604 |   |
 |   4 | 55320.104166667  | P P |    -2.6024   -0.0038   -4.0746 |   |
 |   5 | 55320.104166667  | P P |    -3.4525    1.5000    1.4614 |   |
 |   6 | 55320.104166667  | P P |     4.5462    1.6630    3.0595 |   |
 |   7 | 55320.104166667  | P P |    -0.4621   -3.2866    3.3390 |   |
 |   8 | 55320.104166667  | P P |    -3.9423    1.7163    5.4041 |   |
 |   9 | 55320.104166667  | P P |    -1.4520    5.0605   -0.2504 |   |
 |  10 | 55320.104166667  | P P |    -4.7937   -0.1409   -0.7148 |   |
 |  11 | 55320.104166667  | P P |     2.3834   -5.2266    1.4025 |   |
 |  12 | 55320.104166667  | P P |    -0.5602    2.5212   -3.0200 |   |
 |  13 | 55320.104166667  | P P |    -0.8677   -5.3423   -2.0999 |   |
 |  14 | 55320.104166667  | P P |     4.8802    3.8793   -1.5287 |   |
 |  15 | 55320.104166667  | P P |    -0.9232    2.8926    2.9154 |   |
 |  16 | 55320.104166667  | P P |     6.4476    0.2164   -0.8270 |   |
 |  17 | 55320.104166667  | P P |    -2.1662   -2.7033   -1.9899 |   |
 |  18 | 55320.104166667  | P P |     1.2987    3.5905    4.5104 |   |
 |  19 | 55320.104166667  | P P |     3.4973   -0.8315    3.0415 |   |
 |  20 | 55320.104166667  | P P |     2.3897   -3.8843   -4.0178 |   |
 |  21 | 55320.104166667  | P P |     1.3422    4.6500    3.2775 |   |
 |  22 | 55320.104166667  | P P |     2.4547    2.0894    3.5912 |   |
 |  23 | 55320.104166667  | P P |     0.1618   -3.4749   -2.5805 |   |
 |  24 | 55320.104166667  | P P |     2.9042    3.6306    3.8811 |   |
 |  26 | 55320.104166667  | P P |    -1.2657    2.4853    4.4072 |   |
 |  27 | 55320.104166667  | P P |    -2.0925    4.7512    1.9950 |   |
 |  28 | 55320.104166667  | P P |    -3.4581   -2.2028    3.4256 |   |
 |  29 | 55320.104166667  | P P |     2.8671    4.0653   -0.6199 |   |
 |  30 | 55320.104166667  | P P |    -0.6536    2.7114   -4.5847 |   |
 |  31 | 55320.104166667  | P P |     2.0134    1.2175   -3.7145 |   |
 |  32 | 55320.104166667  | P P |     4.3625   -3.0106   -2.5177 |   |
 |   1 | 55320.114583333  | P P |  -101.3517  -63.7851   86.9078 |   |
 |   2 | 55320.114583333  | P P |    -1.6965   -1.1809   -4.0536 |   |
 |   3 | 55320.114583333  | P P |     5.0189    1.1223    2.9085 |   |
 |   4 | 55320.114583333  | P P |    -2.2553   -0.7279   -4.1360 |   |
 |   5 | 55320.114583333  | P P |    -3.6263    1.4427    0.8844 |   |
 |   6 | 55320.114583333  | P P |     4.7427    1.9751    2.6406 |   |
 |   7 | 55320.114583333  | P P |    -0.0495   -3.7061    2.8187 |   |
 |   8 | 55320.114583333  | P P |    -3.1822    0.8350    5.3836 |   |
 |   9 | 55320.114583333  | P P |    -1.7469    4.6638    0.9713 |   |
 |  10 | 55320.114583333  | P P |    -4.6296   -0.3575   -1.3891 |   |
 |  11 | 55320.114583333  | P P |     2.6478   -4.8868    2.1607 |   |
 |  12 | 55320.114583333  | P P |    -1.1400    2.4205   -2.7542 |   |
 |  13 | 55320.114583333  | P P |    -0.4712   -5.0689   -2.9141 |   |
 |  14 | 55320.114583333  | P P |     4.7851    4.2883   -0.5917 |   |
 |  15 | 55320.114583333  | P P |    -1.3999    2.3407    3.0757 |   |
 |  16 | 55320.114583333  | P P |     6.2677    0.4538   -1.5864 |   |
 |  17 | 55320.114583333  | P P |    -2.2380   -2.8835   -1.5660 |   |
 |  18 | 55320.114583333  | P P |     0.3770    3.6925    4.5903 |   |
 |  19 | 55320.114583333  | P P |     3.6824   -0.5172    2.9779 |   |
 |  20 | 55320.114583333  | P P |     3.0109   -3.7693   -3.7336 |   |
 |  21 | 55320.114583333  | P P |     0.7750    5.1519    2.6306 |   |
 |  22 | 55320.114583333  | P P |     1.8065    2.1991    3.9786 |   |
