    4.4745     2.3111     2.1429    68.0000    90.0000    74.1473    54.6965
    4.4745     2.3111     4.2857    68.0000    90.0000    74.1473    53.8308
    4.4745     2.3111     6.4286    68.0000    90.0000    74.1473    52.9650
    4.4745     2.3111     8.5714    68.0000    90.0000    74.1473    52.0992
    4.4745     2.3111    10.7143    68.0000    90.0000    74.1473    51.2335
    4.4745     2.3111    12.8571    68.0000    90.0000    74.1473    50.3677
    4.4745     2.3111    15.0000    68.0000    90.0000    74.1473    49.5019
    4.4745     2.3111     2.1429    68.0000    90.0000    78.6218    54.6965
    4.4745     2.3111     4.2857    68.0000    90.0000    78.6218    53.8308
    4.4745     2.3111     6.4286    68.0000    90.0000    78.6218    52.9650
    4.4745     2.3111     8.5714    68.0000    90.0000    78.6218    52.0992
    4.4745     2.3111    10.7143    68.0000    90.0000    78.6218    51.2335
    4.4745     2.3111    12.8571    68.0000    90.0000    78.6218    50.3677
    4.4745     2.3111    15.0000    68.0000    90.0000    78.6218    49.5019
