000000000100800 	000000000000032 	000000000100800 	000000000100800 	-5.583046004176000e-04 	6.139089236967000e-12 	000000000000000 	2.400000000000000e+00 	8.149809786118000e-03 	5.153766061783000e+03 	4.218389998590000e-09 	-1.166588196464000e+00 	-2.121590807516000e+00 	4.736877494647000e-01 	9.637395893821999e-01 	-7.700320749267000e-09 	3.896590880079000e-10 	1.067295670509000e-05 	-2.766028046608000e-06 	1.657754182816000e-07 	1.732259988785000e-07 	-5.228125000000000e+01 	1.770937500000000e+02 	000000000000110 
000000000100800 	000000000000026 	000000000100800 	000000000100800 	-1.053418964148000e-05 	-1.409716787748000e-11 	000000000000000 	2.400000000000000e+00 	9.721475187689000e-03 	5.153741006851000e+03 	5.271648156734000e-09 	-1.881968768696000e-02 	5.952994345081000e-01 	2.492378787912000e+00 	9.300019306332999e-01 	-8.357490980188000e-09 	-5.728810056505000e-10 	8.195638656615999e-06 	-6.705522537231001e-08 	1.378357410431000e-07 	6.146728992461999e-08 	-3.343750000000000e+00 	2.046875000000000e+02 	000000000000010 
000000000100800 	000000000000010 	000000000100800 	000000000100800 	-2.362695522606000e-04 	-1.546140993014000e-11 	000000000000000 	2.400000000000000e+00 	1.007195224520000e-02 	5.153690143585000e+03 	3.868375419078000e-09 	1.102120144071000e-01 	-2.343051648797000e+00 	-5.591860655556000e-01 	9.872676701298000e-01 	-7.992475775840001e-09 	-3.450143712334000e-10 	5.181878805160000e-06 	-7.009133696556000e-06 	8.381903171539000e-08 	-5.960464477539000e-08 	-1.342812500000000e+02 	2.915937500000000e+02 	000000000000052 
000000000100800 	000000000000016 	000000000100800 	000000000100800 	-1.021656207740000e-04 	9.549694368616000e-12 	000000000000000 	2.400000000000000e+00 	1.438599114772000e-02 	5.153663604736000e+03 	4.404826335840000e-09 	-8.453825664457000e-01 	8.610983618260000e-01 	2.665038354185000e+00 	9.606940280081000e-01 	-7.896043187607000e-09 	-5.735953211189000e-10 	9.220093488693000e-06 	1.259148120880000e-06 	3.054738044739000e-07 	1.452863216400000e-07 	1.893750000000000e+01 	2.002187500000000e+02 	000000000000042 
000000000100800 	000000000000031 	000000000100800 	000000000100800 	-2.198857255280000e-04 	6.821210263297000e-13 	000000000000000 	2.400000000000000e+00 	1.071529742330000e-02 	5.153588537216000e+03 	5.005208487024000e-09 	6.109369271981000e-01 	7.845004334777000e-01 	1.553445628297000e+00 	9.537293266546000e-01 	-8.219628094788000e-09 	1.150047904111000e-10 	5.319714546203000e-06 	6.631016731262000e-07 	1.396983861923000e-07 	-1.527369022369000e-07 	8.531250000000000e+00 	2.744375000000000e+02 	000000000000077 
000000000100784 	000000000000003 	000000000100784 	000000000100784 	6.255116313696000e-04 	8.640199666842999e-12 	000000000000000 	2.400000000000000e+00 	5.660648224875000e-03 	5.153616952896000e+03 	3.838017011671000e-09 	1.108070248831000e+00 	1.148623136741000e+00 	-5.566599790768000e-01 	9.876423073578000e-01 	-7.892471610265001e-09 	-3.121558596874000e-10 	5.520880222320000e-06 	-8.251518011093001e-06 	7.636845111847001e-08 	-1.229345798492000e-07 	-1.576562500000000e+02 	2.871250000000000e+02 	000000000000006 
000000000100784 	000000000000029 	000000000100784 	000000000100784 	-5.555576644838000e-04 	3.183231456205000e-12 	000000000000000 	2.400000000000000e+00 	2.886026515625000e-03 	5.153737550735000e+03 	4.154815921903000e-09 	-1.927098771788000e+00 	2.655061195830000e+00 	-2.582648643922000e+00 	9.686682379259000e-01 	-7.787467236411001e-09 	1.500062483623000e-10 	8.560717105865001e-06 	7.729977369308001e-06 	-5.587935447693000e-09 	-3.166496753693000e-08 	1.486875000000000e+02 	2.238750000000000e+02 	000000000000001 
000000000100800 	000000000000025 	000000000100800 	000000000100800 	4.980461671948000e-04 	-4.547473508865000e-13 	000000000000000 	2.400000000000000e+00 	1.222314685583000e-02 	5.153691381454000e+03 	4.804485840405000e-09 	7.563576142220000e-01 	1.103501295270000e+00 	2.558614332077000e+00 	9.493026360252000e-01 	-8.127481399365999e-09 	-7.289589354942000e-10 	9.091570973396000e-06 	4.656612873077000e-08 	000000000000000 	-1.881271600723000e-07 	2.562500000000000e+00 	1.998750000000000e+02 	000000000000008 
000000000100800 	000000000000027 	000000000100800 	000000000100800 	-3.414088860154000e-05 	3.410605131648000e-13 	000000000000000 	2.400000000000000e+00 	1.301054446958000e-02 	5.153689601898000e+03 	4.245533986389000e-09 	-1.769460101641000e+00 	8.036931023693999e-01 	-2.667820919461000e+00 	9.594760111928000e-01 	-7.686034439899000e-09 	1.692927660089000e-10 	8.119270205497000e-06 	7.374212145805000e-06 	-1.434236764908000e-07 	1.676380634308000e-07 	1.454687500000000e+02 	2.201250000000000e+02 	000000000000042 
000000000108000 	000000000000032 	000000000108000 	000000000108000 	-5.582608282566000e-04 	6.139089236967000e-12 	000000000000000 	2.400000000000000e+00 	8.149583125486999e-03 	5.153766212463000e+03 	4.304822170265000e-09 	-1.164128881955000e-01 	-2.121644041642000e+00 	4.736314797837000e-01 	9.637418788490000e-01 	-7.835683530526999e-09 	4.021596087048000e-10 	1.040287315845000e-05 	-2.942979335785000e-06 	1.024454832077000e-07 	1.862645149231000e-09 	-5.715625000000000e+01 	1.823437500000000e+02 	000000000000111 
