259200 15 21078165.859 110766537.24 21078175.938 44.6
259200 12 25191564.078 132382475.18 25191584.039 31.4
259200 24 20153428.633 105906904.598 20153440.969 46.5
259200 13 23372750.492 122824453.509 NaN 32.9
259200 5 22621083.773 118874649.5 22621096.105 42
259200 18 20883977.68 109745952.943 20883987.109 43.8
259200 20 24542176.281 128969951.155 NaN 34.6
259200 29 24208796.328 127217867.99 24208810.758 36.4
259200 23 22796660.273 119797380.469 22796670.141 39.2
259230 15 21086603.953 110810877.706 21086613.711 43.9
259230 12 25179435.977 132318744.035 25179456.559 30.4
259230 24 20147534.914 105875932.713 20147547.137 45.1
259230 13 23389316.727 122911507.694 NaN 34.3
259230 5 22629847.797 118920701.487 22629859.797 41.1
259230 18 20877865.945 109713833.471 20877874.977 42.8
259230 20 24556075.742 129042989.301 NaN 30.6
259230 29 24222537.188 127290074.174 24222551.469 34.7
259230 23 22783072.477 119725978.799 22783082.984 39.5
259260 15 21095064.781 110855340.319 21095074.699 43.9
259260 12 25167267.891 132254799.269 25167288.293 31.8
259260 24 20141757.094 105845570.69 20141769.418 46.5
259260 13 23405873.43 122998513.125 NaN 33.8
259260 5 22638658.031 118967000.572 22638670.391 41.1
259260 18 20871863.117 109682289.38 20871872.379 43.9
259260 20 24570017.211 129116243.965 NaN 34.1
259260 29 24236267.992 127362229.069 24236282.551 35
259260 23 22769479.133 119654543.274 22769489.234 38.6
259290 15 21103548.945 110899923.767 21103558.781 43.7
259290 12 25155059.773 132190642.804 25155079.422 32.5
259290 24 20136095.609 105815819.058 20136107.914 46.7
259290 13 23422420.18 123085467.754 NaN 32.4
259290 5 22647516.281 119013547.502 22647528.004 41.5
259290 18 20865970.219 109651321.749 20865979.43 43.9
259290 20 24583997.945 129189717.175 NaN 31.7
259290 29 24249988.375 127434329.827 24250003.23 33.7
259290 23 22755879.328 119583074.776 22755889.324 39.4
259320 15 21112055.414 110944625.62 21112065.27 43.9
259320 12 25142811.438 132126276.036 25142830.898 32.9
259320 24 20130550.344 105786678.307 20130562.656 46.3
259320 13 23438957.594 123172370.254 NaN 32.8
259320 5 22656420.844 119060341.635 22656432.801 41.4
259320 18 20860187.203 109620931.452 20860196.461 44.9
259320 20 24598020.602 129263407.297 NaN 35.7
259320 29 24263697.258 127506373.013 24263712.824 34.1
259320 23 22742273.008 119511574.022 22742283.242 38.6
259350 15 21120584 110989445.128 21120594.18 44.1
259350 12 25130522.953 132061701.021 25130542.5 33.7
259350 24 20125121.523 105758148.901 20125133.648 46.1
259350 13 23455484.758 123259218.733 NaN 33.7
259350 5 22665372.305 119107382.817 22665384.516 41.1
259350 18 20854513.883 109591119.551 20854523.383 44.7
259350 20 24612084.805 129337312.203 NaN 29.4
259350 29 24277395.359 127578355.767 24277411.254 35.3
259350 23 22728660.813 119440041.829 22728671.113 38.9
259380 15 21129135.133 111034381.637 21129145.375 43.8
259380 12 25118195.477 131996920.201 25118215.246 33.5
259380 24 20119808.945 105730232.431 20119821.281 46
259380 13 23472000.313 123346012.671 NaN 34.2
259380 5 22674371.68 119154673.511 22674383.902 40.5
259380 18 20848951.297 109561888.086 20848960.82 43.7
259380 20 24626189.93 129411438.412 NaN 34.6
259380 29 24291081.844 127650276.083 24291097.445 35.7
259380 23 22715043.414 119368480.206 22715053.59 39
259410 15 21137708.648 111079434.181 21137718.723 43.8
259410 12 25105829.125 131931936.119 25105849.277 32.7
259410 24 20114613.516 105702929.814 20114625.82 46.2
259410 13 23488506.43 123432750.691 NaN 34.1
259410 5 22683417.961 119202213.201 22683430.535 41.3
259410 18 20843499.781 109533238.482 20843509.004 43.6
259410 20 24640335.578 NaN NaN 25.3
259410 29 24304755.977 127722131.03 24304771.051 36.3
259410 23 22701420.242 119296890.445 22701430.469 40.4
259440 15 21146303.891 111124601.285 21146313.875 43.7
259440 12 25093425.094 131866750.533 25093444.93 31.9
259440 24 20109535.055 105676241.533 20109547.234 46
259440 13 23505001.258 123519431.294 NaN 34.5
259440 5 22692512.219 119250002.821 22692524.824 41.4
259440 18 20838158.734 109505171.713 20838168.184 43.2
259440 29 24318416.094 127793917.762 24318431.281 36.1
259440 23 22687791.906 119225273.578 22687802.031 39.5
259470 15 21154920.57 111169882.107 21154930.551 44.2
259470 12 25080982.266 131801365.821 25081002.777 32.9
259470 24 20104573.273 105650168.59 20104585.641 47.2
259470 13 23521485.992 123606053.492 NaN 34.9
259470 5 22701653.883 119298042.336 22701666.34 41.6
259470 18 20832929.133 109477689.296 20832938.406 44.3
259470 20 24668750.359 NaN NaN 24.4
259470 29 24332063.5 127865633.946 24332078.75 35.5
259470 23 22674158.547 119153631.039 22674168.988 39.9
259500 32 25837962.367 135779319.765 25837977.828 30
259500 15 21163558.336 111215275.003 21163568.648 43.6
259500 12 25068503.281 131735784.09 25068522.773 33.7
259500 24 20099728.984 105624711.594 20099741.297 46.8
259500 13 23537958.195 123692615.551 NaN 33.8
259500 5 22710843.461 119346332.632 22710855.82 41.7
259500 18 20827810.789 109450792.359 20827820.156 44.7
259500 29 24345697.195 127937276.419 24345712.098 35.3
259500 23 22660520.68 119081964.002 22660531.344 39.8
259530 32 25826414.953 135718639.018 25826430.484 32.8
259530 15 21172217.563 111260778.895 21172227.699 43.9
259530 12 25055986.617 131670007.606 25056005.902 33.8
259530 24 20095002.195 105599871.194 20095014.398 47
259530 13 23554418.25 123779116.425 NaN 33.7
259530 5 22720080.844 119394874.176 22720093.09 40.8
259530 18 20822804.266 109424482.067 20822813.555 43.9
259530 29 24359315.469 128008842.737 24359330.945 36.9
259530 23 22646878.914 119010273.696 22646889.043 39.8
259560 32 25814897.93 NaN NaN 28.7
259560 15 21180897.734 111306393.009 21180907.984 43.9
259560 12 25043432.523 131604038.488 25043452.215 33.7
259560 24 20090392.563 105575648.031 20090404.941 47.2
259560 13 23570868.047 123865554.611 NaN 34.2
259560 5 22729366.445 119443667.658 22729378.777 39.9
259560 18 20817909.367 109398759.575 20817918.688 44.9
259560 29 24372919.664 128080330.132 24372934.828 35.6
259560 23 22633232.172 118938561.391 22633242.617 40.3
259590 15 21189598.906 111352116.046 21189608.746 43.4
259590 12 25030842.695 131537879.04 25030862.52 33.3
259590 24 20085900.797 105552042.654 20085913 46.5
259590 13 23587304.039 123951928.989 NaN 34
259590 5 22738699.375 119492713.367 22738712.199 39.9
259590 18 20813126.703 109373625.99 20813135.969 43.2
259590 29 24386507.82 128151735.688 24386523.188 35.4
259590 23 22619581.836 118866828.354 22619592.102 40.1
259620 15 21198320.086 111397947.24 21198330.156 43.9
259620 12 25018217.164 131471531.682 25018236.922 33.8
259620 24 20081526.563 105529056.209 20081538.832 47.5
259620 13 23603728.336 124038238.672 NaN 33.8
259620 5 22748080.453 119542011.982 22748093.613 40.5
259620 18 20808456.078 109349082.928 20808465.605 44.6
259620 29 24400080.094 128223057.371 24400095.875 35.6
259620 23 22605928.367 118795076.388 22605938.344 40.1
259650 32 25780513.242 135477450.311 NaN 29.9
259650 15 21207062.023 111443885.816 21207072.176 43.3
259650 12 25005556.711 131404998.545 25005576.34 33.4
259650 24 20077270.492 105506689.61 20077282.598 46.3
259650 13 23620139.922 124124483.403 NaN 33.9
259650 5 22757510.133 119591564.087 22757522.656 40.5
259650 18 20803898.438 109325131.863 20803907.91 44.9
259650 29 24413635.828 128294292.835 24413651.855 36.1
259650 23 22592270.766 118723307.151 22592281.047 40.2
259680 32 25769110.117 135417513.942 NaN 31.3
259680 15 21215824.063 111489929.859 21215834.031 43.3
259680 12 24992860.969 131338281.572 24992880.695 32.1
259680 24 20073131.93 105484942.547 20073144.254 46.6
259680 13 23636539.234 124210660.19 NaN 33.1
259680 5 22766988.211 119641370.261 22767000.438 39.4
259680 18 20799453.461 109301772.981 20799462.891 44.5
259680 29 24427175.078 128365438.649 24427190.875 36
259680 23 22578610.273 118651521.081 22578620.875 39.9
259710 32 25757733.125 135357733.542 25757750.328 31.6
259710 15 21224605.625 111536078.102 21224615.777 43.8
259710 12 24980129.945 131271382.748 24980150.258 33.8
259710 24 20069111.539 105463815.243 20069123.879 47.1
259710 13 23652925.617 124296768.008 NaN 33.4
259710 5 22776514.32 119691429.978 22776526.813 39.7
259710 18 20795121.336 109279007.096 20795130.703 45.7
259710 29 24440696.32 128436491.853 24440712.246 35.3
259710 23 22564947.039 118579719.343 22564957.266 40.5
259740 32 25746386.672 NaN 25746402.82 30.8
259740 15 21233406.977 111582329.813 21233417.293 43.8
259740 12 24967365.828 131204304.895 24967385.594 33.7
259740 24 20065209.172 105443308.708 20065221.715 47
259740 13 23669297.18 124382806.098 NaN 32.9
259740 5 22786088.859 119741743.858 22786101.371 39.7
259740 18 20790902.289 109256835.732 20790911.68 44.7
259740 29 24454199.469 128507450.211 24454215.313 34.1
259740 23 22551280.602 118507903.752 22551290.957 40.5
259770 32 25735067.875 135238619.917 25735084 31.8
259770 15 21242228.164 111628683.798 21242238.184 43.8
259770 12 24954567.898 131137050.087 24954587.363 33.6
259770 24 20061425.203 105423423.335 20061437.668 47.4
259770 13 23685656.586 124468772.948 NaN 33.7
259770 5 22795711.781 119792312.876 22795724.566 39
259770 18 20786796.711 109235259.758 20786805.906 45.4
259770 29 24467684 128578311.283 24467699.727 33.2
259770 23 22537612.688 118436075.546 22537622.5 39.7
259800 32 25723777.102 135179284.678 25723793.508 29.8
259800 15 21251068.273 111675139.084 21251078.641 43.6
259800 12 24941735.594 131069620.365 24941756 33.7
259800 24 20057759.594 105404159.49 20057771.797 45.8
259800 13 23702001.859 124554667.804 NaN 33.6
259800 5 22805383.609 119843137.345 22805396.344 39.9
259800 18 20782804.453 109214280.139 20782813.73 43.9
259800 29 24481148.836 128649072.162 24481165.359 35
259800 23 22523941.875 118364236.117 22523952 40.2
259830 15 21259927.68 111721694.841 21259937.852 44.1
259830 12 24928871.523 131002018.178 24928891.551 34.4
259830 24 20054211.961 105385517.822 20054224.465 45.5
259830 13 23718333.625 124640489.579 NaN 33.2
259830 5 22815103.844 119894217.949 22815117.078 40.2
259830 18 20778925.734 109193898.039 20778935.191 42.6
259830 29 24494595.547 128719730.354 24494611.461 35.3
259830 23 22510269.414 118292387.069 22510279.598 40.6
259860 15 21268805.984 111768349.839 21268816.012 44.3
259860 12 24915974.555 130934246.058 24915994.855 34.7
259860 24 20050783.063 105367498.732 20050795.508 45.4
259860 13 23734650.609 124726236.783 NaN 33.8
259860 5 22824872.898 119945554.204 22824886.211 40.5
259860 18 20775161.18 109174114.44 20775170.531 43.1
259860 29 24508021.516 128790283.558 24508037.758 36.4
259860 23 22496595.641 118220529.847 22496605.566 40.7
259890 15 21277703.047 111815103.579 21277712.961 43.1
259890 12 24903046.578 130866306.572 24903066.348 34.7
259890 24 20047472.805 105350102.735 20047485.172 46.7
259890 13 23750954.109 124811908.928 NaN 32.9
259890 5 22834690.969 119997147.347 22834704.133 40.2
259890 18 20771510.758 109154930.431 20771519.965 43.8
259890 29 24521427.781 128860729.245 24521443.73 35.3
259890 23 22482920.281 118148666.07 22482930.309 40.4
259920 32 25678895.219 134943388.456 NaN 33.5
259920 15 21286618.102 111861954.227 21286628.516 43.5
259920 12 24890086.352 130798201.533 24890106.266 34.5
259920 24 20044281.023 105333329.685 20044293.426 44.7
259920 13 23767241.813 124897504.365 NaN 33.6
259920 5 22844557.867 120048997.793 22844571.141 39.9
259920 18 20767974.25 109136346.343 20767983.582 42.4
